Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
12001025,LARCENY - STOLEN BIKE,2012-03-11T04:01:00Z,Cleared By Arrest,2012-03-11T04:01:00Z,,N/A,"N. 16th Street and ""W"" Street",SIDEWALK,50,0,Male UNL student cited/released for MIP-C (.053 BAC) and male UNK student cited/released for Theft and MIP-C (.027 BAC) after the UNK student was contacted on a female's bicycle.
12001026,ALCOHOL - DRUNK,2012-03-11T04:09:00Z,Cleared By Arrest,2012-03-11T04:09:00Z,,The Village,1055 N. 16th St.,UNL RESIDENCE HALL,0,0,UNL student found passed out and covered in vomit in a hallway. He was taken to detox (refused a PBT).
12001031,ACCIDENTS - P.D. H&R REPORTABLE,2012-03-11T14:15:00Z,Inactive,2012-03-09T00:01:00Z,2012-03-11T13:30:00Z,N/A,,UNKNOWN,0,500,"UNL student reported damage to his vehicle, but is unsure of when, where, or how this damage happened."
12001032,LARCENY - STOLEN BIKE,2012-03-11T15:02:00Z,Inactive,2012-03-11T01:30:00Z,2012-03-11T14:00:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,45,0,UNL student reports the front tire from their bike was stolen.  The bike locked in the bike racks located near the main entrance of Cather Hall.
12001039,DISTURBANCE - OTHER,2012-03-12T09:42:00Z,Inactive,2012-03-10T10:45:00Z,2012-03-11T19:00:00Z,Abel Hall,880 N. 17th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Ofc. dispatched to the Abel Food Service Building in regards to a threatening comment that was left on a dinning comment card.
12001014,FIRE (WORKING) - NO ALARM,2012-03-12T19:52:00Z,Inactive,2012-03-12T19:52:00Z,,Acacia,2255 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,"Dumpster on fire at 2255 Vine, extinguished by LFR, no damage to dumpster."
12001053,ALCOHOL - MINOR IN POSSESSION,2012-03-12T23:51:00Z,Cleared By Arrest,2012-03-12T23:51:00Z,,N/A,"N. 17th Street and ""Y"" Street",STREET,0,0,"Traffic Stop.  Vehicle stopped for violating a Stop Sign.  Driver cited/released for MIP/Open Container.  Two juvenile passengers cited/released for MIP.  One juvenile passenger transported to the Youth Attention Center on a juvenile detainer, cited/released for MIP."
12001055,ALCOHOL - MINOR IN POSSESSION,2012-03-13T02:42:00Z,Cleared By Arrest,2012-03-13T02:42:00Z,,Kappa Delta,405 University Terrace,SIDEWALK,0,0,Two UNL students cited/released for MIP-C (.150 & .138 BAC). They were contacted after being seen leaving a fraternity carrying a large picture.
12001058,MEDICAL EMERGENCY,2012-03-13T08:20:00Z,Cleared By Exception,2012-03-13T08:20:00Z,,C.P.N. Food Services N 17th Street,575 N. 17th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Ofc. and LFR dispatched to CPN Food Service on a staff member having a seizure.  Transported to the hospital for further treatment.
12001063,MEDICAL EMERGENCY,2012-03-13T15:09:00Z,Cleared By Exception,2012-03-13T15:09:00Z,,Haymarket Park,403 Line Drive,"UNL SUPPORT FACILITY (office, service)",0,0,Juvenile male treated by LFR for biting his tongue while playing on the playground located inside of Haymarket Park.  Refused transport.
12001045,DISTURBANCE - OTHER,2012-03-13T15:53:00Z,Cleared By Arrest,2012-03-13T15:20:00Z,,N/A,"""Y"" Street and N. 21st Street",SIDEWALK,0,0,"Ofc. was approached, near Devaney Sports Center, by a male jogger who stated he had just been threatened. PR was contacted and cited."
12001070,ACCIDENTS - P.D. H&R NOT REPORTABLE,2012-03-13T21:30:00Z,Inactive,2012-03-13T12:00:00Z,2012-03-13T21:20:00Z,Pound Hall,513 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,"Report of damage to rear driver's side door and wheel well while parked in UNL owned parking lot west of Pound Hall.  Damage consisted of a 21 inch long dent, 25 inches AGL."
12001077,ALCOHOL - DRUNK,2012-03-14T07:22:00Z,Cleared By Exception,2012-03-14T07:22:00Z,,H.S.S. Food Service Bldg.,1140 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,0,A non-student was placed into civil protective custody and transported to Detox. BAC 0.295. Trespass Policy Letter was given.
12001089,TELEPHONE - THREATENING CALLS,2012-03-14T07:39:00Z,Inactive,2012-03-13T10:35:00Z,,N/A,,INTERNET/CYBERSPACE,0,0,UNL staff member receiving unwanted/threatening emails.
12001064,MEDICAL EMERGENCY,2012-03-14T15:35:00Z,Cleared By Exception,2012-03-14T15:35:00Z,,Haymarket Park,403 Line Drive,"UNL SUPPORT FACILITY (office, service)",0,0,Report of a fan becoming sick at a Husker Baseball Game.  Transported to Bryan LGH East for treatment.
12001082,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2012-03-14T16:25:00Z,Cleared By Exception,2012-03-14T08:00:00Z,2012-03-14T11:30:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,200,"Property damage to vehicle parked in the 17th-19th R-S Street lot, hit by a lacrosse ball, damage $200."
12001083,DISTURBANCE - OTHER,2012-03-14T17:19:00Z,Cleared By Exception,2012-03-14T15:00:00Z,,Avery Hall,"1144 ""T"" St.",UNL ACADEMIC BUILDING,0,0,"Person received a disturbing phone call, found to have been make by a person in the Lancaster County Crisis Center."
12001085,TRAFFIC - SUSPENDED DRIVER,2012-03-14T19:42:00Z,Cleared By Arrest,2012-03-14T19:42:00Z,,N/A,"""T"" Street and N. 10th Street",STREET,0,0,"Person stopped at 10th and Charleston for speeding, found to be suspended, cited for Suspended lic, no proof of insurance and speeding."
12001072,SUSPICIOUS ITEM OR PACKAGE (NON-EXPLOSIVE),2012-03-14T22:32:00Z,Inactive,2012-03-13T14:00:00Z,,N/A,"""S"" Street and N. 15th Street",STREET,0,0,Student reports seeing a shotgun shell in the street.  Area was canvassed with negative results.
12001086,MEDICAL EMERGENCY,2012-03-14T23:12:00Z,Inactive,2012-03-14T23:05:00Z,,Campus Recreation Center,841 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,0,UNL student complaining of chest pain and arm numbness.  Transported to Bryan LGH West for further treatment.
12001087,LARCENY - FROM BUILDING,2012-03-15T09:13:00Z,Inactive,2012-03-14T13:00:00Z,2012-03-14T17:00:00Z,Agricultural Communications,3625 East Campus Loop,"UNL SUPPORT FACILITY (office, service)",380,0,A UNL staff member had her purse taken from her open and unattended office.
12001096,NARCOTICS - POSSESSION,2012-03-16T01:56:00Z,Cleared By Arrest,2012-03-16T01:56:00Z,,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,CSO reported suspicious activity in the parking lot.  UNL student cited/released for Possession of Marijuana < 1 oz. (5 grams)/Possession of Drug Paraphernalia.
12001097,TRESPASSING,2012-03-16T04:33:00Z,Cleared By Arrest,2012-03-16T04:33:00Z,,Hawks Champion Center,1111 Salt Creek Roadway,"UNL SUPPORT FACILITY (office, service)",0,0,Two UNL students observed trespassing onto the outdoor practice fields.  One cited/released for MIPC (.171 BrAC)/Trespassing and another cited/released for Trespassing.
12001098,ALCOHOL - MINOR IN POSSESSION,2012-03-16T05:26:00Z,Cleared By Arrest,2012-03-16T05:26:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited for MIP-C and taken detox after being found passed out in the 2nd floor lobby (.140 BAC).
12001099,LARCENY - SHOPLIFTING,2012-03-16T08:31:00Z,Cleared By Arrest,2012-03-15T16:09:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,2.54,0,UNL student cited/released for Theft < $200 after shoplifting items from the Abel C-Store.
12001101,VANDALISM - OTHER,2012-03-16T13:21:00Z,Cleared By Arrest,2012-03-14T17:00:00Z,2012-03-16T13:20:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,650,UNL student reported scratches and three tires cut on her vehicle.
12001102,LARCENY - FROM BUILDING,2012-03-16T13:25:00Z,Inactive,2012-03-15T17:00:00Z,2012-03-16T10:00:00Z,H.S.S. Food Service Bldg.,1140 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Belated report of ongoing theft of small food items.
12001111,NARCOTICS - POSSESSION,2012-03-17T00:22:00Z,Cleared By Arrest,2012-03-17T00:22:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for Possession of Less than an Ounce of Marijuana and Drug Paraphernalia. Officers called to his dorm on a marijuana odor.
12001115,MEDICAL EMERGENCY,2012-03-17T13:50:00Z,Inactive,2012-03-17T13:50:00Z,,Haymarket Park,403 Line Drive,"UNL SUPPORT FACILITY (office, service)",0,0,"Person hit by foul ball while at Husker Baseball game at Hay Market Park, refused transported by LFR."
12001120,LARCENY - OTHER OR FROM OPEN AREA,2012-03-17T20:15:00Z,Inactive,2012-03-17T19:15:00Z,2012-03-17T19:30:00Z,N/A,500 N. 17th St.,GOVT. LOT/FIELD (UNL),400,0,"Unknown person took a smartphone from the basketball courts at 17th, Street R-Vine Street, $400 loss."
12001127,SUSPICIOUS PERSON,2012-03-17T21:37:00Z,Cleared By Exception,2012-03-17T21:37:00Z,,Delta Tau Delta,715 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Report of a possible intruder who broke out a window and entered the house. Contact was made with the person responsible (UNL student) and he  was found to be a member of the house.
12001126,ALCOHOL - DRUNK,2012-03-17T22:54:00Z,Cleared By Exception,2012-03-17T22:54:00Z,2012-03-17T23:05:00Z,N/A,Antelope Valley Parkway and Salt Creek Roadway,STREET,0,0,Ofc. made contact with a male (Non UNL) who was walking in the median on the Antelope Valley Parkway.  Male was found to be intoxicated and transported to Detox.  BAC .154.
12001130,TRESPASSING,2012-03-18T00:21:00Z,Cleared By Arrest,2012-03-18T00:21:00Z,,Memorial Stadium,740 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,0,One UNL student and four non-students cited/released for Trespassing. They were observed in the fenced in construction area on the east side of the stadium.
12001129,FIRE - FALSE ALARM,2012-03-18T00:27:00Z,Cleared By Exception,2012-03-18T00:27:00Z,,Walter Scott Engineering Center,844 N. 16th St.,UNL ACADEMIC BUILDING,0,0,LFR responded after a sensor set off a fire alarm. A malfunctioning cooling unit was determined to be the cause of the alarm.
12001131,LITTERING,2012-03-18T01:05:00Z,Cleared By Arrest,2012-03-18T01:05:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Ofc. contacted two non UNL males in the Andersen Hall parking lot for urinating in public.  Both were cited and released.
12001132,ALCOHOL - DWI,2012-03-18T01:13:00Z,Cleared By Arrest,2012-03-18T01:13:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,"Ofc. stopped a vehicle for speeding near 19th and Vine street.  Driver was cited and released to Detox for speeding, MIPC, possession of drug paraphernalia and DWI 0.02 violation.  Three of the four passengers were also cited for alcohol violations."
12001133,ALCOHOL - DRUNK,2012-03-18T02:07:00Z,Cleared By Exception,2012-03-18T02:07:00Z,,N/A,"Antelope Valley Parkway and ""S"" Street",STREET,0,0,"Ofc. contacted a non UNL male near 19th and ""Q"" street.  Male was found to be intoxicated and transported to Detox.  BAC .245."
12001116,MEDICAL EMERGENCY,2012-03-18T10:44:00Z,Inactive,2012-03-18T10:44:00Z,2012-03-18T10:44:00Z,Haymarket Park,403 Line Drive,"UNL SUPPORT FACILITY (office, service)",0,0,"Person hit by foul ball at Husker baseball game at Hay Market Park, treated and released by LFR at scene."
12001135,ACCIDENTS - P.D. NOT REPORTABLE,2012-03-18T13:01:00Z,Cleared By Exception,2012-03-18T13:01:00Z,,Military & Naval Science,1360 Vine St.,SIDEWALK,0,1900,"Person struck a light pole with their vehicle in the Rec. Center parking meter area, $1000 damage."
12001136,LARCENY - STOLEN BIKE,2012-03-18T15:41:00Z,Inactive,2012-03-17T22:00:00Z,2012-03-18T15:00:00Z,N/A,"1630 ""Q"" St.",SIDEWALK,150,0,Bike taken from the area of 16th-17th and Q Street $150 loss.
12001138,ACCIDENTS - P.D. NOT REPORTABLE,2012-03-18T18:21:00Z,Cleared By Arrest,2012-03-18T18:21:00Z,,N/A,606 Stadium Drive,GOVT. PARKING LOT (UNL),0,800,"Two vehicle non injury accident in the Stadium Drive and T Street area, $800 damage, one person cited for careless driving."
12001142,WEAPONS _ OTHER,2012-03-18T20:51:00Z,Inactive,2012-03-18T20:40:00Z,2012-03-18T20:51:00Z,N/A,,SIDEWALK,0,0,"Report of male with a gun in the area of 16th to 14th and W Street, person not found."
12001145,TRAFFIC - SUSPENDED DRIVER,2012-03-18T22:02:00Z,Cleared By Arrest,2012-03-18T22:02:00Z,,N/A,N. 17th Street and Antelope Valley Parkway,STREET,0,0,Non-student stopped for only one working headlight. She was cited/released for Driving Under Suspension.
12001148,ALCOHOL - DWI,2012-03-18T23:26:00Z,Cleared By Arrest,2012-03-18T23:26:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,UNL student stopped for speeding (65 MPH in a 25 MPH) and other traffic offenses. Cited/released  for the traffic violations and DWI (.160 BAC).
12001149,TRAFFIC - SUSPENDED DRIVER,2012-03-19T00:38:00Z,Cleared By Arrest,2012-03-19T00:38:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non-student stopped for speeding. He was cited/released for Driving Under Suspension.
12001151,TRAFFIC - SUSPENDED DRIVER,2012-03-19T01:52:00Z,Cleared By Arrest,2012-03-19T01:52:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non student was stopped for speeding and found to have a suspended license. She was cited and taken to jail where she was lodged for Driving Under Suspension.
12001167,FALSE INFORMATION - GIVEN TO OFC.,2012-03-21T13:37:00Z,Cleared By Arrest,2012-03-21T13:37:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"Person cited for giving false information to officer, also arrested by LPD for warrant and possession of a stolen vehicle."
12001177,TRAFFIC - SUSPENDED DRIVER,2012-03-23T00:36:00Z,Cleared By Arrest,2012-03-23T00:36:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,Non - UNL student was cited and lodged for DUS. Arrested had 6 prior convictions for DUS and several Fail to Appears.
12001178,TRAFFIC - SUSPENDED DRIVER,2012-03-23T02:58:00Z,Cleared By Arrest,2012-03-23T02:58:00Z,,N/A,"N. 17th Street and ""Q"" Street",STREET,0,0,Non - UNL student was cited and lodged for DUS. Arrested had 6 prior DUS convictions and several fail to appears.
12001288,SEX OFFENSE - MOLEST/FONDLING,2012-03-23T04:09:00Z,Cleared By Exception,2011-12-31T04:09:00Z,2012-03-22T04:09:00Z,N/A,,STREET,0,0,Report of a UNL student touching the breast of another UNL student.
12001183,MEDICAL EMERGENCY,2012-03-23T13:52:00Z,Cleared By Exception,2012-03-23T13:15:00Z,,Memorial Stadium,740 Stadium Drive,CONSTRUCTION SITE,0,0,A construction worker fell into a hole at East Stadium was transported to Bryan East for minor injuries.
12001185,DISTURBANCE - OTHER,2012-03-23T17:43:00Z,Inactive,2011-11-30T00:00:00Z,2012-03-09T23:59:00Z,Varner Hall,3835 Holdrege St.,"UNL SUPPORT FACILITY (office, service)",0,0,A UNL employee reported receiving unwanted emails from a non UNL person.
12001226,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2012-03-23T20:32:00Z,Cleared By Arrest,2012-12-31T20:32:00Z,2012-03-22T20:32:00Z,N/A,,UNKNOWN,0,0,A UNL student is overcharging another student in regards to a cell phone bill. Investigation on-going.
12001188,ALCOHOL - DWI,2012-03-24T02:24:00Z,Cleared By Arrest,2012-03-24T02:24:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,UNL student stopped for speeding. He was cited/released for DWI (.144 BAC).
12001189,TRAFFIC - SUSPENDED DRIVER,2012-03-24T07:52:00Z,Cleared By Arrest,2012-03-24T07:52:00Z,,N/A,"""Q"" Street and N. 11th Street",STREET,0,0,"Ofc. stopped a vehicle near 10 th and ""Q"" street and the driver was found to be suspended.  Driver was cited and released."
12001191,TRAFFIC - SUSPENDED DRIVER,2012-03-24T14:39:00Z,Cleared By Arrest,2012-03-24T14:39:00Z,,N/A,"N. 16th Street and ""Q"" Street",STREET,0,0,Non-student stopped for a vehicle defect was found to be suspended. Cited/released for Driving Under Suspension.
12001202,ALCOHOL - MINOR IN POSSESSION,2012-03-25T00:43:00Z,Cleared By Arrest,2012-03-25T00:43:00Z,,N/A,"N. 17th Street and ""Q"" Street",STREET,0,0,Ofc. conducted a traffic stop that resulted in one passenger being lodged on a warrant and one being cited and released for MIP and open container.
12001205,LITTERING,2012-03-25T02:25:00Z,Cleared By Arrest,2012-03-25T02:25:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Ofc observed a male urinating in public in the Andersen Hall parking lot.  Male was cited and released.
12001206,ALCOHOL - DWI,2012-03-25T02:30:00Z,Cleared By Arrest,2012-03-25T02:30:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non-student stopped for speeding and taken to detox. She was cited for DWI (.127 BAC).
12001207,SS - CHECK WELFARE OF PERSON,2012-03-25T03:31:00Z,Cleared By Exception,2012-03-25T03:31:00Z,,N/A,7229 Dorchester Court,SINGLE FAMILY - off campus,0,0,UNL student posted messages on his Facebook that caused concerns with a friend. He was contacted and determined to be fine.
12001214,BURGLARY,2012-03-25T20:08:00Z,Cleared By Exception,2012-03-25T20:04:00Z,2012-03-25T20:06:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"Flash alarm at the UNL Computer store at the City Union. Doors found ajar possible person in store, nothing missing at this time."
12001217,VANDALISM - BY GRAFFITI,2012-03-26T05:11:00Z,Inactive,,,Benton Hall,"1535 ""U"" St.","UNL SUPPORT FACILITY (office, service)",0,50,"""MAY"" spray-painted on a side of the building."
12001221,LARCENY - STOLEN BIKE,2012-03-26T10:49:00Z,Inactive,2012-03-25T22:00:00Z,2012-03-26T10:30:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,220,0,UNL student reported their bike was stolen from the bike racks located on the west side of Able Hall.
12001223,LARCENY - STOLEN BIKE,2012-03-26T11:50:00Z,Inactive,2012-03-25T23:10:00Z,2012-03-26T11:30:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,215,0,UNL student reported her bike was stolen from the bike racks located on the west side of Abel Hall.
12001224,ACCIDENTS - P.D. NOT REPORTABLE,2012-03-26T11:58:00Z,Cleared By Exception,2012-03-26T11:58:00Z,,N/A,N. 35th Street and East Campus Loop,STREET,0,0,Ofc. dispatched to a possible UNL bus bicycle accident at the intersection of N. 35th and East Campus Loop.  Bicyclist was not injured nor was there any damage to the bus or bicycle.
12001230,OUTSIDE - O.P.S. OTHER,2012-03-26T13:30:00Z,Inactive,,,N/A,,UNKNOWN,0,0,"Student received a fraudulent check, this check is from a case which is being worked in Union City CA. a copy of check and envelope were faxed to Union City Police Department."
12001227,DISTURBANCE - OTHER,2012-03-26T16:12:00Z,Inactive,,,The Courtyards,733 N. 17th St.,UNL RESIDENCE HALL,0,0,Several items found missing from common areas in a UNL residence suite. For documentation only.
12001239,FORGERY - CREDIT CARDS,2012-03-27T13:17:00Z,Inactive,2012-03-09T12:00:00Z,2012-03-11T23:59:00Z,N/A,,DEPT/CHAIN STORE,0,0,Theft and fraudulent use of a UNL student's credit card at various locations in Lincoln.
12001242,ACCIDENTS - P.D. H&R NOT REPORTABLE,2012-03-27T15:01:00Z,Inactive,2012-03-26T19:00:00Z,2012-03-27T15:00:00Z,Smith Hall,1120 N. 14th St.,GOVT. PARKING LOT (UNL),0,1200,"Hit and Run accident which occured in HSS north parking lot, $1200 damage."
12001240,LARCENY - FROM MOTOR VEHICLE,2012-03-27T15:30:00Z,Inactive,2012-03-27T12:30:00Z,2012-03-27T14:15:00Z,Alexander Building,"1410 ""Q"" St.",GOVT. PARKING LOT (UNL),163,0,"Items taken from a vehicle parked in the east lot of the Alexander Building, $163 loss."
12001250,SS - CIVIL STANDBY,2012-03-27T17:49:00Z,Inactive,2012-03-28T17:49:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,"Civil stand by for housing at Sandoz hall, while they talked to a student."
12001249,VANDALISM - OTHER,2012-03-27T19:35:00Z,Inactive,2012-03-26T23:47:00Z,2012-03-27T07:30:00Z,Burr Hall,1701 N. 35th St.,UNL RESIDENCE HALL,0,10,"Vandalism done to door and poster board in Burr Hall , $10 damage."
12001254,NARCOTICS - POSSESSION,2012-03-28T00:11:00Z,Cleared By Arrest,2012-03-28T00:11:00Z,,N/A,"N. 10th Street and ""Q"" Street",STREET,0,0,Traffic stop for no taillights at night. Odor of marijuana was detected and a non-UNL passenger was cited/released for possession of marijuana < 1 oz. (8.4g) and possession of paraphernalia.
12001330,STALKING,2012-03-28T12:00:00Z,Cleared By Arrest,2012-01-01T13:21:00Z,2012-03-29T13:21:00Z,N/A,,UNL ACADEMIC BUILDING,0,0,A disturbance between two students who used to be in a dating relationship.
12001257,DISTURBANCE - OTHER,2012-03-28T14:30:00Z,Inactive,2004-02-14T17:06:00Z,2012-03-28T17:06:00Z,N/A,"6100 ""O"" St.",COMMERCIAL PARKING LOT,0,0,Current UNL student reported a belated incident which occurred off campus and prior to entering UNL.
12001259,STALKING,2012-03-28T17:22:00Z,Cleared By Arrest,2012-03-28T20:05:00Z,2012-03-28T20:05:00Z,N/A,"2211 ""B"" St.",DUPLEX - off campus,0,0,UNL student reported email and social website accounts had been hacked into.  Also receiving emails which indicate possible stalking behavior.
12001266,NARCOTICS - POSSESSION,2012-03-29T00:05:00Z,Cleared By Arrest,2012-03-29T00:05:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Two UNL students contacted in a vehicle in the HSS parking lot reference a narcotics complaint. One student cited/released for Possession of Marijuana < 1 oz. (0.1g) and Possession of Paraphernalia.
12001269,VANDALISM - BY GRAFFITI,2012-03-29T07:54:00Z,Inactive,,,Andrews Hall,625 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,10,Report of a belated vandalism by graffiti to a dumpster by Andrews Hall.
12001271,LARCENY - STOLEN BIKE,2012-03-29T11:58:00Z,Inactive,2012-03-28T18:30:00Z,2012-03-28T20:30:00Z,Avery Hall,"1144 ""T"" St.",SIDEWALK,100,0,UNL student reported her bicycle was stolen from Avery Hall.
12001280,MEDICAL EMERGENCY,2012-03-29T19:22:00Z,Cleared By Exception,2012-03-29T19:22:00Z,,Sheldon Memorial Art Gallery,451 N. 12th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Non-UNL affiliated person experienced dizziness and other sudden complications. Transported to hospital by LFR.
12001285,ALCOHOL - MINOR IN POSSESSION,2012-03-30T00:50:00Z,Cleared By Arrest,2012-03-30T00:50:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"Vehicle stopped for no head lights at night. Two passengers (one UNL student, one non-student) were cited/released for MIP-C. (BAC; .079, .095)"
12001287,TRESPASSING,2012-03-30T03:05:00Z,Cleared By Arrest,2012-03-30T03:05:00Z,,Memorial Stadium,"1100 ""T"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Two UNL students were contacted for trespassing in Memorial Stadium. Both students were cited/released for trespassing and MIP-C. (refused PBT)
12001293,DISTURBANCE - OTHER,2012-03-30T12:36:00Z,Cleared By Exception,2012-03-29T23:44:00Z,2012-03-29T23:50:00Z,Memorial Stadium,740 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,0,Investigation of a photo sent by text messaging. Found to be mistakenly sent to the wrong person. No citations.
12001295,VANDALISM - OTHER,2012-03-30T13:48:00Z,Inactive,2012-03-30T12:00:00Z,2012-03-30T13:38:00Z,Selleck Quad,600 N. 15th St.,GOVT. PARKING LOT (UNL),0,100,University vehicle's window broken with unknown object. No items missing.
12001298,TRAFFIC - SUSPENDED DRIVER,2012-03-30T19:12:00Z,Cleared By Arrest,2012-03-30T19:12:00Z,,N/A,Holdrege Street and N. 35th Street,STREET,0,0,Traffic stop for no license plates. Non-student cited/released for Driving Under Suspension.
12001308,ALCOHOL - DRUNK,2012-03-31T00:59:00Z,Cleared By Exception,2012-03-31T00:59:00Z,,N/A,"N. 16th Street and ""S"" Street",SIDEWALK,0,0,UNL student contacted after she was observed vomiting. She was taken to detox (.196 BAC).
12001302,ALCOHOL - DRUNK,2012-03-31T01:49:00Z,Cleared By Exception,2012-03-31T01:49:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Ofc. observed an intoxicated male in the Andersen Hall parking lot.  Male was placed into protective custody and transported to Detox.  BAC 207.
12001303,ALCOHOL - MINOR IN POSSESSION,2012-03-31T02:08:00Z,Cleared By Arrest,2012-03-31T02:08:00Z,,The Village,1055 N. 16th St.,SIDEWALK,0,0,Non-student contacted as he showed signs of intoxication. Cited for MIP-C (.196 BAC) and released to a sober person.
12001304,ALCOHOL - MINOR IN POSSESSION,2012-03-31T02:39:00Z,Cleared By Arrest,2012-03-31T02:39:00Z,,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,Two UNL students contacted and cited/released for MIP-C (.209 BAC & .225 BAC).
12001306,ALCOHOL - DWI,2012-03-31T02:56:00Z,Cleared By Arrest,2012-03-31T02:56:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non-student stopped for speeding. He was cited for DWI (.169 BAC) and taken to detox.
12001307,ALCOHOL - MINOR IN POSSESSION,2012-03-31T04:45:00Z,Cleared By Arrest,2012-03-31T04:45:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,Non-student contacted after it appeared he was lost. Cited for MIP-C (.199 BAC) and released.
12001310,MEDICAL EMERGENCY,2012-03-31T11:12:00Z,Cleared By Exception,2012-03-31T11:12:00Z,,Hawks Champion Center,1111 Salt Creek Roadway,SIDEWALK,0,0,"Person fainted while watching football practice, transported to Bryan East for further treatment by LFR."
12001311,TRAFFIC - SUSPENDED DRIVER,2012-03-31T16:24:00Z,Cleared By Arrest,2012-03-31T16:24:00Z,2012-03-31T16:24:00Z,N/A,"N. 27th Street and ""T"" Street",STREET,0,0,Traffic stop for non-functioning brake light. Non-student cited for Driving Under Suspension and released.
12001314,TRESPASSING,2012-03-31T17:36:00Z,Cleared By Arrest,2012-03-31T17:36:00Z,2012-03-31T17:36:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Officer recognized a person previously ban & barred from UNL campus. Cited/released for 1st Degree Trespassing.
12001315,VANDALISM - OTHER,2012-03-31T19:46:00Z,Cleared By Arrest,2012-03-31T17:36:00Z,,N/A,745 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,"Non-student suffering from a mental illness intentionally struck a parked police cruiser then ran from the scene. Party was caught shortly after and admitted into Mental Health Triage. Citation pending for Criminal Mischief > $1500, and Willful Reckless Driving. (Amended report)"
12001316,VANDALISM - OTHER,2012-03-31T23:21:00Z,Cleared By Arrest,2012-03-31T23:21:00Z,,The Village,1055 N. 16th St.,UNL RESIDENCE HALL,0,150,Non-student intentionally broke a door in a room. He was cited for Criminal Mischief and taken to detox (.249 BAC).
12001318,ALCOHOL - MINOR IN POSSESSION,2012-04-01T01:41:00Z,Cleared By Arrest,2012-04-01T01:41:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Four UNL students contacted on a traffic stop. One was cited for MIP/Open Container (.156 BAC) & two were cited for MIP-C (.093 & .100 BAC). All were released to the driver.
12001320,TRESPASSING,2012-04-01T03:11:00Z,Cleared By Exception,2012-04-01T03:11:00Z,,Canfield Administration Building,503 N. 14th St.,UNL ACADEMIC BUILDING,0,0,Ofc. dispatched to the south side of Canfield Administration Building on a non UNL female sleeping.  Female was given a copy of the UNL Trespass Policy Letter and released.
