Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
9000709,NARCOTICS - POSSESSION,2009-02-23T00:19:00Z,Cleared By Arrest,2009-02-23T00:19:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non-student cited for possession of drug paraphernalia and taken to jail on a Lancaster County warrant.
9000714,ACCIDENTS - P.D. NOT REPORTABLE,2009-02-23T10:30:00Z,Cleared By Exception,2009-02-23T10:27:00Z,2009-02-23T10:28:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,1000,"Two vehicle non-injury accident in the 17th and R Street Garage, $1000.00 damage."
9000717,ACCIDENTS - P.D. NOT REPORTABLE,2009-02-23T14:35:00Z,Inactive,2009-02-23T14:30:00Z,,N/A,3721 East Campus Loop,GOVT. PARKING LOT (UNL),0,100,"Two vehicle non-injury accident in the parking lot east of the East Campus Transportation Services, $100.00 damage."
9000720,ALCOHOL - DRUNK,2009-02-23T18:30:00Z,Inactive,2009-02-23T18:30:00Z,2009-02-23T18:30:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,"Intoxicated person shouting profanities at staff in the west Stadium, person taken to Detox where they had a BAC of .293, turned over to Detox staff."
9000723,ALCOHOL - DRUNK,2009-02-23T21:41:00Z,Cleared By Exception,2009-02-23T21:41:00Z,,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Transient taken to detox where he tested a .259 BAC.
9000724,TRAFFIC - OTHER,2009-02-23T22:32:00Z,Inactive,2009-02-23T22:32:00Z,,N/A,Vine Street and N. Antelope Valley Parkway,STREET,0,0,Vehicle and driver failed to yield to Police after violating several traffic laws. The driver was not identified.
9000726,LARCENY - FROM COIN OPERATED MACH.,2009-02-24T07:50:00Z,Inactive,2009-02-20T08:00:00Z,2009-02-24T07:50:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,250,0,Currency stolen from two snack machines. No forced entry.
9000728,LARCENY - FROM COIN OPERATED MACH.,2009-02-24T07:50:00Z,Inactive,2009-02-20T08:00:00Z,2009-02-24T07:50:00Z,Andrews Hall,625 N. 14th St.,UNL ACADEMIC BUILDING,160,0,"Currency stolen from vending machines, no forced entry."
9000727,LARCENY - FROM COIN OPERATED MACH.,2009-02-24T10:20:00Z,Inactive,2009-02-20T08:00:00Z,2009-02-24T07:50:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,260,0,"Currency stolen from vending machines, no forced entry."
9000729,LITTERING,2009-02-24T10:34:00Z,Inactive,2009-02-23T22:00:00Z,2009-02-24T09:00:00Z,Farm House Fraternity,3601 Apple St.,OFF CAMPUS/GREEK HOUSING,0,0,Dead deer left in the front yard of the fraternity.
9000734,VANDALISM - OTHER,2009-02-24T14:43:00Z,Inactive,2009-02-22T14:00:00Z,2009-02-24T14:00:00Z,HSS North Lot,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,50,Mirror knocked off of vehicle while parked in the HSS parking lot. $50.00 damage.
9000735,SS - CHECK WELFARE OF PERSON,2009-02-24T16:57:00Z,Inactive,2009-02-24T15:37:00Z,2009-02-24T16:57:00Z,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,UNL student sent suicidal text messages to a friend. Contacted by Douglas County Sheriff's Office and was found not to be suicidal.
9000736,LOST OR STOLEN ITEM,2009-02-24T20:52:00Z,Inactive,2009-02-24T18:00:00Z,2009-02-24T20:52:00Z,N/A,City of Lincoln,SIDEWALK,13,0,Wallet and contents lost somewhere near campus.
9000737,MEDICAL EMERGENCY,2009-02-24T21:15:00Z,Inactive,2009-02-24T21:15:00Z,,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,Female was transported by LFR from the Devaney Center for a compromised level of consciousness.
9000738,FIREWORKS - DISTURBANCE,2009-02-25T02:24:00Z,Cleared By Exception,2009-02-25T02:24:00Z,,Sigma Chi,1510 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,Officers made contact with the fraternity for lighting off fireworks.
9000745,MEDICAL EMERGENCY,2009-02-25T11:36:00Z,Inactive,2009-02-25T11:36:00Z,,University Health Center,"1500 ""U"" St.",HOSPITAL/CLINIC/ETC,0,0,Male student transported by LFR from the Health Center with complaints of chest pain.
9000748,ACCIDENTS - P.D. NOT REPORTABLE,2009-02-25T14:36:00Z,Cleared By Exception,2009-02-25T14:36:00Z,2009-02-25T14:36:00Z,Morrison Life Science Center,4240 Fair St.,GOVT. PARKING LOT (UNL),0,1800,Two vehicle non-injury accident in the 4240 Fair Street parking lot East Campus. $1800.00 damage.
9000750,HAZING,2009-02-25T14:50:00Z,Cleared By Arrest,2008-08-16T13:22:00Z,2009-02-28T13:22:00Z,N/A,City of Lincoln,OFF CAMPUS/GREEK HOUSING,0,0,Members of Sigma Chi Fraternity cited for hazing and procuring offenses.
9000749,ACCIDENTS - P.D. H&R NOT REPORTABLE,2009-02-25T15:33:00Z,Inactive,2009-02-22T00:30:00Z,2009-02-23T15:00:00Z,HSS North Lot,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,250,"Hit and Run accident North lot of HSS, $250.00 damage."
9000751,SUSPICIOUS ITEM OR PACKAGE (NON-EXPLOSIVE),2009-02-25T17:18:00Z,Cleared By Exception,,,Beadle Center,1901 Vine St.,SIDEWALK,0,0,Suspicious item laying on grass near the Beadle Center. Item looked by LFR and deemed not dangerous.
9000758,LARCENY - STOLEN BIKE,2009-02-25T21:39:00Z,Inactive,2009-02-24T21:22:00Z,2009-02-24T21:26:00Z,The Village,1055 N. 16th St.,SIDEWALK,210,0,Locked bicycle stolen from a bike rack. Suspect description obtained.
9000760,LARCENY - STOLEN BIKE,2009-02-26T08:35:00Z,Cleared By Arrest,,2009-02-25T13:00:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,480,0,"Bike taken from bike rack on the North side of Cather Hall, $480.00 loss."
9000761,LARCENY - FROM COIN OPERATED MACH.,2009-02-26T08:48:00Z,Inactive,2009-02-20T06:00:00Z,2009-02-24T17:00:00Z,Avery Hall,"1144 ""T"" St.",UNL ACADEMIC BUILDING,100,0,"Money missing from two vending machines in Avery Hall, $100.00 loss."
9000762,LARCENY - FROM COIN OPERATED MACH.,2009-02-26T08:48:00Z,Inactive,2009-02-20T06:00:00Z,2009-02-24T17:00:00Z,Burnett Hall,"1220 ""T"" St.",UNL ACADEMIC BUILDING,50,0,"Money taken from vending machine in Burnett Hall, $50.00 loss."
9000764,LARCENY - FROM BUILDING,2009-02-26T15:42:00Z,Inactive,2009-02-24T17:55:00Z,2009-02-24T18:00:00Z,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,0,0,Person's NU identification card taken from the Rec. Center.
9000773,DISTURBANCE - OTHER,2009-02-27T12:06:00Z,Inactive,2009-02-27T12:00:00Z,,N/A,"1144 ""T"" St.",UNL ACADEMIC BUILDING,0,0,Professor reported a disturbance between himself and a student.  Investigation continues.
9000776,VANDALISM - OTHER,2009-02-27T17:20:00Z,Inactive,,2009-02-27T17:20:00Z,N/A,,UNKNOWN,0,100,UNLPD cruiser damaged at an unknown time and place.
9000779,ALCOHOL - DRUNK,2009-02-27T23:44:00Z,Cleared By Exception,2009-02-27T23:44:00Z,,N/A,"""R"" Street and N. 14th Street",SIDEWALK,0,0,A transient taken to detox after causing a slight disturbance at the City Union. .230 BAC.
9000781,DISTURBANCE - OTHER,2009-02-28T02:33:00Z,Cleared By Arrest,2009-02-28T02:33:00Z,,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,"Male student cited for Disturbing the Peace, MIPC and trespassing following a disturbance at Smith Hall. BAC .085."
9000785,TRESPASSING,2009-02-28T16:38:00Z,Inactive,2009-02-28T16:38:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,"A female student, upon return to her room, discovered an unknown male in her room. He left immediately without further incident."
9000788,ALCOHOL - DRUNK,2009-02-28T21:28:00Z,Cleared By Exception,2009-02-28T21:28:00Z,,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Two transients taken to detox after being contacted in the Union (.192 & .195 BAC).
9000789,LARCENY - OTHER OR FROM OPEN AREA,2009-02-28T22:31:00Z,Inactive,2009-02-28T18:00:00Z,2009-02-28T21:50:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",130,0,Backpack and contents stolen from the City Union.
9000792,TRESPASSING,2009-02-28T23:53:00Z,Cleared By Arrest,2009-02-28T23:53:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,50,One transient cited/take to detox for trespassing and smoking in the Union (.293 BAC). Another ban/barred and taken to detox (.283 BAC).
9000794,LITTERING,2009-03-01T01:21:00Z,Cleared By Arrest,2009-03-01T01:21:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Non student cited for littering after he was observed urinating in the parking lot.
9000795,VANDALISM - OTHER,2009-03-01T02:08:00Z,Inactive,2009-03-01T00:00:00Z,2009-03-01T01:45:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,1000,Flat screen television screen broken in a room.
9000796,ALCOHOL - MINOR IN POSSESSION,2009-03-01T02:13:00Z,Cleared By Arrest,2009-03-01T02:13:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,Four UNL student cited/released after a bottle of tequila was observed in a dorm room they were all occupying.
9000799,MEDICAL EMERGENCY,2009-03-02T00:05:00Z,Cleared By Exception,2009-03-01T23:30:00Z,2009-03-01T23:45:00Z,N/A,N. 17th Street and Vine Street,STREET,0,0,UNLPD Officer bitten by a dog after trying to remove it from a vehicle. Minor injuries.
9000800,NARCOTICS - POSSESSION,2009-03-02T00:34:00Z,Cleared By Arrest,2009-03-02T00:34:00Z,,Pound Hall,513 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for possession of marijuana less than an ounce. An odor of marijuana was emitting from his dorm room.
9000802,"HAZARDS - NON-TRAFFIC (WIRES,TREES,ETC)",2009-03-02T05:12:00Z,Cleared By Exception,2009-03-02T05:12:00Z,,Behlen Physics Lab,500 Stadium Drive,UNL ACADEMIC BUILDING,0,0,Lincoln Fire & Rescue checked on a liquid nitrogen tank. They determined there was no problem.
9000803,VANDALISM - OTHER,2009-03-02T07:48:00Z,Inactive,2009-02-27T17:15:00Z,2009-03-01T08:23:00Z,Animal Research Facility,2105 N. 42nd St.,"UNL SUPPORT FACILITY (office, service)",0,5,Metal exterior door handle damaged by unknown means.
9000804,LOST OR STOLEN ITEM,2009-03-02T09:51:00Z,Inactive,2009-02-27T11:00:00Z,2009-02-27T17:00:00Z,N/A,,SIDEWALK,20,0,Student lost his fanny pack containing UNL keys somewhere on campus.
9000808,MEDICAL EMERGENCY,2009-03-02T14:41:00Z,Inactive,2009-03-02T14:41:00Z,,Love Library North,"1300 ""R"" St.",LIBRARY,0,0,"Person had a seizure in Love Library North, treated and transport to Bryan West by LFR."
9000810,ALCOHOL - DRUNK,2009-03-02T15:07:00Z,Cleared By Exception,2009-03-02T15:07:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"Intoxicated person in the City Union, taken to Detox, BAC .178, left in care of detox staff."
9000815,LOST OR STOLEN ITEM,2009-03-03T11:43:00Z,Unfounded,2009-03-01T15:00:00Z,2009-03-01T18:00:00Z,N/A,,UNKNOWN,26,0,"Lost UNL keys, unknown location."
9000820,DISTURBANCE - OTHER,2009-03-03T16:59:00Z,Cleared By Arrest,2009-02-27T10:14:00Z,2009-02-27T12:13:00Z,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,Person received unwanted text and photos messages on her phone. This occured in Harper Hall.
9000821,ALCOHOL - DRUNK,2009-03-03T17:01:00Z,Cleared By Exception,2009-03-03T17:01:00Z,,Alpha Xi Delta,"1619 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,"Intoxicated male in the area of 1619 R Street, taken to Detox, BAC of .246, turned over to detox staff."
9000822,LARCENY - STOLEN BIKE,2009-03-03T21:48:00Z,Inactive,2009-03-01T17:00:00Z,2009-03-02T14:00:00Z,Pound Hall,513 N. 17th St.,SIDEWALK,425,0,Bicycle stolen from the racks south of Pound Hall.
9000823,FRAUD - IMPERSONATION,2009-03-04T00:03:00Z,Cleared By Arrest,2009-03-04T00:03:00Z,2009-03-04T00:03:00Z,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,UNL student cited/released for False Identification. His found wallet had a fake ID card inside of it.
9000826,LARCENY - STOLEN BIKE,2009-03-04T13:16:00Z,Inactive,2009-02-26T13:34:00Z,2009-03-04T13:10:00Z,Pound Hall,513 N. 17th St.,UNL RESIDENCE HALL,0,20,"Person's lock on their bike had been almost cut in two, appears someone tried to take the bike. Bike was in rack by Pound Hall."
9000833,ALCOHOL - MINOR IN POSSESSION,2009-03-05T01:23:00Z,Cleared By Arrest,2009-03-05T01:23:00Z,,Selleck Quad,,UNL RESIDENCE HALL,0,0,UNL student cited/released for MIP (.077 BAC).
9000830,DISTURBANCE - OTHER,2009-03-05T08:28:00Z,Cleared By Exception,2009-03-04T13:44:00Z,,N/A,,UNL ACADEMIC BUILDING,0,0,Report of a student being disruptive in class.
9000837,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2009-03-05T08:49:00Z,Cleared By Exception,2009-03-05T08:40:00Z,2009-03-05T08:49:00Z,Bob Devaney Sports Center,1600 Court St.,GOVT. PARKING LOT (UNL),0,100,A person reports minor damage to her vehicle after it got caught  on a piece of protruding re bar
9000838,ACCIDENTS - P.D. H&R NOT REPORTABLE,2009-03-05T12:12:00Z,Inactive,2009-03-05T10:00:00Z,2009-03-05T12:12:00Z,Union-City,"1400 ""R"" St.",GOVT. PARKING LOT (UNL),0,350,A female staff member reports a hit and run accident to her vehicle.
9000839,LARCENY - STOLEN BIKE,2009-03-05T12:34:00Z,Inactive,2009-03-05T12:27:00Z,2009-03-05T12:30:00Z,Canfield Administration Building,"""R"" Street and N. 14th Street",SIDEWALK,15,0,A student reports the theft of his bicycle.
9000843,VANDALISM - OTHER,2009-03-05T15:10:00Z,Inactive,2009-02-27T17:00:00Z,2009-03-05T07:00:00Z,NETV,1800 N. 33rd St.,"UNL SUPPORT FACILITY (office, service)",0,400,"Unknown person broke the window in a State van while parked at NETV, $400.00 damage."
9000848,SUSPICIOUS PERSON,2009-03-05T22:34:00Z,Cleared By Exception,2009-03-05T21:30:00Z,2009-03-05T22:34:00Z,N/A,2250 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,Suspicious male observed standing outside the sorority.
9000849,ALCOHOL - DRUNK,2009-03-06T00:57:00Z,Inactive,2009-03-06T00:57:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,UNL student transported to Detox. (.165 BAC).
9000852,ALCOHOL - DWI,2009-03-06T01:12:00Z,Cleared By Arrest,2009-03-06T01:12:00Z,2009-03-06T01:12:00Z,N/A,N. 16th Street and Vine Street,STREET,0,0,UNL student cited/TOT sober party for DWI (.129 BAC)/Driving Without Headlights after dark.
9000851,NARCOTICS - POSSESSION,2009-03-06T01:30:00Z,Cleared By Arrest,2009-03-06T01:30:00Z,,N/A,1640 Holdrege St.,SIDEWALK,0,0,UNL student cited/released for Poss of Marijuana < 1 oz. (1.5 grams).
9000853,ALCOHOL - MINOR IN POSSESSION,2009-03-06T02:50:00Z,Cleared By Arrest,2009-03-06T02:50:00Z,,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student cited/TOT sober friend for MIPC (.140 BAC)
9000856,VANDALISM - OTHER,2009-03-06T07:40:00Z,Inactive,2009-03-05T20:34:00Z,2009-03-05T20:36:00Z,NETV,1800 N. 33rd St.,GOVT. PARKING LOT (UNL),0,400,Unknown person(s) punctured four tires on a University Van.
9000862,ACCIDENTS - P.D. REPORTABLE,2009-03-06T15:00:00Z,Cleared By Exception,2009-03-06T14:55:00Z,,Memorial Stadium,740 Stadium Drive,GOVT. PARKING LOT (UNL),0,600,Two vehicle non injury accident.
9000867,MEDICAL EMERGENCY,2009-03-06T21:15:00Z,Inactive,2009-03-06T21:15:00Z,2009-03-06T21:15:00Z,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,Female fainted and was transported to the hospital with LFR.
9000868,NARCOTICS - POSSESSION,2009-03-06T23:48:00Z,Cleared By Arrest,2009-03-06T23:48:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for Poss of Marijuana < 1 oz (3.4 g)/Drug Paraphernalia/MIPC (.140 BAC).
9000869,ALCOHOL - DRUNK,2009-03-07T00:56:00Z,Inactive,2009-03-07T00:56:00Z,,Andersen Hall,,SIDEWALK,0,0,UNL student transported to Detox where she was admitted.  (.309 BAC)
9000871,ALCOHOL - DWI,2009-03-07T02:36:00Z,Cleared By Arrest,2009-03-07T02:36:00Z,,N/A,"N. 16th Street and ""X"" Street",STREET,0,0,Driver of vehicle cited/Detox for DWI (.149 BAC)/MIP/Driving without headlights at night.  Three passengers cited/released for MIP.
9000872,ALCOHOL - MINOR IN POSSESSION,2009-03-07T03:01:00Z,Cleared By Arrest,2009-03-07T03:01:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,Two UNL students cited/released for MIP. (.137 and .086 BAC)
9000873,ALCOHOL - DRUNK,2009-03-07T04:43:00Z,Inactive,2009-03-07T04:43:00Z,,N/A,N. 21st Street and Vine Street,STREET,0,0,Non student transported and admitted into Detox.  (.166 BAC)
9000876,TELEPHONE - OBSCENE CALLS,2009-03-07T12:16:00Z,Inactive,,,N/A,,UNL RESIDENCE HALL,0,0,A student reports receiving obscene phone calls from a past acquaintance.
9000883,ALCOHOL - MINOR IN POSSESSION,2009-03-08T00:23:00Z,Cleared By Arrest,2009-03-08T00:23:00Z,,N/A,N. 12th Street and New Hampshire Street,STREET,0,0,Non student cited/lodged for MIP and three non students cited/released for MIP.
9000885,ALCOHOL - DWI,2009-03-08T01:37:00Z,Cleared By Arrest,2009-03-08T01:37:00Z,,N/A,"N. 16th Street and ""Q"" Street",STREET,0,0,Non student cited/Detox for DWI (.141 BAC)/Wrong Way on a One Way.
9000886,ALCOHOL - MINOR IN POSSESSION,2009-03-08T01:43:00Z,Cleared By Arrest,2009-03-08T01:43:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Non student cited/Detox for MIPC (.179 BAC).
9000887,ALCOHOL - MINOR IN POSSESSION,2009-03-08T03:14:00Z,Cleared By Arrest,2009-03-08T03:14:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited/Detox for MIPC (.141 BAC).
9000888,ALCOHOL - MINOR IN POSSESSION,2009-03-08T03:19:00Z,Cleared By Arrest,2009-03-08T03:19:00Z,,Cather Hall,,UNL RESIDENCE HALL,0,0,UNL student cited/Detox for MIPC (.233 BAC).
9000896,MEDICAL EMERGENCY,2009-03-08T15:07:00Z,Inactive,2009-03-08T10:00:00Z,,Canfield Administration Building,"""R"" Street and N. 14th Street","UNL SUPPORT FACILITY (office, service)",0,0,Faculty member tripped and fell down two stairs causing injury to his face. Transported to Bryan/LGH West.
9000901,LARCENY - STOLEN BIKE,2009-03-08T22:37:00Z,Cleared By Arrest,2009-03-08T22:37:00Z,,N/A,"N. 16th Street and ""S"" Street",SIDEWALK,200,0,UNL student cited/released for possession of mislaid property. He took an unsecured bicycle from the area of Selleck Hall.
9000905,UNL POLICY VIOLATION -OTHER,2009-03-09T01:25:00Z,Cleared By Exception,2009-03-09T01:25:00Z,,Selleck Quad,600 N. 15th St.,GOVT. PARKING LOT (UNL),0,0,UNL student's vehicle parked illegally. No citations issued.
9000908,DISTURBANCE - OTHER,2009-03-09T17:27:00Z,Cleared By Exception,,,N/A,City of Lincoln,UNKNOWN,0,0,Person using another persons password to get into computer accounts.
9000909,ALCOHOL - DRUNK,2009-03-09T18:13:00Z,Cleared By Exception,2009-03-09T18:13:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"Intoxicated male taken from the City Union and transported to Detox, where he had a BAC of .204. Male left in care of Detox staff."
9000910,ALCOHOL - MINOR IN POSSESSION,2009-03-09T23:05:00Z,Cleared By Arrest,2009-03-09T23:05:00Z,,N/A,"N. 16th Street and ""X"" Street",STREET,0,0,UNL student cited/released for MIP and Open Container. His vehicle was stopped for no headlights at night and there was an opened bottle of wine in the car.
9000916,MEDICAL EMERGENCY,2009-03-10T10:17:00Z,Inactive,2009-03-10T10:17:00Z,2009-03-10T10:17:00Z,Union-City,"1400 ""R"" St.",GOVT. PARKING LOT (UNL),0,0,"Staff member experienced a diabetic emergency, did not require treatment or transportation."
9000918,LARCENY - FROM BUILDING,2009-03-10T12:41:00Z,Inactive,2009-03-06T14:00:00Z,2009-03-08T22:30:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,27.55,0,"A box of toilet paper was taken from the Oldfather Building, loss $28.00."
9000922,NARCOTICS - POSSESSION,2009-03-10T17:45:00Z,Cleared By Arrest,2009-03-10T17:45:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for possession of marijuana. Officers could smell burning marijuana emitting from his dorm room.
9000921,ACCIDENTS - P.D. H&R NOT REPORTABLE,2009-03-10T17:51:00Z,Inactive,2009-03-09T22:00:00Z,2009-03-10T17:30:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,250,"Hit and Run accident in the HSS parking lot, $250.00 damage."
9000923,FIRE - FALSE ALARM,2009-03-10T23:51:00Z,Cleared By Arrest,2009-03-10T23:51:00Z,2009-03-10T23:51:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited for False Reporting and MIPC (.109 BAC). She activated a fire alarm causing everyone to evacuate Cather Hall.
9000926,NARCOTICS - POSSESSION,2009-03-11T01:43:00Z,Cleared By Arrest,2009-03-11T01:43:00Z,,N/A,Holdrege Street and N. 33rd Street,STREET,0,0,"Non-student cited/released for possession of marijuana, open container and MIP. His vehicle was stopped for no working tail lights."
9000927,LOST OR STOLEN ITEM,2009-03-11T14:25:00Z,Inactive,2009-03-11T13:20:00Z,2009-03-11T13:30:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,65,0,"Person lost their wallet between Oldfather Hall and Pound Hall, $65.00 lost."
90000935,LOST OR STOLEN ITEM,2009-03-12T09:13:00Z,Inactive,2009-03-05T17:00:00Z,2009-03-06T22:00:00Z,Walter Scott Engineering Center,,SIDEWALK,24,0,UNL Student lost his wallet between Walter Scott and his residence. Total Loss: $24.00
9000937,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2009-03-12T13:16:00Z,Cleared By Exception,2009-03-12T12:45:00Z,2009-03-12T13:16:00Z,Bob Devaney Sports Center,1600 Court St.,GOVT. PARKING LOT (UNL),0,100,Small fire in the parking lot caused damage to vehicle tire.
9000944,BURGLARY,2009-03-12T19:35:00Z,Inactive,2009-03-12T16:00:00Z,2009-03-12T18:00:00Z,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,1800,0,Victim reports laptop computer stolen from his room.
9000946,ASSAULT - DOMESTIC,2009-03-13T00:55:00Z,Cleared By Arrest,2009-03-13T00:55:00Z,2009-03-13T00:55:00Z,Sandoz Hall,820 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,Report of a physical domestic.  Male was bitten and scratched by girlfriend.
9000947,MEDICAL EMERGENCY,2009-03-13T01:48:00Z,Inactive,2009-03-13T01:48:00Z,,Alpha Xi Delta,"1619 ""R"" St.",UNL RESIDENCE HALL,0,0,UNL student fell down stairs causing lacerations to face and a broken tooth.
9000949,ALCOHOL - DWI,2009-03-13T02:33:00Z,Cleared By Arrest,2009-03-13T02:33:00Z,,N/A,N. Antelope Valley Parkway and Salt Creek Roadway,STREET,0,0,UNL student cited/released for DWI/MIPC/Driving without Headlights at Night (.107 BAC).  Passenger (UNL student) cited/released for MIPC (.075 BAC).
9000950,ALCOHOL - MINOR IN POSSESSION,2009-03-13T03:30:00Z,Cleared By Arrest,2009-03-13T03:30:00Z,,N/A,"N. 15th Street and ""U"" Street",SIDEWALK,0,0,UNL student cited/released for MIPC (.076 BAC).
9000952,ALCOHOL - MINOR IN POSSESSION,2009-03-13T04:41:00Z,Cleared By Arrest,2009-03-13T04:41:00Z,2009-03-13T04:41:00Z,Harper Hall,1150 N. 14th St.,UNL APARTMENT,0,0,UNL student cited/released for MIP.
9000953,MEDICAL EMERGENCY,2009-03-13T10:05:00Z,Inactive,2009-03-13T10:05:00Z,,Henzlik Hall,1430 Vine St.,UNL ACADEMIC BUILDING,0,0,Officer and LFR responded to Henzlik Hall on a 60 year old male having a heart attack.  Person was transported to Bryan/LGH for further treatment.
9000956,FALSE INFORMATION - GIVEN TO OFC.,2009-03-13T15:26:00Z,Inactive,2009-03-13T15:26:00Z,2009-03-13T15:26:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Unknown person activated a fire alarm pull station at Selleck Hall. No fire.
9000959,LOST OR STOLEN ITEM,2009-03-13T16:48:00Z,Inactive,2009-03-13T13:30:00Z,2009-03-13T14:30:00Z,Burnett Hall,"1220 ""T"" St.",UNL ACADEMIC BUILDING,85,0,A student reports his wallet lost or stolen at Burnett Hall.
9000963,LITTERING,2009-03-14T01:20:00Z,Cleared By Arrest,2009-03-14T01:20:00Z,,Andersen Hall,,GOVT. PARKING LOT (UNL),0,0,Non student cited/released for Littering (Urinating in Public).
9000964,ALCOHOL - DWI,2009-03-14T02:14:00Z,Cleared By Arrest,2009-03-14T02:14:00Z,,N/A,N. 14th Street and Salt Creek Roadway,STREET,0,0,Non student cited/lodged for DWI (Refusal)/PBT (Refusal)/Negligent Driving.
9000966,VANDALISM - OTHER,2009-03-14T08:39:00Z,Cleared By Arrest,,2009-03-14T08:39:00Z,Manter Hall Life Siences,"1101 ""T"" St.",GOVT. PARKING LOT (UNL),0,2500,UNL vehicle damaged vandalized by a rock being thrown through the windows.
9000967,VANDALISM - OTHER,2009-03-14T08:52:00Z,Cleared By Arrest,,2009-03-14T08:39:00Z,Sheldon Memorial Art Gallery,451 N. 12th St.,GOVT. PARKING LOT (UNL),0,1000,UNL vehicle vandalized by a brick thrown through the windows.
9000973,MEDICAL EMERGENCY,2009-03-14T11:40:00Z,Inactive,2009-03-14T11:40:00Z,,Bob Devaney Sports Center,,SPORT FACILITIES,0,0,Person suffering from an elevated heart rate was transported by LFR to Bryann LGH East.
9000977,MEDICAL EMERGENCY,2009-03-14T15:30:00Z,Cleared By Exception,2009-03-14T15:30:00Z,,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,"An eight year old fell on the pavement while attending the state basketball tournament, injuring his lips and nose. No medical response other than red cross required."
9000978,MISC - OTHER,2009-03-14T23:48:00Z,Cleared By Arrest,2009-03-14T23:48:00Z,,N/A,"1600 ""P"" St.",BANKS & FINANCIAL,0,0,Non UNL student cited/released for Urinating in Public.
9000981,ALCOHOL - DWI,2009-03-15T01:18:00Z,Cleared By Arrest,2009-03-15T01:18:00Z,,N/A,"""T"" Street and N. 10th Street",STREET,0,0,Non student cited/Detox for DWI (.122 BAC)/Speeding (11-15 Over).
