Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
14000721,DISTURBANCE - OTHER,2014-02-16T21:16:00Z,Inactive,2014-02-16T21:16:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Student reports possible rental housing scam.  No monetary loss.
14000710,TRAFFIC - SUSPENDED DRIVER,2014-02-16T22:08:00Z,Cleared By Arrest,2014-02-16T22:08:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non-student contacted on a traffic stop.  Cited/lodged for DUS and Speeding.
14000713,ACCIDENTS - P.D. REPORTABLE,2014-02-17T11:19:00Z,Cleared By Arrest,2014-02-17T11:19:00Z,,N/A,4000 Block East Campus Loop South,STREET,0,2500,"Ofc. dispatched to East Campus Loop at the entrance of the Dental College on a two vehicle, non-injury, accident.  One driver cited and released for careless driving."
14000716,VANDALISM - OTHER,2014-02-17T14:43:00Z,Inactive,2014-02-14T08:45:00Z,2014-02-14T21:30:00Z,N/A,1111 N. 14th St.,GOVT. PARKING LOT (UNL),0,300,"Person reported damage to their vehicle while parked in the NETV lot or the Avery lot. Vehicle scratched on passenger side and hood, $300."
14000720,DISTURBANCE - OTHER,2014-02-17T20:11:00Z,Inactive,2014-02-17T20:11:00Z,,Burr Hall,1701 N. 35th St.,UNL RESIDENCE HALL,0,0,4 students report receiving a threatening text message after they did not transfer funds for a fictitious rental property.
14000722,NARCOTICS - POSSESSION,2014-02-17T21:35:00Z,Cleared By Arrest,2014-02-17T21:35:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Student contacted on a narcotics complaint.  Cited/released for Poss Marijuana < 1 oz and Poss Drug Paraphernalia.
14000724,ASSAULT - NON DOMESTIC,2014-02-18T00:27:00Z,Unfounded,2014-02-17T23:45:00Z,2014-02-18T00:15:00Z,Wick Alumni Center,"1520 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Student reports assault by unknown assailant.  Student refused medical attention.  No suspects at this time.
14000727,DISTURBANCE - OTHER,2014-02-18T08:27:00Z,Inactive,2014-02-03T12:00:00Z,2014-02-03T14:00:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Ofc. was dispatched to the UNL City Union regarding a belated disturbance.
14000746,ACCIDENTS - P.D. H&R NOT REPORTABLE,2014-02-18T22:09:00Z,Inactive,2014-02-18T12:00:00Z,2014-02-18T17:00:00Z,N/A,844 N. 16th St.,GOVT. PARKING LOT (UNL),0,800,Ofcs were called to a belated hit and run accident.
14000748,TRAFFIC - SUSPENDED DRIVER,2014-02-19T00:46:00Z,Cleared By Arrest,2014-02-19T00:46:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non-student contacted on a traffic stop.  Cited/released for DUS and Speeding.
14000749,MEDICAL EMERGENCY,2014-02-19T01:50:00Z,Cleared By Exception,2014-02-19T01:50:00Z,,University Suites,"1780 ""R"" St.",UNL RESIDENCE HALL,0,0,Female student reported a medical emergency.  Transported to the hospital.  Not life threatening.
14000752,ALCOHOL - DWI,2014-02-19T02:35:00Z,Cleared By Arrest,2014-02-19T02:35:00Z,,N/A,N 27/Vine-P,STREET,0,0,"Non-student contacted on a traffic stop.  Cited/released for DUI (.188 BrAC), DUS and Unnecessary Noise from Vehicle.  Lodged on an active warrant."
14000753,NARCOTICS - POSSESSION,2014-02-19T03:07:00Z,Cleared By Arrest,2014-02-19T03:07:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,"Non-student contacted on a traffic stop.  Cited/released for Poss Drug Paraphernalia, Poss Legend Drug, Poss Prescription not in Original Container and violating a stop sign."
14000754,ALCOHOL - DRUNK,2014-02-19T04:55:00Z,Inactive,2014-02-19T04:55:00Z,,Beadle Center,1901 Vine St.,GOVT. PARKING LOT (UNL),0,0,Non-student contacted for intoxication.  Transported to Detox (.232 BrAC).
14000756,DISTURBANCE - OTHER,2014-02-19T10:03:00Z,Cleared By Arrest,2014-02-19T10:03:00Z,,C. Y. Thompson Library,1625 N. 38th St.,UNL ACADEMIC BUILDING,0,0,"Person caused a disturbance in C.Y. Thompson Library, cited and lodged for Disturbing the Peace."
14000757,TRESPASSING,2014-02-19T10:44:00Z,Inactive,2013-12-19T06:30:00Z,2014-02-11T10:00:00Z,NETV,1800 N. 33rd St.,"UNL SUPPORT FACILITY (office, service)",0,0,Staff at the NETV building made a belated report of ongoing trespassing problems involving people sleeping outside the building.
14000758,LARCENY - OTHER OR FROM OPEN AREA,2014-02-19T11:31:00Z,Inactive,,,N/A,626 N. 16th St.,OFF CAMPUS/GREEK HOUSING,500,0,"Two cement benches taken from Phi Mu Sorority, $500 loss."
14000762,MEDICAL EMERGENCY,2014-02-19T22:51:00Z,Cleared By Exception,2014-02-19T22:51:00Z,,Walter Scott Engineering Center,844 N. 16th St.,UNL ACADEMIC BUILDING,0,0,UNL student was having issues breathing and a fast heart rate.  He was transported to Bryan LGH West for further treatment.
14000764,ASSAULT - NON DOMESTIC,2014-02-20T00:36:00Z,Cleared By Arrest,2014-02-20T00:36:00Z,,N/A,,UNL APARTMENT,0,0,Ofcs were called to a fight involving multiple female students. Parties involved were gone prior to officer arrival.  Investigation is currently on-going to determine parties responsible.
14000780,NARCOTICS - POSSESSION,2014-02-20T20:28:00Z,Cleared By Arrest,2014-02-20T20:28:00Z,,N/A,"N. 27th Street and ""O"" Street",STREET,0,0,"Three non-students were contacted on a traffic stop for Improper 

Turn. Driver was released with a warning, Two passengers were placed into custody and transported to Lancaster County Corrections-One party was lodged for an active warrant. One party was lodged for Possession of a Controlled Substance and was cited and released for Poss. of Marijuana less than an ounce and Open Container."
14000776,ACCIDENTS - P.D. H&R NOT REPORTABLE,2014-02-20T21:05:00Z,Inactive,2014-02-20T18:15:00Z,2014-02-20T20:40:00Z,N/A,745 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Report of a belated hit and run accident.
14000777,FIRE - FALSE ALARM,2014-02-20T21:09:00Z,Cleared By Exception,2014-02-20T21:09:00Z,,Triangle Fraternity,519 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Lincoln Fire and Rescue responded after over-cooked food set off the fire alarm.
14000784,ALCOHOL - MINOR IN POSSESSION,2014-02-21T02:24:00Z,Cleared By Arrest,2014-02-21T02:24:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,"Four UNL students cited for MIP-C (BAC=.176,108 .167 and .041).  One was taken to jail for Obstructing a Police Officer."
14000785,ALCOHOL - DRUNK,2014-02-21T03:30:00Z,Cleared By Exception,2014-02-21T03:30:00Z,,N/A,"721 ""K"" St.","TREATMENT/DETENTION FACILITY (detox, etc.)",0,0,Non-student was placed into civil protective custody and transported to Detox. BrAC 0.234.
14000786,LARCENY - FROM BUILDING,2014-02-21T09:41:00Z,Inactive,2014-02-20T16:30:00Z,2014-02-20T17:15:00Z,Barkley Center,4075 East Campus Loop,"UNL SUPPORT FACILITY (office, service)",1500,0,Faculty member reported the theft of her personal laptop computer an office.
14000787,FRAUD - CREDIT CARDS/ATM/BANK CARD,2014-02-21T10:40:00Z,Inactive,2014-02-21T00:30:00Z,2014-02-21T02:00:00Z,N/A,"1339 ""O"" St.",TAVERN-BAR-LOUNGE,0,0,UNL student reported unauthorized charges to his lost credit card.
14000788,LOST OR STOLEN ITEM,2014-02-21T10:40:00Z,Inactive,2014-02-21T00:30:00Z,2014-02-21T00:45:00Z,N/A,"1339 ""O"" St.",TAVERN-BAR-LOUNGE,0,0,Credit card lost while at Brother's Bar and Grill.
14000789,ACCIDENTS - P.D. H&R NOT REPORTABLE,2014-02-21T13:49:00Z,Inactive,2014-02-19T20:30:00Z,2014-02-21T13:45:00Z,19th/Vine Parking Garage,1830 Vine St.,GOVT. PARKING GARAGE (UNL),0,0,Belated hit and run in the 19th & Vine parking garage.
14000792,NARCOTICS - POSSESSION,2014-02-21T15:55:00Z,Cleared By Arrest,2014-02-21T15:55:00Z,,N/A,Antelope Valley Parkway and Military Road,STREET,0,0,Non student lodged for warrant and Possession of Controlled Substance. Another non student cited/released for Poss of Marijuana < 1 oz. and Paraphernalia.
14000796,LOST OR STOLEN ITEM,2014-02-21T19:36:00Z,Cleared By Exception,2014-02-21T14:30:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",30,0,UNL student reports a lost black wallet with contents between the City Union and 12th/Q Street parking garage.
14000794,ACCIDENTS - P.D. NOT REPORTABLE,2014-02-21T19:58:00Z,Cleared By Exception,2014-02-21T17:57:00Z,,Lied Center,301 N. 12th St.,GOVT. PARKING LOT (UNL),0,2550,"Four vehicle non injury accident in parking lot.  Driver of vehicle responsible accidently pushed accelerator instead of brake while backing out of a parking stall causing damage to three parked, unoccupied vehicles."
14000800,ACCIDENTS - P.D. H&R NOT REPORTABLE,2014-02-21T21:39:00Z,Cleared By Arrest,2014-02-21T21:39:00Z,,N/A,1800 State Fair Park Drive,GOVT. PARKING LOT (UNL),0,0,Report of a Hit and Run accident just west of the Ice box.
14000802,ALCOHOL - UNL POLICY VIOLATION,2014-02-22T00:50:00Z,Cleared By Exception,2014-02-22T00:50:00Z,,Robert E. Knoll Residence Center,440 N. 17th St.,UNL APARTMENT,0,0,A policy violation regarding alcohol occurred in the Knolls Residence Hall.
14000805,SS - CHECK WELFARE OF PERSON,2014-02-22T01:06:00Z,Cleared By Exception,2014-02-21T10:00:00Z,,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student was having a bad reaction to prescribed medication.  She did not want medical attention from LFR.
14000804,ALCOHOL - DRUNK,2014-02-22T01:27:00Z,Cleared By Exception,2014-02-22T01:27:00Z,,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,A non-student was contacted and displayed signs of intoxication and was subsequently placed into civil protective custody. BrAC 0.280.
14000807,NARCOTICS - POSSESSION,2014-02-22T02:01:00Z,Cleared By Arrest,2014-02-22T02:01:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was cited and released for Possession of Paraphernalia less than and ounce and Possession of Marijuana less than and ounce.
14000808,ALCOHOL - DWI,2014-02-22T03:07:00Z,Cleared By Arrest,2014-02-22T03:07:00Z,,The Village,1055 N. 16th St.,GOVT. PARKING LOT (UNL),0,0,A UNL student was contacted asleep in his vehicle while it was running. He was cited for DWI and transported to Detox where he was released to staff.  BrAC 0.132.
14000809,ALCOHOL - DWI,2014-02-22T05:09:00Z,Cleared By Arrest,2014-02-22T05:09:00Z,,H.S.S. Food Service Bldg.,1140 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Two non-students were contacted in a running vehicle at the HSS parking lot. The driver was cited for DWI-2nd and the passenger was placed into Civil Protective Custody. Both were transported to Detox and left in the care of staff. BrAC. 0.096. 0.130.
14000810,DISTURBANCE - OTHER,2014-02-22T11:31:00Z,Inactive,,,N/A,,INTERNET/CYBERSPACE,0,0,UNL student posting information on social media sites about another UNL student.
14000813,TRAFFIC - SUSPENDED DRIVER,2014-02-22T17:09:00Z,Cleared By Arrest,2014-02-22T17:09:00Z,,N/A,"""Q"" Street and N. Antelope Valley Parkway",STREET,0,0,Non student cited/released for DUS/Possession of Marijuana < 1 oz. (11 grams).  Vehicle released to valid driver.
14000816,NARCOTICS - POSSESSION,2014-02-22T21:12:00Z,Cleared By Arrest,2014-02-22T21:12:00Z,,N/A,Antelope Valley Parkway and Salt Creek Roadway,STREET,0,0,"Non-student contacted on pedestrian violation.  Lodged on active warrant.  Referred to County Attorney for False Info, Poss. of Marijuana < 1 oz., and Poss. of Paraphernalia."
14000818,ALCOHOL - MINOR IN POSSESSION,2014-02-23T00:02:00Z,Cleared By Arrest,2014-02-23T00:02:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,8 students contacted on an alcohol complaint.  7 students cited/released for MIP with varying BrAC's.
14000819,ALCOHOL - MINOR IN POSSESSION,2014-02-23T01:34:00Z,Cleared By Arrest,2014-02-23T01:34:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Student contacted for intoxication.  Cited/Detox for MIPC (.280 BrAC).
14000822,SS - CHECK WELFARE OF PERSON,2014-02-23T03:25:00Z,Cleared By Exception,2014-02-23T03:25:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,A check welfare was conducted on a UNL student who was subsequently placed into Emergency Protective Custody.
14000826,DISTURBANCE - OTHER,2014-02-23T17:03:00Z,Inactive,2014-02-23T16:00:00Z,,N/A,,UNKNOWN,0,0,3 students report receiving threats over a housing scam.  Investigation is on-going.
14000827,OUTSIDE - O.P.S. OTHER,2014-02-23T18:19:00Z,Cleared By Exception,2014-02-23T18:04:00Z,,N/A,N. 13th Street and Furnas Avenue,STREET,0,0,Non-student contacted after being recognized by officer for having an active LPD broadcast.
14000829,LARCENY - OTHER OR FROM OPEN AREA,2014-02-23T20:03:00Z,Inactive,2014-02-23T20:00:00Z,2014-02-23T22:00:00Z,Avery Hall,"1144 ""T"" St.",SIDEWALK,100,0,Student reports the theft of 2 bicycle tires.  Loss estimated at $100.00.
14000828,ALCOHOL - MINOR IN POSSESSION,2014-02-23T21:02:00Z,Cleared By Arrest,2014-02-23T21:02:00Z,,University Suites,"1780 ""R"" St.",UNL RESIDENCE HALL,0,0,"Report of intoxicated person in University Suites, contact was made and person had a BAC of .151,, cited for minor in possession, taken to detox and turned over to staff."
14000833,FRAUD - CREDIT CARDS/ATM/BANK CARD,2014-02-24T11:47:00Z,Inactive,,,N/A,,DRUGS-PHARMACY,0,0,Ofc. dispatched to Canfield Administration in regards to a belated fraud. A UNL faculty member reports her MasterCard being used to make an unauthorized purchase.
14000842,FIRE - FALSE ALARM,2014-02-24T22:54:00Z,Cleared By Exception,2014-02-24T22:54:00Z,,Delta Delta Delta,"1601 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Fire alarm caused by burnt popcorn.  No damage.
14000846,MEDICAL EMERGENCY,2014-02-25T08:59:00Z,Cleared By Exception,2014-02-25T08:59:00Z,,Landscape Services,1309 N. 17th St.,"UNL SUPPORT FACILITY (office, service)",0,0,UNL employee had a diabetic reaction. He was treated by LFR medical personnel and declined transport to a hospital.
14000847,OUTSIDE - O.P.S. OTHER,2014-02-25T12:42:00Z,Cleared By Exception,2014-02-25T12:42:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,UNLPD contacted a UNL student who the Lincoln Police Department (LPD) was looking for in reference to a welfare check.  The student was turned over to LPD.
14000850,VANDALISM - OTHER,2014-02-25T16:15:00Z,Inactive,2014-02-18T17:44:00Z,2014-02-21T20:00:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,500,Vandalism to vehicle while parked in the 17th & R Street garage $500 damage.
14000867,LOST OR STOLEN ITEM,2014-02-26T13:20:00Z,Inactive,2013-12-26T08:00:00Z,2013-12-27T17:00:00Z,N/A,,UNKNOWN,90,0,UNL student reports losing her backpack out of state which including personal documentation.
14000871,FIRE - FALSE ALARM,2014-02-26T21:43:00Z,Cleared By Exception,2014-02-26T21:43:00Z,,Pi Beta Phi,426 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,A fire alarm was activated due to burnt popcorn.
14000872,LOST OR STOLEN ITEM,2014-02-26T23:10:00Z,Cleared By Exception,2014-02-26T13:30:00Z,2014-02-26T18:51:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,0,UNL student reported driver's license missing from wallet turned into UNLPD.  Driver's license was later found.  Cleared by Exception.
14000874,ALCOHOL - DWI,2014-02-27T01:26:00Z,Cleared By Arrest,2014-02-27T01:26:00Z,,N/A,"N. 14th Street and ""Q"" Street",STREET,0,0,A non-student was cited for Improper Display of Plates and DWI. He was transported to Detox for further testing and was released to a sober party. BrAC 0.099.
14000875,MEDICAL EMERGENCY,2014-02-27T04:52:00Z,Cleared By Exception,2014-02-27T04:52:00Z,,N/A,"1780 ""R"" St.",UNL APARTMENT,0,0,A UNL student was transported to Bryan LGH West for further treatment in regards a possible allergic reaction.
14000879,MEDICAL EMERGENCY,2014-02-27T08:52:00Z,Cleared By Exception,2014-02-27T08:52:00Z,,Memorial Stadium,740 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,0,Ofc. and LFR were dispatched to the CB3 lab at the stadium on a staff member that had fainted.
14000882,VANDALISM - OTHER,2014-02-27T14:20:00Z,Inactive,2014-02-24T15:00:00Z,2014-02-27T15:41:00Z,Lied Center,301 N. 12th St.,"UNL SUPPORT FACILITY (office, service)",0,500,"Marquee board at Lied Center damaged, $500 damage."
14000883,LARCENY - FROM BUILDING,2014-02-27T14:36:00Z,Inactive,2014-02-21T15:15:00Z,2014-02-24T07:00:00Z,Bob Devaney Sports Center,1600 Court St.,"UNL SUPPORT FACILITY (office, service)",400,0,"Person reported theft of tools from the Devaney Sports Center, $420 loss."
14000884,LOST OR STOLEN ITEM,2014-02-27T15:23:00Z,Inactive,,,N/A,,UNKNOWN,0,0,Student lost their passport in Lincoln.
14000881,DISTURBANCE - OTHER,2014-02-27T16:15:00Z,Inactive,,,N/A,,UNKNOWN,0,0,Student reported belated harassment.
14000886,PORNOGRAPHY,2014-02-27T19:39:00Z,Cleared By Exception,,,Andrews Hall,625 N. 14th St.,UNL ACADEMIC BUILDING,0,0,Non student looking at inappropriate pictures on computer in Andrews Hall. Contacted and given trespass policy letter.
14000888,NARCOTICS - POSSESSION,2014-02-27T21:17:00Z,Cleared By Arrest,2014-02-27T21:17:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Two UNL students were cited and released for Possession of Paraphernalia.
14000890,VANDALISM - OTHER,2014-02-27T22:26:00Z,Inactive,2014-02-27T00:00:00Z,2014-02-27T21:45:00Z,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,Report of a belated vandalism to posters.
14000892,LOST OR STOLEN ITEM,2014-02-27T22:30:00Z,Inactive,2014-02-27T17:25:00Z,2014-02-27T17:30:00Z,N/A,17-19/Vine-R,UNKNOWN,0,0,"UNL student reported his bank card, drivers license and N-Card lost or stolen."
14000895,ALCOHOL - MINOR IN POSSESSION,2014-02-28T04:58:00Z,Cleared By Arrest,2014-02-28T04:58:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was cited and released for MIP and Possession of a False ID. BrAC 0.108.
14000900,MEDICAL EMERGENCY,2014-02-28T12:13:00Z,Cleared By Exception,2014-02-28T11:41:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student transported to Saint Elizabeth's (by Lincoln Fire & Rescue) for a migraine and numbness in her face.
14000901,ACCIDENTS - P.D. H&R NOT REPORTABLE,2014-02-28T12:41:00Z,Inactive,2014-01-29T13:00:00Z,2014-01-30T00:30:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,2100,"UNL student reported a belated hit and run accident in the UNL parking garage at 17th and ""R"" Streets."
14000897,DISTURBANCE - OTHER,2014-02-28T13:05:00Z,Inactive,2014-02-16T21:36:00Z,,UNL Police,300 N. 17th St.,UNL ACADEMIC BUILDING,0,0,UNL student expressed concern for the well-being of another. Matter investigated and people involved were determined to be safe.
14000907,LOST OR STOLEN ITEM,2014-02-28T17:22:00Z,Cleared By Exception,2014-02-28T13:00:00Z,2014-02-28T13:15:00Z,Richards Hall,560 Stadium Drive,SIDEWALK,20,0,UNL student reports lost wallet (multi colored) while walking from downtown to campus.
14000910,ALCOHOL - MINOR IN POSSESSION,2014-02-28T22:22:00Z,Cleared By Arrest,2014-02-28T22:22:00Z,,University Suites,"1780 ""R"" St.",UNL RESIDENCE HALL,0,0,A UNL student was cited for MIP-C and False Identification and was transported to Detox where he was released to care of staff. BrAC 0.208.
14000911,ALCOHOL - BUY/PROCURE FOR MINORS,2014-03-01T00:19:00Z,Cleared By Arrest,2014-03-01T00:19:00Z,,Harper Hall,1150 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Two UNL students were cited and released for MIP. One UNL student was cited and released for Procuring Alcohol to Minor. No BrAC's.
14000912,ALCOHOL - BUY/PROCURE FOR MINORS,2014-03-01T00:40:00Z,Cleared By Arrest,2014-03-01T00:40:00Z,,Burr Hall,1701 N. 35th St.,UNL RESIDENCE HALL,0,0,"One UNL student was cited and released for MIP. One UNL student was cited and released for Procuring Alcohol to Minors. BrAC. 0.034, 0.195."
14000916,LARCENY - OTHER OR FROM OPEN AREA,2014-03-01T02:08:00Z,Cleared By Arrest,2014-03-01T01:48:00Z,,Robert E. Knoll Residence Center,440 N. 17th St.,UNL RESIDENCE HALL,21,0,Officers are investigating a theft of pizza that was intended for another student.
14000920,FIRE - FALSE ALARM,2014-03-01T10:51:00Z,Inactive,2014-03-01T10:51:00Z,,Mabel Lee Hall,840 N. 14th St.,UNL ACADEMIC BUILDING,0,0,A Fire Alarm was activated in Mabel Lee Hall.  The alarm was determined to be a false alarm due to an activated pull station.  No suspects at this time.
14000925,MEDICAL EMERGENCY,2014-03-01T23:30:00Z,Cleared By Exception,2014-03-01T23:30:00Z,,Alpha Omicron Pi,"1541 ""S"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Non-student suffered a medical emergency due to intoxication.  Transported to the hospital.  Not life threatening.
14000926,ALCOHOL - MINOR IN POSSESSION,2014-03-02T00:15:00Z,Cleared By Arrest,2014-03-02T00:15:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,6 students contacted on an alcohol violation.  4 students cited/released for MIPC.
14000927,NARCOTICS - POSSESSION,2014-03-02T04:42:00Z,Cleared By Arrest,2014-03-02T01:42:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,Four students contacted on a narcotics complaint.  1 student cited/released for MIP and Poss Marijuana < 1 oz.
14000932,WEAPONS - CONCEALED,2014-03-02T15:59:00Z,Cleared By Arrest,2014-03-02T15:59:00Z,,N/A,Holdrege Street and N. 33rd Street,STREET,0,0,"Person stopped at 33rd and W Street found to be DUR, also found during stop was marihuana less than an oz. a pipe and brass knuckles. Person cited for DUR Possession of Marihuana less that an oz., lodged for warrants and CCW 2nd."
14000935,TRAFFIC - SUSPENDED DRIVER,2014-03-02T22:54:00Z,Cleared By Arrest,2014-03-02T22:54:00Z,,N/A,"N. 17th Street and ""Q"" Street",STREET,0,0,Non-student contacted on a traffic stop.  Cited/released for DUS and Wrong Way on a One Way.
14000945,ALCOHOL - MINOR IN POSSESSION,2014-03-03T17:18:00Z,Cleared By Arrest,2014-03-03T17:15:00Z,2014-03-03T17:18:00Z,Nebraska Union,"1400 ""R"" St.",SIDEWALK,0,0,"Report of several person(s) dressed as jesters banging on passing vehicles in area of City Union. Contact was made with one person north of the City Union found to be intoxicated taken to detox, refused to do breath test. Turned over to detox staff and cited for MPI-C."
14000946,LARCENY - STOLEN BIKE,2014-03-03T17:53:00Z,Inactive,2014-02-28T11:00:00Z,2014-02-28T22:00:00Z,Hardin Hall,1600 N. 33rd St.,SIDEWALK,100,20,"Person reported their bike taken from bike rack south side of Hardin Hall, $120 loss."
14000951,NARCOTICS - POSSESSION,2014-03-03T22:22:00Z,Cleared By Arrest,2014-03-03T22:22:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,Five (5) students contacted on a narcotics complaint.  One student cited/released for Poss. of Marijuana/Hashish less than 1 oz. and Poss. of Drug Paraphernalia.
14000953,NARCOTICS - POSSESSION,2014-03-03T23:25:00Z,Cleared By Arrest,2014-03-03T23:25:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,"Two (2) students contacted on a narcotics complaint.  One student cited/released for Poss. of Marijuana less than 1 oz., Poss. of Drug Paraphernalia.  One student referred for Housing Violation."
14000955,WEAPONS - CONCEALED,2014-03-04T01:25:00Z,Closed - Cleared By Arrest-Adult,2014-03-04T01:25:00Z,,N/A,"N. 16th Street and ""Q"" Street",STREET,0,0,"Amended, added local address."
14000957,FIRE - FALSE ALARM,2014-03-04T09:44:00Z,Cleared By Exception,2014-03-04T09:44:00Z,2014-03-04T09:44:00Z,Champions Club,701 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,0,Ofc and LFR were dispatched to the Champions club on a fire alarm.  Cause was found to be a faulty sprinkler head.
14000958,VANDALISM - OTHER,2014-03-04T13:38:00Z,Inactive,2014-02-22T19:00:00Z,2014-03-04T13:15:00Z,N/A,,GOVT. PARKING LOT (UNL),0,200,UNL student reports scratches to the passenger side of his vehicle while parked on campus.
14000971,ALCOHOL - DWI,2014-03-05T00:39:00Z,Cleared By Arrest,2014-03-05T00:39:00Z,,N/A,"N. 16th Street and ""Q"" Street",STREET,0,0,Amended: Address information added to local address
14000972,NARCOTICS - OTHER,2014-03-05T01:00:00Z,Cleared By Exception,2014-03-05T01:00:00Z,2014-03-05T01:20:00Z,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,2 UNL Students contacted due to the odor of burnt marijuana emanating from within their room.  Both consented to a search; no illegal items discovered.
14000974,TRAFFIC - SUSPENDED DRIVER,2014-03-05T04:08:00Z,Cleared By Arrest,2014-03-05T04:08:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,"Non-student contact on traffic stop.  Cited/released for DUS, Possession of Drug Paraphernalia, Improper Display of Plates."
14000981,ALCOHOL - MINOR IN POSSESSION,2014-03-05T22:37:00Z,Cleared By Arrest,2014-03-05T22:37:00Z,,University Suites,"1780 ""R"" St.",UNL APARTMENT,0,0,A UNL student was contacted on a traffic stop and subsequently cited and released for MIP.
14000985,MEDICAL EMERGENCY,2014-03-06T08:59:00Z,Inactive,2014-03-06T08:59:00Z,,Bob Devaney Sports Center,1600 Court St.,"UNL SUPPORT FACILITY (office, service)",0,0,Person at Devenay Sport Center lost their balance and fell to floor causing injury to face. Transported to Bryan West by LFR for treatment.
14000986,LARCENY - FROM BUILDING,2014-03-06T10:33:00Z,Inactive,2014-02-27T20:30:00Z,2014-03-03T17:00:00Z,Love Library South,"1248 ""R"" St.",UNL ACADEMIC BUILDING,422,0,"Unknown person(s) took a LCD Projector from a room in Love Library, $422 lose."
14000994,ACCIDENTS - P.D. REPORTABLE,2014-03-06T21:16:00Z,Cleared By Arrest,2014-03-06T21:16:00Z,,Robert E. Knoll Residence Center,440 N. 17th St.,UNL APARTMENT,0,2000,A UNL student was cited and released for Reckless Driving after striking a building with his vehicle. The building did not sustain any structural damage.
14000995,PARKING - OTHER,2014-03-06T21:16:00Z,Cleared By Arrest,2014-03-06T21:16:00Z,,Campus Recreation Center,841 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Staff member was cited and released for Handicap Parking violation.
14001000,ALCOHOL - MINOR IN POSSESSION,2014-03-07T02:11:00Z,Cleared By Arrest,2014-03-07T02:11:00Z,,N/A,"N. 17th Street and ""Q"" Street",SIDEWALK,0,0,A non-student was cited for MIP-C and transported to Detox. BrAC 0.244.
14001003,ALCOHOL - DRUNK,2014-03-07T02:34:00Z,Cleared By Exception,2014-03-07T02:34:00Z,,N/A,N. 17th Street and Vine Street,SIDEWALK,0,0,A non-student was placed into civil protective custody and transported to Detox. BrAC 0.380.
14001002,SS - CHECK WELFARE OF PERSON,2014-03-07T03:34:00Z,Cleared By Exception,2014-03-07T03:34:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Officers were called to check the welfare of a student who appeared to be intoxicated and ill. Student was being cared for by his roommate. BrAC 0.201.
