Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
11000760,MEDICAL EMERGENCY,2011-02-27T14:06:00Z,Inactive,2011-02-27T14:06:00Z,,N/A,440 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,A male slipped and fell. He was treated by LFR and refused transport to a hospital.
11000776,LARCENY - FROM BUILDING,2011-02-27T16:50:00Z,Cleared By Exception,,,Robert E. Knoll Residence Center,440 N. 17th St.,UNL APARTMENT,20,0,Foundation brush and a stapler reported stolen from a room.
11000764,MEDICAL EMERGENCY,2011-02-27T20:57:00Z,Cleared By Exception,2011-02-27T20:57:00Z,,Cook Pavilion,845 N. 14th St.,SPORT FACILITIES,0,0,UNL student transported by LFR to Bryan/LGH West after dislocating a knee.
11000765,VANDALISM - OTHER,2011-02-27T21:27:00Z,Cleared By Arrest,2011-02-27T02:00:00Z,2011-02-27T06:00:00Z,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,100,A fire extinguisher was discharged in both restrooms in the basement of Sandoz Hall.
11000766,VANDALISM - OTHER,2011-02-27T21:47:00Z,Cleared By Exception,,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,40,An unknown person(s) used a red marker to mark on a wall on the 4th floor of Sandoz Hall.
11000753,ASSAULT - DOMESTIC,2011-02-27T22:34:00Z,Inactive,2011-02-27T22:34:00Z,,Union-City,"1400 ""R"" St.",STREET,0,0,A report of an assault between two non-students.
11000767,BURGLARY,2011-02-28T07:44:00Z,Inactive,2011-02-26T09:15:00Z,2011-02-28T07:20:00Z,N/A,535 N. 16th St.,CHURCH/ETC.,449,0,Floor safe with unknown contents taken out of a secured room at the Lutheran Center.
11000770,VANDALISM - OTHER,2011-02-28T10:14:00Z,Inactive,2011-02-25T19:00:00Z,2011-02-27T15:30:00Z,Alexander Building,"1410 ""Q"" St.",GOVT. PARKING LOT (UNL),0,150,A mirror to a UNL vehicle was damaged by an unknown person(s).
11000769,BURGLARY,2011-02-28T10:25:00Z,Inactive,2010-12-21T17:00:00Z,2011-02-21T11:59:00Z,Barkley Center,4075 East Campus Loop,"UNL SUPPORT FACILITY (office, service)",95,0,A Wilson basketball and a new Rolodex taken from a locked interior office in Barkley. $95.00 loss.
11000771,VANDALISM - BY GRAFFITI,2011-02-28T10:30:00Z,Inactive,,,Alexander Building,"1410 ""Q"" St.","UNL SUPPORT FACILITY (office, service)",0,25,"The word ""Cosy"" was written on a door with a black colored permanent marker."
11000773,LOST OR STOLEN ITEM,2011-02-28T13:04:00Z,Inactive,2011-02-25T20:30:00Z,2011-02-25T20:35:00Z,N/A,,TRANSPORTATION SERVICE,15,0,UNL student reported her card holder and cash lost/stolen on a UNL bus.
11000774,ACCIDENTS - P.D. H&R NOT REPORTABLE,2011-02-28T14:37:00Z,Inactive,2011-02-28T13:15:00Z,2011-02-28T14:20:00Z,N/A,,GOVT. PARKING LOT (UNL),0,150,Hit and run to a vehicle. Suspect vehicle identified.
11000775,LOST OR STOLEN ITEM,2011-02-28T16:38:00Z,Inactive,2011-02-28T15:30:00Z,2011-02-28T15:40:00Z,Campus Recreation Center,841 N. 14th St.,GOVT. PARKING LOT (UNL),550,0,Cash was reported lost/stolen while it was in the victim's car.
11000779,MEDICAL EMERGENCY,2011-02-28T23:00:00Z,Inactive,2011-02-28T23:00:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,"Person in Sandoz Hall having a seizure, taken to Bryan LGH West by LFR."
11000781,ACCIDENTS - P.D. H&R NOT REPORTABLE,2011-03-01T09:14:00Z,Inactive,2011-02-25T10:00:00Z,2011-03-01T09:10:00Z,N/A,"N. 19th Street and ""R"" Street",SIDEWALK,0,500,"UNL owned tree, City of Lincoln street sign and LES owned light pole damaged by an unknown vehicle."
11000782,LOST OR STOLEN ITEM,2011-03-01T14:35:00Z,Inactive,2011-01-05T14:00:00Z,2011-01-05T18:00:00Z,N/A,,UNKNOWN,0,0,UNL student lost a passport while traveling the US.
11000792,ACCIDENTS - P.D. NOT REPORTABLE,2011-03-02T14:38:00Z,Inactive,2011-03-02T14:17:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,950,"Documentation of a two vehicle, non-injury accident with minor damage to both vehicles."
11000799,LARCENY - FROM BUILDING,2011-03-02T15:46:00Z,Cleared By Arrest,2011-03-01T00:01:00Z,2011-03-02T15:26:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,215.5,0,Textbooks stolen from a locker on the 3rd floor.
11000816,LARCENY - FROM BUILDING,2011-03-02T15:46:00Z,Cleared By Arrest,2011-03-02T09:30:00Z,2011-03-02T15:26:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,0,0,Textbooks stolen from a locker on the 3rd floor.
11000793,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2011-03-02T15:46:00Z,Cleared By Arrest,2011-03-01T12:30:00Z,2011-03-01T15:51:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",458.75,0,Investigation of suspicious transactions by a person selling books to the University Bookstore.
11000818,LARCENY - FROM BUILDING,2011-03-02T15:46:00Z,Cleared By Arrest,2011-02-24T00:01:00Z,2011-03-02T15:26:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,112.5,0,Textbook stolen from a locker on the 3rd floor.
11000797,LARCENY - FROM BUILDING,2011-03-02T15:46:00Z,Cleared By Arrest,2011-03-01T12:30:00Z,2011-03-01T15:51:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,84,0,Textbooks stolen from a locker or a practice room.
11000801,NARCOTICS - SALE/DELIVER,2011-03-02T21:36:00Z,Cleared By Arrest,,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,A UNL student was lodged at Lancaster County Corrections for Distribution of a Controlled Substance.
11000805,ALCOHOL - DWI,2011-03-03T02:24:00Z,Cleared By Arrest,2011-03-03T02:24:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,A UNL student was cited and transported to Cornhusker Place Detox for DWI. BAC 0.230
11000810,LOST OR STOLEN ITEM,2011-03-03T11:15:00Z,Inactive,2011-03-02T22:00:00Z,2011-03-02T23:30:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,105,0,UNL student left a purse unattended while using a computer. The purse was stolen and a credit card was later used.
11000809,FRAUD - CREDIT CARDS/ATM/BANK CARD,2011-03-03T12:04:00Z,Inactive,2011-03-03T00:00:00Z,2011-03-03T10:00:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,0,0,Fraudulent charges made on a credit card after a purse was stolen.
11000817,VANDALISM - OTHER,2011-03-03T18:05:00Z,Inactive,,,N/A,2110 N. 38th St.,GOVT. LOT/FIELD (UNL),0,0,Various bee hives were knocked by unknown means or persons. No damage.
11000821,ALCOHOL - MINOR IN POSSESSION,2011-03-04T01:27:00Z,Cleared By Exception,2011-03-04T01:27:00Z,2011-03-04T01:27:00Z,Union-East,1705 Arbor Drive,"UNL SUPPORT FACILITY (office, service)",0,0,"Three UNL students were cited and released for MIPC. BAC's 0.152, 0.158, 0.192."
11000824,ALCOHOL - DWI,2011-03-04T02:27:00Z,Cleared By Arrest,2011-03-04T02:27:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,A non-student was cited for DWI and transported to Detox. BAC 0.112.
11000823,ALCOHOL - MINOR IN POSSESSION,2011-03-04T02:28:00Z,Cleared By Arrest,2011-03-04T02:28:00Z,,N/A,"N. 17th Street and ""X"" Street",SIDEWALK,0,0,A non-student was cited for MIPC and transported to Cornhusker Place detox. BAC 0.192
11000825,FIRE (WORKING) - NO ALARM,2011-03-04T07:41:00Z,Cleared By Exception,2011-03-03T15:30:00Z,2011-03-04T07:00:00Z,Animal Sciences,1830 N. 38th St.,UNL ACADEMIC BUILDING,0,0,Ofc. Dispatched to Animal Science Complex in reference to a belated fire in room D154.  LFR was not notified about this incident at the time of occurrence due to the room not being alarmed or equipped with sprinklers.
11000833,ACCIDENTS - P.D. H&R NOT REPORTABLE,2011-03-04T14:06:00Z,Inactive,2011-03-02T22:00:00Z,2011-03-04T14:00:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,300,"Minor damage sustained to a tail light, occurring some time in the past day."
11000834,VANDALISM - BY GRAFFITI,2011-03-04T15:03:00Z,Inactive,,,Love Library South,"1248 ""R"" St.",SIDEWALK,0,50,"The word ""LOCH"" was written with green paint."
11000840,ALCOHOL - MINOR IN POSSESSION,2011-03-05T00:03:00Z,Cleared By Arrest,2011-03-05T00:03:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,"Six UNL students and Two non-students were cited/released  for MIP. Two of them were also cited/released for Procuring Alcohol to Minors. BAC's 0.036, 0.126, 0.0130.034."
11000842,ALCOHOL - MINOR IN POSSESSION,2011-03-05T02:16:00Z,Cleared By Arrest,2011-03-05T02:16:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,"Four UNL students and one non-student were cited/released for MIPC. One was cited/released for Procuring Alcohol to Minor. BAC's 0.082, 0.023, 0.014, 0.018, 0.083."
11000841,SS - OTHER,2011-03-05T05:45:00Z,Cleared By Exception,2011-03-05T05:45:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Selleck front desk safe was found open.  Contents inside was inventoried and the safe was locked up.
11000844,ACCIDENTS - P.D. REPORTABLE,2011-03-05T08:28:00Z,Cleared By Exception,2011-03-05T05:26:00Z,,14th & Avery Parking Garage,1111 N. 14th St.,GOVT. PARKING GARAGE (UNL),0,3000,Car vs. pole in the parking garage.
11000850,NARCOTICS - POSSESSION,2011-03-05T17:38:00Z,Cleared By Arrest,2011-03-05T17:38:00Z,,Haymarket Park,403 Line Drive,SIDEWALK,0,0,1.5 g of marijuana and a marijuana pipe located on an extremely intoxicated non-student who was at the UNL baseball game. .279 BAC and transported to detox.
11000856,LARCENY - FROM BUILDING,2011-03-06T02:25:00Z,Cleared By Arrest,2011-03-06T02:25:00Z,,Chi Omega,480 N. 16th St.,OFF CAMPUS/GREEK HOUSING,25,0,A UNL student was cited and transported to Detox for MIPC and theft by Unlawful Taking. BAC 0.176
11000857,ALCOHOL - DWI,2011-03-06T02:36:00Z,Cleared By Arrest,2011-03-06T02:36:00Z,,N/A,"N. 16th Street and ""R"" Street",STREET,0,0,A UNL student was cited for DWI and Possession of Marijuana less than an ounce and transported to Detox. BAC 0.140.
11000866,NARCOTICS - POSSESSION,2011-03-06T21:17:00Z,Cleared By Arrest,2011-03-06T21:17:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Person citied for Possession of Drug Paraphernalia in Selleck Hall.
11000865,VANDALISM - OTHER,2011-03-06T21:55:00Z,Cleared By Arrest,2011-03-05T19:00:00Z,2011-03-05T23:59:00Z,Sigma Phi Epsilon,601 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,100,Report of a broken composite glass frame with suspect identified.
11000867,FRAUD - CREDIT CARDS/ATM/BANK CARD,2011-03-06T22:58:00Z,Inactive,2011-03-06T01:00:00Z,2011-03-06T02:00:00Z,N/A,,UNKNOWN,60,0,Person lost wallet and contents and debit card was used at several location in the City of Lincoln.
11000869,NARCOTICS - POSSESSION,2011-03-07T02:01:00Z,Cleared By Exception,2011-03-07T02:01:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,"Two persons cited for Possession of Marijuana less than on ounce and Possession of Drug Paraphernalia, they were in the HSS parking lot."
11000870,LARCENY - FROM BUILDING,2011-03-07T03:49:00Z,Cleared By Exception,2011-02-27T04:22:00Z,2011-03-04T04:22:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Report of possible theft of paper towels and toilet paper taken from supply closet in Oldfater Hall.
11000873,MEDICAL EMERGENCY,2011-03-07T12:20:00Z,Cleared By Exception,2011-03-07T12:20:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Male complaining of chest pain.  Transported to Bryan/LGH East for further treatment.
11000875,LARCENY - MOTOR VEH. ACCESSORIES,2011-03-07T17:46:00Z,Inactive,2011-03-07T08:30:00Z,2011-03-07T17:30:00Z,14th & Avery Parking Garage,1111 N. 14th St.,GOVT. PARKING GARAGE (UNL),200,0,A piece of vent trim stolen from the driver's side fender of a BMW while parked on the 4th floor of the parking garage.
11000879,NARCOTICS - POSSESSION,2011-03-08T01:44:00Z,Cleared By Arrest,2011-03-08T01:44:00Z,2011-03-08T01:44:00Z,Robert E. Knoll Residence Center,440 N. 17th St.,UNL RESIDENCE HALL,0,0,"Three persons in the Knoll Residence Center were cited for Possession of False Identification, Possession of Marijunan-less than an ounce and Possession of Drug Paraphernalia."
11000883,"CHILD ABUSE/NEG - UNATTENDED, OTHER",2011-03-08T08:59:00Z,Cleared By Arrest,2011-03-08T08:59:00Z,,Whittier Building,2200 Vine St.,SIDEWALK,0,0,Report of a 3 year old child without adult supervision.  Non student cited/released for Child Neglect.
11000884,DISTURBANCE - OTHER,2011-03-08T09:57:00Z,Cleared By Exception,2011-03-08T09:57:00Z,2011-03-08T09:57:00Z,N/A,,UNL ACADEMIC BUILDING,0,0,UNL student made inappropriate remark during class.
11000885,TELEPHONE - OTHER,2011-03-08T10:45:00Z,Inactive,2011-03-02T11:44:00Z,2011-03-08T10:30:00Z,Landscape Services-East,3520 East Campus Loop,"UNL SUPPORT FACILITY (office, service)",0,0,Concerning hang-up phone call placed to an UNL employee.
11000890,ACCIDENTS - P.D. NOT REPORTABLE,2011-03-08T15:41:00Z,Cleared By Exception,2011-03-08T15:41:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,500,Two vehicles non injury accident in the north exit of the parking garage.  Driver of vehicle #2 stated her foot slipped off the brake causing the front of her vehicle to strike the rear bumper of vehicle #1.
11000892,MEDICAL EMERGENCY,2011-03-08T20:08:00Z,Cleared By Exception,2011-03-08T19:44:00Z,2011-03-08T19:44:00Z,Lied Center,301 N. 12th St.,AUDITORIUM/THEATER,0,0,Report of a female who went unconscious while attending an event.  Upon officer arrival the female was conscious and responsive to LFR questions.  Transported to Bryan LGH East for further observations.
11000893,ALCOHOL - MINOR IN POSSESSION,2011-03-08T21:21:00Z,Cleared By Arrest,2011-03-08T20:41:00Z,2011-03-08T20:41:00Z,Innovation Campus,1800 State Fair Park Drive,SPORT FACILITIES,0,0,Icebox security reported underage drinking at a Stars Game.  One non student cited/released for MIP (.016) and Minor Attempt to Purchase.  Second non student cited/released for Procuring Alcohol to a Minor.
11000896,UNL POLICY VIOLATION -OTHER,2011-03-09T02:16:00Z,Cleared By Exception,2011-03-09T02:16:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Person contacted for urinating on sidewalk by Abel Hall.
11000902,FRAUD - CREDIT CARDS/ATM/BANK CARD,2011-03-09T14:14:00Z,Inactive,2011-03-09T11:40:00Z,2011-03-09T11:45:00Z,N/A,Cyberspace,INTERNET/CYBERSPACE,0,0,Victim reports two unauthorized purchases on her credit card.  The purchases were made at the UNL Dairy Store.
11000907,MEDICAL EMERGENCY,2011-03-09T23:55:00Z,Cleared By Exception,,,N/A,480 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,A UNL student was transported to Bryan LGH West for further observation after fainting.
11000908,ALCOHOL - DWI,2011-03-10T01:25:00Z,Cleared By Arrest,2011-03-10T01:25:00Z,,N/A,,STREET,0,0,A non-student was cited for DWI and transported to Detox. BAC 0.165.
11000909,ALCOHOL - DWI,2011-03-10T02:05:00Z,Cleared By Arrest,2011-03-10T02:05:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,A UNL student was cited for DWI and transported to Cornhusker Place Detox. BAC 0.115.
11000910,LARCENY - FROM MOTOR VEHICLE,2011-03-10T08:10:00Z,Inactive,2011-03-09T20:10:00Z,2011-03-09T21:50:00Z,Innovation Campus,1800 State Fair Park Drive,GOVT. PARKING LOT (UNL),680,0,"Purse and contents stolen out of a, possibly unsecured, vehicle while owner attended a hockey game."
11000911,OUTSIDE - O.P.S. OTHER,2011-03-10T22:38:00Z,Cleared By Exception,2011-03-10T22:38:00Z,,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,A runaway from Douglas County was contacted at Bob Devaney and turned over to Douglas CO. SO.
11000922,ALCOHOL - MINOR IN POSSESSION,2011-03-10T23:45:00Z,Cleared By Exception,2011-03-10T23:45:00Z,,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,A UNL student was cited and released for MIP. BAC .000.
11000926,TRESPASSING,2011-03-11T08:58:00Z,Inactive,2011-03-10T14:15:00Z,2011-03-11T07:30:00Z,Manter Hall Life Siences,"1101 ""T"" St.",UNL ACADEMIC BUILDING,0,0,UNL employee's locked office was accessed without permission. No loss.
11000931,BOMB - THREAT,2011-03-11T11:30:00Z,Inactive,2011-03-11T11:30:00Z,2011-03-11T11:45:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Note found in a restroom threatening a possible presence of a bomb.
11000932,FIRE - FALSE ALARM,2011-03-11T12:51:00Z,Inactive,,,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Fire alarm activated while being repaired. Pull station was damaged by unknown means.
11000934,TRESPASSING,2011-03-11T15:44:00Z,Cleared By Arrest,2011-03-11T15:40:00Z,2011-03-11T15:44:00Z,Whittier Building,2200 Vine St.,UNL ACADEMIC BUILDING,0,0,Two non-students were cited and released for Trespassing.
11000938,MISC - OTHER,2011-03-11T18:28:00Z,Cleared By Arrest,,,N/A,,OTHER RETAIL BUS.,0,0,An employee with a barter shop had some questions regarding some property.
11000939,ACCIDENTS - P.D. H&R NOT REPORTABLE,2011-03-11T18:36:00Z,Inactive,2011-03-10T21:00:00Z,2011-03-11T18:30:00Z,19th/Vine Parking Garage,1810 Vine St.,GOVT. PARKING GARAGE (UNL),0,300,Vehicle's bumper was damaged without any information left on scene.
11000928,MEDICAL EMERGENCY,2011-03-11T20:00:00Z,Inactive,2011-03-10T20:00:00Z,2011-03-10T20:00:00Z,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,Child fell while playing on the stairs during a basketball game. Not transported.
11000943,MEDICAL EMERGENCY,2011-03-11T20:37:00Z,Cleared By Exception,2011-03-11T20:37:00Z,,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,A non-student was transported to Bryan LGH East from Devaney for a possible heart attack.
11000944,TRAFFIC - SUSPENDED DRIVER,2011-03-11T22:26:00Z,Cleared By Arrest,2011-03-11T22:26:00Z,,N/A,,STREET,0,0,A UNL student was cited/released for DUS.
11000968,VANDALISM - OTHER,2011-03-12T00:00:00Z,Cleared By Arrest,2011-03-12T21:00:00Z,2011-03-12T22:00:00Z,Phi Gamma Delta,"1425 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,150,A window was broke out of the front door at the Phi Gamma Delta fraternity.
11000945,ALCOHOL - MINOR IN POSSESSION,2011-03-12T00:19:00Z,Cleared By Arrest,2011-03-12T00:19:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,A UNL student was cited for MIP and transported to Detox. BAC 0.141.
11000951,ALCOHOL - DWI,2011-03-12T01:49:00Z,Cleared By Arrest,2011-03-12T01:49:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,A non-student was cited for DWI and transported to Detox. BAC. 159.
11000949,ALCOHOL - MINOR IN POSSESSION,2011-03-12T01:56:00Z,Cleared By Arrest,2011-03-12T01:56:00Z,,Pound Hall,513 N. 17th St.,SIDEWALK,0,0,A UNL student was cited for MIP and Obstructing a Police Officer and transported to Detox. BAC 0.188.
11000955,ALCOHOL - DWI,2011-03-12T02:32:00Z,Cleared By Arrest,2011-03-12T02:32:00Z,,N/A,,STREET,0,0,A UNL student was cited for DWI and MIP and was transported to Detox. BAC 0.105.
11000952,ALCOHOL - DRUNK,2011-03-12T02:51:00Z,Cleared By Exception,2011-03-12T02:51:00Z,,The Courtyards,733 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was placed into civil protective custody and transported to Detox. BAC 0.147
11000954,MEDICAL EMERGENCY,2011-03-12T03:28:00Z,Cleared By Exception,2011-03-12T03:28:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was reported to have possible alcohol poisoning. Was checked out by LFR and refused further treatment. BAC 0.133.
11000956,ALCOHOL - MINOR IN POSSESSION,2011-03-12T04:12:00Z,Cleared By Arrest,2011-03-12T04:12:00Z,,Pound Hall,513 N. 17th St.,UNL RESIDENCE HALL,0,0,Two UNL students were cited for MIPC and transported to Detox. BAC's 0.146 and 0.180.
11000959,MEDICAL EMERGENCY,2011-03-12T10:54:00Z,Inactive,2011-03-12T10:54:00Z,,Bob Devaney Sports Center,1600 Court St.,GOVT. PARKING LOT (UNL),0,0,A non-student was transported to Bryan West for treatment after having a seizure at Devaney.
11000961,ACCIDENTS - P.D. REPORTABLE,2011-03-12T12:21:00Z,Cleared By Exception,2011-03-12T12:21:00Z,,Innovation Campus,1800 State Fair Park Drive,GOVT. PARKING LOT (UNL),0,525,Two vehicle accident involving a UNL-owned vehicle. State Accident form completed.
11000969,NARCOTICS - POSSESSION,2011-03-12T23:51:00Z,Cleared By Exception,2011-03-12T23:51:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was cited and released for MIP and Possession of Drug Paraphernalia.
11000970,ALCOHOL - MINOR IN POSSESSION,2011-03-13T00:31:00Z,Cleared By Arrest,2011-03-13T00:31:00Z,,N/A,860 N. 17th St.,UNL RESIDENCE HALL,0,0,"One UNL student and three non-students were cited/released for MIP. BAC's 0.193, 0.102, 0.139, 0.090."
11000971,ALCOHOL - MINOR IN POSSESSION,2011-03-13T01:02:00Z,Cleared By Arrest,2011-03-13T01:02:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,"Two UNL students and One UNL student were cited/released for MIP. BAC's 0.053, 0.126, 0.169"
11000985,ACCIDENTS - P.D. NOT REPORTABLE,2011-03-14T18:03:00Z,Cleared By Exception,2011-02-24T18:10:00Z,2011-02-24T18:10:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING GARAGE (UNL),0,150,Report of a belated non-injury accident in the parking garage.
11000988,LARCENY - FROM MOTOR VEHICLE,2011-03-14T23:39:00Z,Inactive,2011-03-14T21:20:00Z,2011-03-14T22:20:00Z,N/A,1033 N. 16th St.,GOVT. PARKING LOT (UNL),280,0,"Back pack taken from a vehicle park in the 14th and W Street meter lot, $280 loss."
11000991,ALCOHOL - DWI,2011-03-15T02:21:00Z,Cleared By Arrest,2011-03-15T02:21:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"Person stopped for speeding 17th Street R-Vine found to have been drinking, tested .089 BAC. Cited for DWI and Speeding."
11000994,MEDICAL EMERGENCY,2011-03-15T08:03:00Z,Cleared By Exception,2011-03-15T08:03:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Female UNL student transported to the hospital for a fever and pain.
11000997,VANDALISM - BY GRAFFITI,2011-03-15T12:03:00Z,Inactive,,,Henzlik Hall,1430 Vine St.,UNL ACADEMIC BUILDING,0,25,Piece of ceiling tile damaged after someone wrote on it with an unknown object.
11001001,TELEPHONE - OTHER,2011-03-15T16:04:00Z,Inactive,2011-03-13T20:56:00Z,2011-03-14T19:20:00Z,N/A,2006 Chloe Lane,SINGLE FAMILY - off campus,0,0,UNL student reports receiving multiple text messages from unknown person stating they have a secret crush.
11001002,ACCIDENTS - P.D. H&R NOT REPORTABLE,2011-03-15T16:28:00Z,Inactive,2011-03-14T23:00:00Z,2011-03-15T15:30:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,500,Report of a hit and run accident in the northeast portion of the parking lot.
11001007,ALCOHOL - DWI,2011-03-16T02:26:00Z,Cleared By Arrest,2011-03-16T02:26:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"Person stopped for speeding 17th Street R-Vine, found to have been drinking, taken to detox where they tested .131 BAC. Cited for DWI and Speeding and turned over to detox staff."
11001011,VANDALISM - BY GRAFFITI,2011-03-16T10:42:00Z,Inactive,,,Fairfield Hall,"1545 ""U"" St.","UNL SUPPORT FACILITY (office, service)",0,100,Graffiti on the northeast corner of the building.
11001019,"CHILD ABUSE/NEG - UNATTENDED, OTHER",2011-03-16T16:43:00Z,Cleared By Arrest,2011-03-16T16:30:00Z,,NETV,1800 N. 33rd St.,DUPLEX - off campus,0,0,Report of a 2 year old child in the lobby of the building.  Passerby found the child in the traffic lanes of 33rd Street.  Non student cited/released for Child Neglect.
11001017,MEDICAL EMERGENCY,2011-03-16T16:51:00Z,Cleared By Exception,2011-03-16T15:56:00Z,2011-03-16T15:56:00Z,University Health Center,"1500 ""U"" St.",HOSPITAL/CLINIC/ETC,0,0,UNL student having an allergic reaction to peanuts.  Transported to Bryan LGH East for further treatment and evaluation.
11001018,FIRE (WORKING) - NO ALARM,2011-03-16T17:12:00Z,Cleared By Exception,2011-03-16T16:18:00Z,2011-03-16T16:18:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,A discarded cigar caused the mulch to smolder. No flames and no damage.
11001020,TRESPASSING,2011-03-16T18:53:00Z,Inactive,2011-03-16T00:00:00Z,2011-03-16T15:15:00Z,Military & Naval Science,1360 Vine St.,"UNL SUPPORT FACILITY (office, service)",0,0,A glass window had the exterior screen removed but the window remained closed. No entry into the building appeared to have been gained.
11001023,DISTURBANCE - OTHER,2011-03-16T21:15:00Z,Inactive,2011-03-16T20:45:00Z,2011-03-16T20:45:00Z,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,0,0,A be-lated disturbance was reported at the Campus Rec Center.
11001024,TRESPASSING,2011-03-16T21:24:00Z,Cleared By Arrest,2011-03-16T21:24:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"Person causing disturbance in the City Union, contact made and person had been drinking, also found to be ban and barred from UNL. Person taken to detox with a .192 BAC, and given citation for trespassing and left in care of detox."
11001026,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2011-03-17T00:51:00Z,Cleared By Exception,2011-03-17T23:30:00Z,2011-03-17T01:20:00Z,Behlen Physics Lab,500 Stadium Drive,UNL ACADEMIC BUILDING,0,0,A broken pipe caused significant water damage to Behlen Physics Lab.
11001027,ALCOHOL - DWI,2011-03-17T02:13:00Z,Cleared By Arrest,2011-03-17T02:13:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"Person stopped for speeding 17th, R-Vine Street, found to have been drinking, taken to detox and tested .140 BAC, Cited for DWI and Speeding."
11001028,TRESPASSING,2011-03-17T04:00:00Z,Cleared By Exception,2011-03-17T04:00:00Z,2011-03-17T04:00:00Z,Sheldon Memorial Art Gallery,451 N. 12th St.,GOVT. LOT/FIELD (UNL),0,0,"Person found sleeping in the Sheldon Memorial Art Gallery fountain area, advised they could not sleep there and given trespass policy letter."
11001029,VANDALISM - OTHER,2011-03-17T05:21:00Z,Cleared By Arrest,,,Beadle Center,1901 Vine St.,UNL ACADEMIC BUILDING,0,0,A safety shower was activated which caused extensive water damage.
