Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
8000686,OUTSIDE - O.P.S. OTHER,2008-02-16T20:50:00Z,Cleared By Exception,2008-02-16T20:50:00Z,2008-02-16T20:50:00Z,N/A,"826 ""P"" St.",RESTAURANT,0,0,An assist for the Lincoln Police Department.
8000689,ALCOHOL - MINOR IN POSSESSION,2008-02-16T22:01:00Z,Cleared By Arrest,2008-02-16T22:01:00Z,,N/A,"N. 14th Street and ""W"" Street",GOVT. PARKING LOT (UNL),0,0,Traffic Stop.  Two UNL students cited/released for Minor in Possession of Alcohol.
8000692,NARCOTICS - POSSESSION,2008-02-16T22:53:00Z,Cleared By Arrest,2008-02-16T22:53:00Z,,N/A,"N. 10th Street and ""P"" Street",STREET,0,0,Traffic Stop.  Driver cited/lodged for DUS/Poss of Marijuana < 1 oz. (14.7 grams)/Open Container/No Proof of Insurance/Violate Traffic Control Device.
8000691,MISC - OTHER,2008-02-16T23:16:00Z,Cleared By Arrest,2008-02-16T23:16:00Z,,The Courtyards,733 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,Non student cited/released for Open Container in Vehicle.
8000693,ALCOHOL - MINOR IN POSSESSION,2008-02-16T23:51:00Z,Cleared By Arrest,2008-02-16T23:51:00Z,,N/A,N. 23rd Street and Vine Street,STREET,0,0,"Traffic Stop.  Three UNL students cited/released for MIPC (.055, .048, .068 BAC's). All cited parties were passengers."
8000697,ALCOHOL - DWI,2008-02-17T01:25:00Z,Cleared By Arrest,2008-02-17T01:25:00Z,,N/A,N. 33rd Street and Huntington Avenue,STREET,0,0,Traffic Stop.  Driver cited/admitted into Detox for DWI/Straddling Lane Lines.  (.087 BAC)
8000699,MEDICAL EMERGENCY,2008-02-17T03:08:00Z,Cleared By Exception,2008-02-17T03:08:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,Female complaining of abdominal pains.  Transported to LGHWest.
8000709,ALCOHOL - DRUNK,2008-02-17T22:30:00Z,Cleared By Exception,2008-02-17T22:30:00Z,,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Transient taken into custody and transported to Detox where he tested .235 BAC.
8000708,NARCOTICS - POSSESSION,2008-02-18T01:41:00Z,Cleared By Arrest,2008-02-18T01:41:00Z,,N/A,N. 17th Street and N. Antelope Valley Parkway,STREET,0,0,Traffic Stop.  Driver found to be Suspended/Poss of Drug Paraphernalia/Stop Sign Violation.  Pipes with suspected Meth residue were found in vehicle.  Sent to State Lab.  Lodged on outstanding warrant.
8000711,LARCENY - FROM MOTOR VEHICLE,2008-02-18T03:18:00Z,Inactive,2008-02-17T19:00:00Z,2008-02-18T03:18:00Z,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),30,150,Larceny from vehicle with CD case taken.  Rear driver's side window broken out.
8000713,LOST OR STOLEN ITEM,2008-02-18T08:49:00Z,Inactive,2008-02-17T14:30:00Z,2008-02-17T16:30:00Z,Morrill Hall,"1335 ""U"" St.",MUSEUM,345,0,Person's wallet was lost or stolen from Morrill Hall.
8000716,LARCENY - FROM BUILDING,2008-02-18T13:07:00Z,Unfounded,2008-02-18T12:30:00Z,2008-02-18T13:07:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",399,0,Person's cell phone taken from computer lab in the City Union.
8000717,DISTURBANCE - OTHER,2008-02-18T13:16:00Z,Inactive,2008-02-18T12:40:00Z,,N/A,,SIDEWALK,0,0,Unknown males stopped a female on the street and asked her for money.
8000718,TELEPHONE - OBSCENE CALLS,2008-02-18T13:37:00Z,Inactive,2008-02-18T12:45:00Z,2008-02-18T13:37:00Z,College of Dentistry,3975 Potter St.,UNL ACADEMIC BUILDING,0,0,The college of Dentistry received an annoying phone call from what sounds to be an upset patient.
8000723,ACCIDENTS - P.D. H&R NOT REPORTABLE,2008-02-18T17:04:00Z,Inactive,2008-02-18T09:15:00Z,2008-02-18T13:30:00Z,Law College,1875 N. 42nd St.,GOVT. PARKING LOT (UNL),0,500,Students vehicle involved in a hit and run accident at the Law College.
8000725,NARCOTICS - POSSESSION,2008-02-18T22:12:00Z,Cleared By Arrest,2008-02-18T22:12:00Z,,N/A,N. 23rd Street and Vine Street,STREET,0,0,"A student was stopped on a traffic violation, the officer smelled burnt marijuana coming  from within the vehicle. the student was cited for possession of marijuana <oz."
8000730,VANDALISM - OTHER,2008-02-19T01:46:00Z,Cleared By Exception,2008-02-19T01:46:00Z,2008-02-19T01:46:00Z,Phi Gamma Delta,"1425 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Unknown person activated a fire extinguisher causing the fire alarm to activate and LFR Respond. No fire found.
8000731,UNL POLICY VIOLATION -OTHER,2008-02-19T02:59:00Z,Cleared By Exception,2008-02-19T02:15:00Z,2008-02-19T02:25:00Z,Phi Delta Theta,"1545 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Female after 2 AM policy violation.
8000715,DISTURBANCE - OTHER,2008-02-19T12:12:00Z,Cleared By Exception,2008-01-23T08:30:00Z,2008-02-18T12:12:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,0,0,Three students involved in a domestic relationship having differences.
8000737,ACCIDENTS - P.D. H&R REPORTABLE,2008-02-19T14:38:00Z,Inactive,2008-02-19T14:38:00Z,2008-02-19T14:38:00Z,N/A,,GOVT. PARKING LOT (UNL),0,500,Hit and Run accident in the area 17th and R Street parking lot.
8000739,DISTURBANCE - OTHER,2008-02-19T19:25:00Z,Cleared By Arrest,2008-02-19T19:25:00Z,,Union-City,,"UNL SUPPORT FACILITY (office, service)",0,0,"Person arrested for disturbing the peace in the City Union,  person also ban and barred from UNL property."
8000743,LARCENY - FROM MOTOR VEHICLE,2008-02-19T22:27:00Z,Inactive,2008-02-19T05:30:00Z,2008-02-19T22:27:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),30.78,0,A student had the trunk of his car entered and some personal items stolen.
8000754,DISTURBANCE - OTHER,2008-02-20T13:55:00Z,Cleared By Exception,2008-02-20T13:55:00Z,2008-02-20T13:55:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Person in a classroom in Oldfather Hall wearing a ski mask and carrying a toy gun.
8000755,TRESPASSING,2008-02-20T14:23:00Z,Cleared By Exception,,,N/A,,GOVT. PARKING GARAGE (UNL),0,0,Two person's given UNL trespass policy for drink in the Southwest stairwell of the 17th and R Street Parking Garage.
8000752,VANDALISM - OTHER,2008-02-20T17:00:00Z,Cleared By Exception,2008-02-13T20:00:00Z,2008-02-19T17:00:00Z,N/A,"""S"" Street and N. 19th Street",GOVT. PARKING LOT (UNL),0,0,Ketchup squirted on a vehicle (part of an ongoing feud). Party responsible contacted and no citations issued.
8000762,TRESPASSING,2008-02-21T00:40:00Z,Cleared By Arrest,2008-02-21T00:40:00Z,,N/A,,GOVT. PARKING GARAGE (UNL),0,0,"Two transients staying in the southwest stairwell of 17th and R Garage. One tested .387 BAC. Taken to Detox, other cited and lodged for trespassing after he had already received a ban and bar policy letter."
8000765,LARCENY - FROM MOTOR VEHICLE,2008-02-21T13:40:00Z,Inactive,2008-02-01T17:00:00Z,2008-02-03T18:00:00Z,Alpha Gamma Rho,1430 Idylwild Drive,OFF CAMPUS/GREEK HOUSING,3,0,Belated report of stolen change and papers from a vehicle taken by unknown means.
8000772,MEDICAL EMERGENCY,2008-02-21T20:48:00Z,Inactive,2008-02-21T20:48:00Z,,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,Female was vomiting.
8000773,NARCOTICS - POSSESSION,2008-02-21T21:41:00Z,Cleared By Arrest,2008-02-21T21:41:00Z,,N/A,"N. 12th Street and ""P"" Street",STREET,0,0,Traffic stop yielded Marijuana and Drug Paraphernalia.
8000776,LITTERING,2008-02-22T00:25:00Z,Cleared By Arrest,2008-02-22T00:25:00Z,2008-02-22T00:25:00Z,1220 N. 14th St.,,GOVT. PARKING LOT (UNL),0,0,Can thrown from vehicle.  Passenger cited/released for Littering.
8000777,NARCOTICS - POSSESSION,2008-02-22T02:19:00Z,Cleared By Arrest,2008-02-22T02:19:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,Field Contact.  UNL student cited/released for Poss of Marijuana < 1oz and Drug Paraphernalia.
8000778,UNL POLICY VIOLATION -OTHER,2008-02-22T02:42:00Z,Cleared By Exception,2008-02-22T02:11:00Z,2008-02-22T02:24:00Z,Delta Upsilon,1548 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,Policy Violation: Female in the house after 2 AM.
8000779,MEDICAL EMERGENCY,2008-02-22T05:30:00Z,Cleared By Arrest,2008-02-22T03:21:00Z,,Sigma Phi Epsilon,601 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,"Male fell from 3rd story window of fraternity (approx 27').  Transported to LGHWest, intensive care unit."
8000785,VANDALISM - OTHER,2008-02-22T10:51:00Z,Inactive,,2008-02-22T07:45:00Z,Activities,1700 N. 34th St.,GOVT. PARKING LOT (UNL),0,250,Driver's side door scratched or keyed causing $250 damage.
8000786,LOST OR STOLEN ITEM,2008-02-22T15:00:00Z,Unfounded,,2008-02-22T15:00:00Z,N/A,,UNL RESIDENCE HALL,100,0,Item's have been misplaced.
8000790,TRESPASSING,2008-02-22T19:11:00Z,Cleared By Arrest,2008-02-22T19:11:00Z,,Union-City,,"UNL SUPPORT FACILITY (office, service)",0,0,Banned and Barred transient cited and taken to Detox with a .309 BAC.
8000792,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2008-02-22T20:20:00Z,Cleared By Exception,2008-02-22T20:20:00Z,,Temple Building,"1201 ""R"" St.",UNL ACADEMIC BUILDING,0,504,Water pipe broke.
8000794,LITTERING,2008-02-23T01:19:00Z,Cleared By Arrest,2008-02-23T01:19:00Z,,"1820 ""R"" St.",,GOVT. PARKING LOT (UNL),0,0,UNL student cited/released for Urinating in Public (Littering).
8000797,UNL POLICY VIOLATION -OTHER,2008-02-23T04:01:00Z,Cleared By Exception,2008-02-23T02:43:00Z,2008-02-23T03:04:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Females in fraternity after 0200 hours.
8000796,UNL POLICY VIOLATION -OTHER,2008-02-23T04:02:00Z,Cleared By Exception,2008-02-23T02:27:00Z,2008-02-23T02:43:00Z,Sigma Alpha Epsilon,635 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Females inside fraternity after 0200 hours.
8000798,UNL POLICY VIOLATION -OTHER,2008-02-23T05:07:00Z,Cleared By Exception,2008-02-23T03:16:00Z,2008-02-23T03:28:00Z,Alpha Tau Omega,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Females inside a fraternity after 0200 hours.
8000811,VANDALISM - BY GRAFFITI,2008-02-23T16:25:00Z,Inactive,,2008-02-23T16:25:00Z,Whittier Building,2200 Vine St.,"UNL SUPPORT FACILITY (office, service)",0,50,"Unknown person(s) spray painted west wall. Only the name ""Ron"" was legible."
8000819,SS - OTHER,2008-02-24T00:12:00Z,Inactive,2008-02-24T00:12:00Z,,N/A,,UNL RESIDENCE HALL,0,0,Open Safe: according to the RD Jara all the money and contents were accounted for.
8000814,ALCOHOL - DWI,2008-02-24T00:18:00Z,Cleared By Arrest,2008-02-24T00:18:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,Traffic Stop.  UNL student cited/admitted into Detox for DWI/MIPC/Violating Stop Sign.
8000816,LITTERING,2008-02-24T01:32:00Z,Cleared By Arrest,2008-02-24T01:32:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,UNL student cited/released for Urinating in Public (Littering).
8000817,LITTERING,2008-02-24T02:04:00Z,Cleared By Arrest,2008-02-24T02:04:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,UNL student and non student cited/released for Urinating in Public (Littering).
8000818,ALCOHOL - MINOR IN POSSESSION,2008-02-24T03:21:00Z,Cleared By Arrest,2008-02-24T03:21:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released to sober party for MIPC (.221 BAC). Detox was full.
8000826,LARCENY - STOLEN BIKE,2008-02-24T10:50:00Z,Inactive,2008-02-22T16:00:00Z,2008-02-24T10:30:00Z,Neihardt Residence Center,540 N. 16th St.,SIDEWALK,420,0,"Stolen, secured bike and bike lock from the east side of the building."
8000827,LARCENY - FROM MOTOR VEHICLE,2008-02-24T15:27:00Z,Inactive,2008-02-23T17:00:00Z,2008-02-24T15:00:00Z,N/A,4300 Holdrege St.,GOVT. PARKING LOT (UNL),4,0,Items removed vehicle parked in area of student housing 4300 Hordrege.
8000828,LARCENY - FROM BUILDING,2008-02-24T15:47:00Z,Inactive,2008-02-23T17:00:00Z,2008-02-23T17:15:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,99,0,Items taken from a room in Schramm Hall.
8000829,LARCENY - FROM MOTOR VEHICLE,2008-02-24T16:00:00Z,Inactive,2008-02-23T17:00:00Z,2008-02-24T13:15:00Z,N/A,4300 Holdrege St.,GOVT. PARKING LOT (UNL),30,0,Items taken from vehicle parked in the 4300 Holdrege student lot.
8000830,LARCENY - STOLEN BIKE,2008-02-24T16:48:00Z,Inactive,2008-02-22T17:00:00Z,2008-02-24T16:48:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,220,0,Blue & white Fuji Odessa stolen by unknown person(s) from the east side of Selleck Quadrangle.
8000841,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2008-02-25T06:57:00Z,Cleared By Arrest,2000-09-08T00:00:00Z,2008-01-28T00:00:00Z,Burnett Hall,"1220 ""T"" St.",UNL ACADEMIC BUILDING,0,0,UNL Operations Analysis reported there may have been fraud/theft by an employee in the Department of Psychology.  Investigation continues.
8000837,ALCOHOL - MINOR IN POSSESSION,2008-02-25T22:18:00Z,Cleared By Arrest,2008-02-24T22:18:00Z,,N/A,N. 17th Street and N. Antelope Valley Parkway,STREET,0,0,UNL student stopped for a traffic violation & cited for MIP after alcohol was discovered in car.
8000856,NARCOTICS - POSSESSION,2008-02-26T00:46:00Z,Cleared By Arrest,2008-02-26T00:46:00Z,,N/A,1150 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,"Two students contacted near the foot bridge near the area 3 HSS Parking lot smoking marijuana. 1 cited for poss. of marijuana <oz, the other for Drug paraphernalia."
8000860,MISC - OTHER,2008-02-26T14:36:00Z,Cleared By Exception,2008-02-26T14:36:00Z,2008-02-26T14:36:00Z,University Health Center,"1500 ""U"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Computer tower taken from Health Center where pornographic sites were accessed.
8000861,ACCIDENTS - P.D. H&R REPORTABLE,2008-02-26T15:01:00Z,Inactive,2008-02-22T22:00:00Z,2008-02-26T15:01:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,500,Hit and Run accident in the area 3 parking HSS.
8000862,LARCENY - FROM MOTOR VEHICLE,2008-02-26T15:22:00Z,Inactive,2008-02-26T11:00:00Z,2008-02-26T14:30:00Z,N/A,,GOVT. PARKING LOT (UNL),191,0,Purse and contents taken from vehicle while parked in parking lot at 38th and Fair street East Campus.
8000863,DISTURBANCE - OTHER,2008-02-26T20:39:00Z,Inactive,2008-02-26T20:39:00Z,2008-02-26T20:39:00Z,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Two students involved in a verbal altercation over money being owed to one by the other. The case is being handled by small claims court.
8000865,LOST OR STOLEN ITEM,2008-02-26T21:46:00Z,Cleared By Exception,2008-02-25T18:30:00Z,2008-02-25T19:00:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,95,0,"A student left his wallet and cell phone at the Stadium after eating, upon his return the items were gone."
8000869,VANDALISM - BY GRAFFITI,2008-02-27T03:37:00Z,Inactive,2008-02-27T03:30:00Z,,N/A,,SPORT FACILITIES,0,200,Vandalism by graffiti to north base of the columns outside the Ed Wier Track gates.
8000870,SS - CHECK WELFARE OF PERSON,2008-02-27T07:41:00Z,Cleared By Arrest,2008-02-27T07:41:00Z,,N/A,,GOVT. PARKING GARAGE (UNL),0,0,Two persons contacted inside the 17th & R Street Parking Garage intoxicated. One person cited for Trespassing.
8000873,VANDALISM - OTHER,2008-02-27T09:50:00Z,Inactive,2008-02-25T21:30:00Z,2008-02-27T09:50:00Z,N/A,"N. 16th Street and ""Y"" Street",GOVT. PARKING LOT (UNL),0,200,A student's vehicle's mirror was struck/kicked and damaged while parked in the parking lot.
8000879,FRAUD - CREDIT CARDS/ATM/BANK CARD,2008-02-27T14:46:00Z,Inactive,,,N/A,,GAS/SERVICE STATION,0,0,Debit card taken in a theft from auto was used at a gas station in the city of Lincoln.
8000885,LOST OR STOLEN ITEM,2008-02-27T21:39:00Z,Inactive,2008-02-21T19:00:00Z,2008-02-22T11:30:00Z,N/A,,UNKNOWN,80,0,Loss wallet and its contents.
8000886,FALSE INFORMATION - GIVEN TO OFC.,2008-02-27T23:32:00Z,Cleared By Arrest,2008-02-27T23:32:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,A non-student was cited for false information after giving an Officer a false name.
8000888,TRESPASSING,2008-02-28T00:22:00Z,Cleared By Arrest,2008-02-28T00:22:00Z,2008-02-28T00:22:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Two transients contacted in a stairwell lobby. One was cited for trespassing and taken to Detox and the other ban and barred from UNL.
8000891,ALCOHOL - MINOR IN POSSESSION,2008-02-28T01:16:00Z,Cleared By Arrest,2008-02-28T01:16:00Z,2008-02-28T01:16:00Z,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited for MIP-Consumption and taken to Detox where she tested a .224 BAC.
8000890,MISC - OTHER,2008-02-28T01:32:00Z,Cleared By Arrest,2008-02-28T01:32:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,"Non student smoking inside a State of Nebraska building, cited for Violation of the Clean Air Act."
8000892,SS - CHECK WELFARE OF PERSON,2008-02-28T02:25:00Z,Cleared By Exception,2008-02-28T02:25:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Officers called to a welfare check where a UNL student tested a .195 BAC. She was left in the care of a sober friend.
8000902,MISC - OTHER,2008-02-28T14:40:00Z,Inactive,2008-02-27T18:07:00Z,,Barkley Center,4075 East Campus Loop,INTERNET/CYBERSPACE,0,0,Person received a threatening email which is a fraudulent money scam.
8000903,ASSAULT - DOMESTIC,2008-02-28T14:44:00Z,Cleared By Arrest,2008-02-28T14:44:00Z,2008-02-28T14:44:00Z,Textron,900 N. 21st St.,STREET,0,0,"Person cited for domestic assault in the area of 21st, and Vine Street."
8000904,ACCIDENTS - INJURY,2008-02-28T14:57:00Z,Cleared By Exception,2008-02-28T14:44:00Z,,N/A,22nd/Vine-U,STREET,0,0,Person's foot was ran over by a vehicle tire.
8000906,TRESPASSING,2008-02-28T17:40:00Z,Cleared By Arrest,2008-02-28T17:40:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Person cited for trespass after being ban and barred from Abel Hall.
8000908,LOST OR STOLEN ITEM,2008-02-28T18:15:00Z,Inactive,2008-02-28T10:45:00Z,2008-02-28T15:30:00Z,N/A,,UNKNOWN,50,0,Person lost their cell phone between home and city campus.
8000910,LARCENY - FROM BUILDING,2008-02-28T19:01:00Z,Inactive,2008-02-28T16:50:00Z,2008-02-28T18:30:00Z,Campus Recreation Center,841 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Persons driver license taken from his wallet while at the Rec. Center.
8000911,VANDALISM - OTHER,2008-02-28T21:22:00Z,Inactive,2008-02-28T20:30:00Z,2008-02-28T20:45:00Z,N/A,N. 18th Street and State Fair Park Drive,OTHER LOT/FIELD,9,900,A non student's vehicle was vandalized while parked at State Fair Park during the High School Basketball tournaments.
8000917,ASSAULT - NON DOMESTIC,2008-02-29T02:29:00Z,Inactive,2008-02-29T01:00:00Z,2008-02-29T01:30:00Z,N/A,UNKNOWN,MULTI-DWELLING (7 + UNITS) off campus,138,0,A student reports being assaulted at an off campus party. Investigation is continuing and alcohol was involved.
8000918,ACCIDENTS - P.D. REPORTABLE,2008-02-29T02:42:00Z,Cleared By Arrest,2008-02-29T02:42:00Z,2008-02-29T02:42:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,3500,Two Students involved in a two vehicle injury accident. Medical refused. Both found to be DWI One tested .128 BAC and the other .114 BAC.
8000916,UNL POLICY VIOLATION -OTHER,2008-02-29T03:44:00Z,Cleared By Exception,2008-02-29T02:15:00Z,2008-02-29T02:27:00Z,Alpha Tau Omega,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,"UNL Housing violation, female found in a fraternity after hours."
8000922,VANDALISM - OTHER,2008-02-29T10:37:00Z,Inactive,2008-02-29T01:55:00Z,,Selleck Quad,,UNL RESIDENCE HALL,0,75,Window pane broken by an unknown object.
8000927,LARCENY - FROM BUILDING,2008-02-29T13:12:00Z,Inactive,,2008-02-29T13:12:00Z,Walter Scott Engineering Center,844 N. 16th St.,UNL ACADEMIC BUILDING,20,0,Money missing from a petty cash account.
8000928,VANDALISM - BY GRAFFITI,2008-02-29T13:33:00Z,Inactive,,2008-02-29T13:33:00Z,C. Y. Thompson Library,1625 N. 38th St.,LIBRARY,0,50,Unknown person(s) used a purple marker or similar to write illegible words on window.
8000932,NARCOTICS - POSSESSION,2008-02-29T15:19:00Z,Cleared By Arrest,2008-02-29T15:19:00Z,,Cather Hall,,UNL RESIDENCE HALL,0,0,UNL student caught smoking marijuana in Cather Hall's north stairwell. Cited and released.
8000933,VANDALISM - BY GRAFFITI,2008-02-29T15:43:00Z,Inactive,,2008-02-29T17:09:00Z,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,30,Unknown person(s) used spray paint to write illegible words on the Bob Devaney's west wall.
8000935,MISC - OTHER,2008-02-29T17:32:00Z,Cleared By Arrest,2008-02-29T17:32:00Z,,N/A,20th-21st/S-R Street,OTHER LOT/FIELD,0,0,Male transient was observed defecating in an unfinished sewer pipe. Cited and released.
8000940,TRAFFIC - SUSPENDED DRIVER,2008-02-29T21:35:00Z,Cleared By Arrest,2008-02-29T21:35:00Z,,N/A,"N. 17th Street and ""K"" Street",STREET,0,0,Traffic Stop.  Driver cited/lodged for DUS (X3).
8000943,LARCENY - FROM BUILDING,2008-03-01T00:28:00Z,Unfounded,2008-03-01T00:00:00Z,2008-03-01T00:15:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",112,0,Victim reports her coat and miscellaneous cards stolen from the Union.
8000945,ALCOHOL - MINOR IN POSSESSION,2008-03-01T00:55:00Z,Cleared By Arrest,2008-03-01T00:55:00Z,,The Courtyards,733 N. 17th St.,UNL APARTMENT,0,0,CSO radioed an alcohol violation in The Courtyards.  Three UNL students and two non students cited/released for MIP.
8000950,UNL POLICY VIOLATION -OTHER,2008-03-01T03:31:00Z,Cleared By Exception,2008-03-01T02:31:00Z,2008-03-01T02:51:00Z,Sigma Chi,1510 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,Policy Violation: Female in Fraternity after 2 AM.
8000951,ALCOHOL - MINOR IN POSSESSION,2008-03-01T04:44:00Z,Cleared By Arrest,2008-03-01T04:44:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,"UNL student contacted by CSO sleeping in lobby.  Cited/released for MIPC (.162 BAC).  Detox was full, party released to sober friend."
8000957,ACCIDENTS - P.D. NOT REPORTABLE,2008-03-01T12:38:00Z,Cleared By Exception,2008-02-18T11:00:00Z,2008-02-18T12:00:00Z,Memorial Stadium,740 Stadium Drive,GOVT. PARKING LOT (UNL),0,1276.89,Two vehicle's involved in a non injury accident when one of the vehicle's driver backed out of a parking stall and struck the other.
8000959,LARCENY - STOLEN BIKE,2008-03-01T14:38:00Z,Inactive,,2008-03-01T13:00:00Z,Neihardt Residence Center,540 N. 16th St.,SIDEWALK,170,0,Unknown person(s) stole victims silver Trek mountain bike.
8000960,TRAFFIC - SUSPENDED DRIVER,2008-03-01T14:43:00Z,Cleared By Arrest,2008-03-01T14:43:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,Driver stopped for speeding. Found to be suspended and revoked. Lodged in jail.
8000963,ALCOHOL - MINOR IN POSSESSION,2008-03-01T19:12:00Z,Cleared By Arrest,2008-03-01T19:12:00Z,2008-03-01T19:12:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,UNL student found with alcohol. Cited for MIP and released.
8000942,TRAFFIC - SUSPENDED DRIVER,2008-03-01T23:34:00Z,Cleared By Arrest,2008-03-01T23:34:00Z,,N/A,240 N. 17th St.,STREET,0,0,Traffic Stop.  Attempt to locate for LPD (Fail to Pay just occurred 17th/Q).  Driver cited/lodged for DUS (X13).  LPD #A8-018606
8000966,ALCOHOL - MINOR IN POSSESSION,2008-03-01T23:41:00Z,Cleared By Arrest,2008-03-01T23:41:00Z,,The Courtyards,733 N. 17th St.,UNL APARTMENT,0,0,"Three UNL students cited/released for MIP (.067, .080, .035 BAC's)  One non student cited/lodged for MIP (No ties to the community, New York)."
8000970,ALCOHOL - DWI,2008-03-02T00:50:00Z,Cleared By Arrest,2008-03-02T00:50:00Z,,N/A,N. 17th Street and N. Antelope Valley Parkway,STREET,0,0,Traffic Stop.  Driver cited/Detox for DWI (.117 BAC)/Violate Stop Sign.
8000971,LITTERING,2008-03-02T02:28:00Z,Cleared By Arrest,2008-03-02T02:28:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,UNL student cited/released for Littering (Urinating in Public).
8000979,MEDICAL EMERGENCY,2008-03-02T16:15:00Z,Cleared By Exception,2008-03-02T16:15:00Z,,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,Event staff sustained a minor leg injury following the basketball game.
8000980,VANDALISM - OTHER,2008-03-02T16:30:00Z,Inactive,,2008-03-02T16:30:00Z,14th & Avery Parking Garage,1111 N. 14th St.,GOVT. PARKING GARAGE (UNL),0,350,A Student's drivers side window was shattered while parked behind the 14th and Avery Street Parking Garage.
8000981,TRESPASSING,2008-03-02T17:35:00Z,Cleared By Arrest,2008-03-02T17:35:00Z,,Andersen Hall,,UNL ACADEMIC BUILDING,0,0,A non student who had been ban and barred from UNL Property was cited for trespassing and taken to detox. .244 BAC.
8000990,DISTURBANCE - DOMESTIC,2008-03-03T09:02:00Z,Cleared By Arrest,2008-03-03T08:00:00Z,2008-03-03T08:20:00Z,Selleck Quad,600 N. 15th St.,SIDEWALK,0,0,Two students involved in a disturbance following the end of a relationship. One student cited and lodged for Disturbing the Peace.
8000991,LARCENY - STOLEN BIKE,2008-03-03T09:21:00Z,Inactive,2008-03-02T00:00:00Z,2008-03-02T06:00:00Z,Nebraska Union,"1400 ""R"" St.",SIDEWALK,60,0,Bike taken from bike rack west side City Union.
8000994,MEDICAL EMERGENCY,2008-03-03T15:37:00Z,Inactive,2008-03-03T15:15:00Z,2008-03-03T16:16:00Z,17th & R Parking Garage,300 N. 17th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Person injuried in training.
