Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
13001214,ALCOHOL - MINOR IN POSSESSION,2013-04-07T04:46:00Z,Cleared By Arrest,2013-04-07T04:46:00Z,,The Courtyards,733 N. 17th St.,UNL APARTMENT,0,0,Student contacted for intoxication.  Cited/Detox for MIPC (.168 BrAC).
13001217,LOST OR STOLEN ITEM,2013-04-07T12:13:00Z,Inactive,2013-04-07T11:30:00Z,2013-04-07T11:40:00Z,Robert E. Knoll Residence Center,440 N. 17th St.,UNL APARTMENT,150,0,"Iphone stolen from room in the  Knoll's, $150 loss."
13001218,DISTURBANCE - DOMESTIC,2013-04-07T14:08:00Z,Inactive,2013-04-07T14:00:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Person receiving disturbing texts and phone calls at Harper Hall.
13001219,LARCENY - FROM MOTOR VEHICLE,2013-04-07T14:10:00Z,Inactive,,,2244 Vine St.,2244 Vine St.,GOVT. PARKING LOT (UNL),900,0,"Several items removed from a vehicle while parked in the 2244 Vine Street parking lot, $900 loss."
13001222,LOST OR STOLEN ITEM,2013-04-07T15:26:00Z,Inactive,2013-04-05T18:00:00Z,2013-04-07T15:26:00Z,Abel Hall,880 N. 17th St.,UNKNOWN,0,0,Student lost their N card at unknown location.
13001226,ALCOHOL - OPEN CONTAINER,2013-04-08T00:41:00Z,Cleared By Arrest,2013-04-08T00:41:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non-student contacted on a traffic stop. Cited/released for Open Container after alcohol found inside the vehicle.
13001227,ALCOHOL - DWI,2013-04-08T02:23:00Z,Cleared By Arrest,2013-04-08T02:23:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non-student stopped for no headlights after dark. Cited/released for DWI (.123 BAC).
13001232,ACCIDENTS - P.D. H&R NOT REPORTABLE,2013-04-08T10:33:00Z,Inactive,2013-04-03T08:16:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,UNL student made a belated report of hitting another vehicle in the parking garage. No injuries.
13001233,DISTURBANCE - OTHER,2013-04-08T11:02:00Z,Inactive,2012-09-18T11:02:00Z,2013-04-08T11:02:00Z,Varner Hall,3835 Holdrege St.,"UNL SUPPORT FACILITY (office, service)",0,0,Report of ongoing conflict between co-workers. No altercations or specific incidents reported.
13001231,UNL POLICY VIOLATION - WEAPONS,2013-04-08T11:02:00Z,Cleared By Exception,2013-04-08T11:02:00Z,2013-04-08T11:02:00Z,19th/Vine Parking Garage,1830 Vine St.,GOVT. PARKING GARAGE (UNL),0,0,UNL policy violation in the 19th and Vine parking garage.
13001234,ACCIDENTS - P.D. NOT REPORTABLE,2013-04-08T13:05:00Z,Cleared By Exception,2013-04-08T15:54:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,2150,"Person reported that they hit a column in the 17th and R parking garage causing damage to their vehicle and no damage to the column, $2150 damage."
13001235,MEDICAL EMERGENCY,2013-04-08T15:38:00Z,Inactive,2013-04-08T15:38:00Z,,N/A,,"UNL SUPPORT FACILITY (office, service)",0,0,"Medical call at the Grandstands on Innovation Campus, person had possible heart attack, LFR on scene and transported to Bryan West where declared deceased by staff."
13001239,NARCOTICS - POSSESSION,2013-04-08T22:25:00Z,Cleared By Arrest,2013-04-08T22:25:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,UNL student stopped for speeding. Odor of marijuana detected by the officer. Driver was cited/released for Drug Paraphernalia and Marijuana Possession after contraband found in her vehicle.
13001241,SUSPICIOUS ITEM OR PACKAGE (NON-EXPLOSIVE),2013-04-09T09:33:00Z,Inactive,2013-04-08T11:00:00Z,,Oldfather Hall,660 N. 12th St.,"UNL SUPPORT FACILITY (office, service)",0,0,An envelope containing a magazine article was sent to the History Dept. No threats or concerns. For documentation only.
13001243,DISTURBANCE - OTHER,2013-04-09T09:59:00Z,Cleared By Exception,2013-04-09T09:59:00Z,2013-04-09T09:59:00Z,Love Library North,"1300 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Report of disturbing behavior by a patron.
13001245,VANDALISM - OTHER,2013-04-09T13:39:00Z,Inactive,2013-04-09T13:39:00Z,2013-04-09T13:39:00Z,N/A,1735 N. 35th St.,GOVT. PARKING LOT (UNL),0,0,Possible damage to vehicle while parked in the Burr lot on East Campus.
13001253,ACCIDENTS - P.D. NOT REPORTABLE,2013-04-10T13:56:00Z,Cleared By Exception,2013-04-10T13:52:00Z,,Schorr Center,"1100 ""T"" St.",GOVT. PARKING LOT (UNL),0,1100,"Two vehicle non-injury accident occurring in the 1100 block of T street by Manter Hall, $1100 damage."
13001255,DISTURBANCE - OTHER,2013-04-10T17:48:00Z,Inactive,2013-04-10T17:48:00Z,,N/A,,UNKNOWN,0,0,Staff member reported possibly concerning and inappropriate conversation by another employee.
13001261,NARCOTICS - POSSESSION,2013-04-10T23:27:00Z,Cleared By Arrest,2013-04-10T23:27:00Z,,The Village,1055 N. 16th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for Possession of Marijuana and Drug Paraphernalia. He was contacted after officers were called to the area and could smell marijuana coming from his room.
13001263,LARCENY - STOLEN BIKE,2013-04-11T03:55:00Z,Cleared By Arrest,2013-04-11T03:55:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,100,0,UNL student cited/released for theft after stealing a bike. Two UNL students cited/released for MIP-C (.029 & .010 BAC).
13001268,DISTURBANCE - OTHER,2013-04-11T14:54:00Z,Inactive,,,N/A,,GOVT. PARKING GARAGE (UNL),0,0,Person posing as a representative of UNL to prospective students without UNL permission.
13001267,AUTO THEFT,2013-04-11T14:55:00Z,Unfounded,2013-04-07T13:00:00Z,2013-04-11T14:55:00Z,N/A,,GOVT. PARKING LOT (UNL),5000,0,"Vehicle reported stolen from the lot north of the crew boat house, $5000 loss."
13001270,ACCIDENTS - P.D. H&R NOT REPORTABLE,2013-04-11T23:09:00Z,Inactive,2013-03-29T15:00:00Z,2013-04-11T23:09:00Z,N/A,1030 N. 16th St.,GOVT. PARKING LOT (UNL),0,50,Damage to vehicle mirror by unknown vehicle.  $50.00 damage.
13001272,ALCOHOL - DWI,2013-04-12T01:34:00Z,Cleared By Arrest,2013-04-12T01:34:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,Non-student contacted on a traffic stop.  Cited/Detox for DUI (.146 BrAC) and Speeding.
13001278,LOST OR STOLEN ITEM,2013-04-12T12:21:00Z,Unfounded,2013-04-11T20:00:00Z,2013-04-12T00:00:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Report a  lost or stolen N-Card.
13001282,DISTURBANCE - OTHER,2013-04-12T19:04:00Z,Inactive,2013-04-12T18:55:00Z,,N/A,2100 State Fair Park Drive,"UNL SUPPORT FACILITY (office, service)",0,0,Verbal disturbance between a pedestrian and motorist.
13001286,ALCOHOL - DRUNK,2013-04-12T21:23:00Z,Cleared By Exception,2013-04-12T21:23:00Z,,N/A,Salt Creek Roadway and Stadium Drive,SIDEWALK,0,0,Non-student contacted for intoxication.  Transported to Detox (.190 BrAC).
13001287,VANDALISM - OTHER,2013-04-12T22:44:00Z,Inactive,2013-04-12T18:30:00Z,2013-04-12T22:30:00Z,N/A,2100 State Fair Park Drive,GOVT. PARKING LOT (UNL),0,50,Damage to dash of vehicle.  No suspects.  $50.00 Damage.
13001298,ALCOHOL - MINOR IN POSSESSION,2013-04-12T23:11:00Z,Cleared By Arrest,2013-04-12T23:11:00Z,,N/A,N. Antelope Valley Parkway and Salt Creek Roadway,STREET,0,0,4 non-students contacted on a traffic stop.  1 cited for MIP and 1 lodged for an outstanding warrant.
13001291,ALCOHOL - MINOR IN POSSESSION,2013-04-12T23:32:00Z,Cleared By Arrest,2013-04-12T23:32:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,7 parties contacted in a room on an alcohol violation.  2 students cited and released for MIP.
13001294,ALCOHOL - MINOR IN POSSESSION,2013-04-13T01:57:00Z,Cleared By Arrest,2013-04-13T01:57:00Z,,1220 N. 14th St.,,GOVT. PARKING LOT (UNL),0,0,Student contacted for intoxication.  Cited/released for MIPC (.071 BrAC).
13001295,ALCOHOL - DRUNK,2013-04-13T01:58:00Z,Cleared By Exception,2013-04-13T01:58:00Z,,300 N. 17th St.,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Student contacted for intoxication.Transported to Detox (.240 BrAC).
13001296,ALCOHOL - DWI,2013-04-13T02:45:00Z,Cleared By Arrest,2013-04-13T02:45:00Z,,N/A,"N. 16th Street and ""R"" Street",STREET,0,0,Student contacted on a traffic stop.  Cited/Detox for DUI (.137 BrAC) and Improper Turn.
13001303,DISTURBANCE - OTHER,2013-04-13T18:03:00Z,Inactive,2013-04-05T23:00:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,UNL Student reported being fondled by a non-UNL student in her dorm room
13001310,ALCOHOL - DWI,2013-04-14T01:00:00Z,Cleared By Arrest,2013-04-14T00:56:00Z,2013-04-14T01:00:00Z,Selleck Quad,600 N. 15th St.,SIDEWALK,0,0,"Non-student was stopped for driving on the sidewalk and nearly hitting a pedestrian.  Investigation determined the driver was intoxicated (BAC .207) and he was cited and released for DWI, Willful Wreckless Driving and No Operators Liicense."
13001311,VANDALISM - OTHER,2013-04-14T01:28:00Z,Cleared By Arrest,2013-04-14T01:28:00Z,,Phi Kappa Psi,"1548 ""S"" St.",OFF CAMPUS/GREEK HOUSING,0,500,"CSO advised an intoxicated male had just kicked over a moped near 601 N 16th.  When Ofc. arrived  the male, UNL student, ran from the officer.  Male was arrested, cited, lodged in jail for Obstructing a Peace Officer, Criminal Mischief, and MIPC.  Refused  to give a PBT sample."
13001312,ALCOHOL - MINOR IN POSSESSION,2013-04-14T01:43:00Z,Cleared By Arrest,2013-04-14T01:43:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,Officers were dispatched to Sandoz Hall on two intoxicated males.  Two UNL students cited and released for MIP-C.
13001313,ALCOHOL - MINOR IN POSSESSION,2013-04-14T03:04:00Z,Cleared By Arrest,2013-04-14T03:04:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Ofc. made contact with a male party that was throwing up on the east side of Abel Hall.  UNL student was cited for MIPC and released to a sober person.  BAC was 0.107.
13001314,FIRE - FALSE ALARM,2013-04-14T03:43:00Z,Cleared By Arrest,2013-04-14T03:43:00Z,,Phi Delta Theta,"1545 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Two UNL students were cited for false reporting for discharging a fire extinguisher inside of their fraternity. One was also cited for MIP-C ( .122 BAC)
13001315,TRAFFIC - OTHER,2013-04-14T11:26:00Z,Inactive,2013-04-14T11:26:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,"Attempted to pulled over a motorcycle for no plates or paper and motorcycle ran from him, lost sight of him in the area of 25th and Y Street."
13001317,LARCENY - OTHER OR FROM OPEN AREA,2013-04-14T15:54:00Z,Inactive,2013-04-14T13:00:00Z,2013-04-14T15:00:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",15,0,"Tire pump taken from a bike while in bike rack East of the City Union, $15 loss."
13001318,MEDICAL EMERGENCY,2013-04-14T21:02:00Z,Cleared By Exception,2013-04-14T21:02:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Officer and LFR sent to Abel in reference a male (UNO student) with abdominal pain. Male was transported to St. Elizabeth's for further treatment.
13001324,UNL POLICY VIOLATION -OTHER,2013-04-15T14:06:00Z,Cleared By Exception,2013-01-24T17:00:00Z,2013-04-15T14:06:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,955,0,Person has not turned in their band uniform as of this date.
13001325,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2013-04-15T14:21:00Z,Cleared By Exception,2013-04-15T14:21:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,70,"A hydraulic hose on equipment used by Lincoln Electric System exploded causing oil to spray on the building and on a car parked in the 17th and R Street parking garage, $70 damage."
13001327,LARCENY - FROM BUILDING,2013-04-15T15:57:00Z,Inactive,2013-04-15T15:42:00Z,2013-04-15T15:52:00Z,Love Library South,"1248 ""R"" St.","UNL SUPPORT FACILITY (office, service)",1159,0,"Apple Mac Book laptop computer taken from Love Library South, $1159 loss."
13001335,TELEPHONE - OTHER,2013-04-16T10:51:00Z,Inactive,2013-04-16T10:00:00Z,2013-04-16T10:30:00Z,N/A,1111 Lincoln Mall,"UNL SUPPORT FACILITY (office, service)",0,0,Report of an unusual phone call. Not criminal in nature. For documentation purposes only.
13001336,ACCIDENTS - P.D. NOT REPORTABLE,2013-04-16T11:06:00Z,Cleared By Exception,2013-04-16T10:50:00Z,,19th/Vine Parking Garage,1830 Vine St.,GOVT. PARKING GARAGE (UNL),0,1000,Report of a two vehicle non-injury accident
13001339,VANDALISM - BY GRAFFITI,2013-04-16T14:18:00Z,Inactive,,,C. Y. Thompson Library,1625 N. 38th St.,"UNL SUPPORT FACILITY (office, service)",0,5,"Graffiti on porcelain Urinal Stall in basement of C.Y. Thompson Library, $5 damage."
13001343,LARCENY - STOLEN BIKE,2013-04-16T16:41:00Z,Inactive,2013-04-14T00:00:00Z,2013-04-16T14:30:00Z,Nebraska Hall,900 N. 16th St.,UNL ACADEMIC BUILDING,255,0,"Bike taken from rack beneath the link between Nebraska Hall and Walter Scott Engineering Center, $255 loss."
13001345,LARCENY - FROM BUILDING,2013-04-16T17:07:00Z,Inactive,2013-04-16T14:45:00Z,2013-04-16T15:05:00Z,Andrews Hall,625 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",180,0,"Report of Kindle tablet taken from a room in Andrews Hall, $180 loss."
13001352,"CHILD ABUSE/NEG - UNATTENDED, OTHER",2013-04-16T19:25:00Z,Cleared By Exception,2013-04-16T19:00:00Z,2013-04-16T19:06:00Z,Colonial Terrace Apartments 3400 Starr,3400 Starr St.,SIDEWALK,0,0,"Report of child playing to near to the street in the area of 3400 Starr Street, Contact was made with parent and warned of same."
13001354,TRAFFIC - SUSPENDED DRIVER,2013-04-17T01:30:00Z,Cleared By Arrest,2013-04-17T01:30:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,Non UNL student was lodged for DUS after they were stopped for speeding.
13001355,ALCOHOL - MINOR IN POSSESSION,2013-04-17T01:44:00Z,Cleared By Arrest,2013-04-17T01:44:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,5 non-UNL students contacted on a traffic stop and were subsequently cited for open container and MIP for alcohol found in the car.
13001358,ACCIDENTS - P.D. NOT REPORTABLE,2013-04-17T10:43:00Z,Cleared By Arrest,2013-04-17T10:32:00Z,,19th/Vine Parking Garage,1830 Vine St.,GOVT. PARKING GARAGE (UNL),0,3750,Report of a two vehicle non-injury accident in the 19th and Vine parking garage.
13001360,LARCENY - STOLEN BIKE,2013-04-17T11:57:00Z,Inactive,2013-04-12T12:30:00Z,2013-04-16T14:30:00Z,Nebraska Hall,900 N. 16th St.,UNL ACADEMIC BUILDING,165,0,Report of a stolen bike from Walter Scott.
13001361,LARCENY - STOLEN BIKE,2013-04-17T14:09:00Z,Inactive,2013-04-12T17:00:00Z,2013-04-15T16:30:00Z,Whittier Building,2200 Vine St.,"UNL SUPPORT FACILITY (office, service)",100,0,"Bike taken from rack on the east side of the Whittier Building, $100 loss."
13001362,DISTURBANCE - OTHER,2013-04-17T15:40:00Z,Inactive,2012-12-01T15:40:00Z,2013-04-09T15:40:00Z,Wick Alumni Center,"1520 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Report of a belated verbal disturbance by a non-UNL affiliated person.
13001363,VANDALISM - OTHER,2013-04-17T16:22:00Z,Inactive,2013-04-03T09:30:00Z,2013-04-17T17:30:00Z,1102 T St,"1102 ""T"" St.",GOVT. PARKING LOT (UNL),0,300,"Tires on vehicle being slashed by unknown person(s) in the area of 11th, and T Street parking lot, $300 damage."
13001364,LARCENY - STOLEN BIKE,2013-04-17T16:58:00Z,Unfounded,,,Union-City,"1400 ""R"" St.",SIDEWALK,260,0,"Bike taken from rack on Northeast corner of the City Union, $260 loss."
13001366,DISTURBANCE - OTHER,2013-04-17T21:20:00Z,Inactive,2013-04-17T21:20:00Z,,Kappa Alpha Theta,"1545 ""S"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Report of a disturbance at house.  Case cleared as a misunderstanding between house mates.
13001368,ALCOHOL - DWI,2013-04-18T02:22:00Z,Cleared By Arrest,2013-04-18T02:22:00Z,,N/A,N. 27th Street and Vine Street,STREET,0,0,Non-student contacted on a traffic stop.  Cited/Detox for DUI (.167 BrAC) and Violating a Traffic Signal.
13001369,VANDALISM - OTHER,2013-04-18T09:02:00Z,Inactive,2013-04-15T18:00:00Z,2013-04-18T19:00:00Z,N/A,"N. 16th Street and ""W"" Street",GOVT. PARKING LOT (UNL),0,900,Belated report of a vandalism to a vehicle in the 16th and W lot.
13001372,ACCIDENTS - P.D. REPORTABLE,2013-04-18T12:09:00Z,Cleared By Exception,2013-04-18T12:06:00Z,,N/A,1600 Block N. 35th St.,STREET,0,400,Report of a non-injury accident.
13001373,LOST OR STOLEN ITEM,2013-04-18T12:45:00Z,Inactive,2013-04-15T16:00:00Z,2013-04-15T18:00:00Z,Andrews Hall,625 N. 14th St.,UNL ACADEMIC BUILDING,5800,0,Report of lost or stolen rings.
13001375,ALCOHOL - DRUNK,2013-04-18T18:10:00Z,Cleared By Exception,2013-04-18T18:10:00Z,2013-04-18T18:10:00Z,N/A,"""R"" Street and N. 14th Street",SIDEWALK,0,0,Report of an intoxicated female stumbling and walking close to traffic.  Non student contacted and transported to Detox where she tested .264 BAC.
13001376,ACCIDENTS - P.D. NOT REPORTABLE,2013-04-18T18:58:00Z,Cleared By Exception,2013-04-18T11:00:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Report of a two vehicle accident on the 3rd  floor of the parking garage.  Both parties exchanged information.
13001377,ALCOHOL - MINOR IN POSSESSION,2013-04-18T20:18:00Z,Cleared By Arrest,2013-04-18T20:18:00Z,,Coliseum,1350 Vine St.,"UNL SUPPORT FACILITY (office, service)",0,0,UNL student cited/Detox for MIPC (.226 BAC).
13001379,ALCOHOL - DRUNK,2013-04-18T22:00:00Z,Cleared By Exception,2013-04-18T22:00:00Z,,Campus Recreation Center,841 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Intoxicated male observed having difficulty maintaining balance and stumbling at the GroupLove Concert.  Transported and admitted into Detox where he tested .222 BrAC.
13001380,MEDICAL EMERGENCY,2013-04-19T00:25:00Z,Cleared By Exception,2013-04-19T00:25:00Z,,Phi Gamma Delta,"1425 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Student injured in a fall.  Student transported to the hospital and listed as stable but critical.
13001383,LOST OR STOLEN ITEM,2013-04-19T13:45:00Z,Cleared By Exception,2013-04-18T22:00:00Z,2013-04-18T10:30:00Z,N/A,N. 14th Street,SIDEWALK,0,0,Report of a lost wallet.  Wallet was found at Love Library (1400 hours).
13001384,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2013-04-19T15:00:00Z,Cleared By Exception,2013-04-19T07:30:00Z,2013-04-19T09:30:00Z,N/A,,STREET,0,15,Report of damage to a bicycle after being confiscated by Landscape Services.
13001388,NARCOTICS - POSSESSION,2013-04-19T23:12:00Z,Cleared By Arrest,2013-04-19T23:12:00Z,,1220 N. 14th St.,,GOVT. PARKING LOT (UNL),0,0,4 students contacted in a suspicious vehicle.  1 student cited/relesaed for Possession of Paraphernalia and Inhaling an Intoxicating Compound.
13001390,NARCOTICS - POSSESSION,2013-04-19T23:34:00Z,Cleared By Arrest,2013-04-19T23:34:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,2 students contacted on a narcotics complaint.  1 student cited/released for Possession of Marijuana 1 oz or Less and Possession of Drug Paraphernalia.
13001393,ALCOHOL - MINOR IN POSSESSION,2013-04-20T01:09:00Z,Cleared By Arrest,2013-04-20T01:09:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Student contacted for intoxication.  Cited/Detox for MIPC (.219 BrAC).
13001395,ALCOHOL - DRUNK,2013-04-20T02:08:00Z,Cleared By Exception,2013-04-20T02:08:00Z,,N/A,"N. 16th Street and ""U"" Street",SIDEWALK,0,0,Student contacted for intoxication.  Transported to Detox (.238 BrAC).
13001398,ALCOHOL - DRUNK,2013-04-20T02:34:00Z,Cleared By Exception,2013-04-20T02:34:00Z,,Andersen Hall,200 Centennial Mall N.,SIDEWALK,0,0,Student contacted for intoxication.  Transported to Detox (.182 BrAC).
13001396,VANDALISM - OTHER,2013-04-20T04:04:00Z,Cleared By Arrest,2013-04-20T04:04:00Z,,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,750,2 students contacted for vandalizing numerous vehicles.  Both cited/Detox for Criminal Mischief and MIPC.
13001405,ACCIDENTS - P.D. H&R NOT REPORTABLE,2013-04-20T13:58:00Z,Inactive,2013-04-17T20:00:00Z,2013-04-20T12:00:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,1000,Damage to vehicle on 4th floor of the parking garage.  Damage consists of scrapes to the lower passenger side rear and front doors.  Arching scrapes on rear passenger tire rim.
13001406,LARCENY - FROM MOTOR VEHICLE,2013-04-20T15:58:00Z,Inactive,2013-04-20T13:00:00Z,2013-04-20T15:45:00Z,N/A,1600 Court St.,GOVT. PARKING LOT (UNL),222,0,Report of a silver bicycle and miscellaneous coins taken from a locked vehicle.
13001408,LARCENY - FROM BUILDING,2013-04-20T16:51:00Z,Cleared By Arrest,2013-04-20T11:00:00Z,2013-04-20T16:00:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",150,0,Report of an advertisement banner taken from the south door of the Crib area.
13001410,ALCOHOL - MINOR IN POSSESSION,2013-04-20T21:21:00Z,Cleared By Arrest,2013-04-20T21:21:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Student contacted on a narcotics compaint.  Cited/released for MIP.
13001411,MEDICAL EMERGENCY,2013-04-20T23:53:00Z,Cleared By Exception,2013-04-20T23:53:00Z,,Burr Hall,1701 N. 35th St.,UNL RESIDENCE HALL,0,0,Student suffered a medical emergency. Transported to the hospital.  Not life threatening.
13001412,ALCOHOL - MINOR IN POSSESSION,2013-04-21T00:00:00Z,Cleared By Arrest,2013-04-21T00:00:00Z,,The Courtyards,733 N. 17th St.,UNL RESIDENCE HALL,0,0,"4 students contacted on an alcohol violation.  All four cited/released for MIPC (.039, .025, .059 and refused)."
13001414,NARCOTICS - POSSESSION,2013-04-21T01:22:00Z,Cleared By Arrest,2013-04-21T01:22:00Z,,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,"2 students contacted for suspicious behavior.  Both cited/Detox for Obstructing a Police Officer, Possession of Marijuana < 1 oz and Possession of Paraphernalia."
13001415,TRESPASSING,2013-04-21T02:54:00Z,Cleared By Arrest,2013-04-21T02:54:00Z,,Memorial Stadium,"1100 ""T"" St.","UNL SUPPORT FACILITY (office, service)",0,0,2 students contacted for trespassing.  Both cited/released for 2nd Degree Trespassing.
13001416,ALCOHOL - MINOR IN POSSESSION,2013-04-21T03:17:00Z,Cleared By Arrest,2013-04-21T03:17:00Z,,1220 N. 14th St.,,GOVT. PARKING LOT (UNL),0,0,Student contacted sleeping in a vehicle.  Cited/released for MIP and Open Container.
13001417,ALCOHOL - DRUNK,2013-04-21T03:39:00Z,Cleared By Exception,2013-04-21T03:39:00Z,,N/A,"N. 16th Street and ""X"" Street",SIDEWALK,0,0,Non-student contacted for intoxication.  Transported to Detox (.217 BrAC).
13001420,ACCIDENTS - P.D. H&R NOT REPORTABLE,2013-04-21T12:32:00Z,Inactive,2013-04-21T04:00:00Z,2013-04-21T08:00:00Z,H.S.S. Food Service Bldg.,1140 N. 14th St.,GOVT. LOT/FIELD (UNL),0,700,UNL student came in to UNLPD to report her vehicle was involved in a hit and run accident that he believes happened in the HSS parking lot.
13001423,LARCENY - FROM MOTOR VEHICLE,2013-04-21T19:57:00Z,Inactive,2013-04-14T19:00:00Z,2013-04-21T16:00:00Z,N/A,,UNKNOWN,120,0,"Garmin taken from vehicle from an unknown area, $120 loss."
13001426,NARCOTICS - POSSESSION,2013-04-21T21:36:00Z,Cleared By Arrest,2013-04-21T21:36:00Z,,N/A,"N. 17th Street and ""N"" Street",STREET,0,0,UNL student and a non-student cited/released for Possession of Marijuana and Drug Paraphernalia.  They were contacted in a vehicle that was stopped for a non-working taillight.
13001427,NARCOTICS - POSSESSION,2013-04-22T00:03:00Z,Cleared By Arrest,2013-04-22T00:03:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Vehicle was stopped for speeding and smelled of marijuana.  Non-student passenger cited/released for Poss. of Marijuana and Drug Paraphernalia.
13001428,ALCOHOL - MINOR IN POSSESSION,2013-04-22T00:25:00Z,Cleared By Arrest,2013-04-22T00:25:00Z,,N/A,"N. 17th Street and ""R"" Street",SIDEWALK,0,0,Two juvenile females cited for MIP-C (.148 & .138 BAC) and released to their parents. They admitted to drinking at a concert downtown.
13001431,OUTSIDE - O.P.S. OTHER,2013-04-22T02:12:00Z,Cleared By Exception,2013-04-22T02:10:00Z,2013-04-22T02:12:00Z,N/A,"1415 ""O"" St.",SIDEWALK,0,0,"UNLPD officers assisted LPD on a fight call on ""O"" Street."
13001436,ACCIDENTS - P.D. H&R NOT REPORTABLE,2013-04-22T12:35:00Z,Inactive,2013-04-08T00:00:00Z,2013-04-21T17:00:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,1000,"Hit and Run accident occurring in the 17th and kR Street parking garage, $1000 damage."
13001438,LARCENY - FROM BUILDING,2013-04-22T16:22:00Z,Inactive,2013-04-22T16:22:00Z,2013-04-22T16:22:00Z,Mabel Lee Hall,840 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",12,0,"Change fund taken from officer in Mabel Lee Hall, $12 loss."
13001442,VANDALISM - OTHER,2013-04-23T02:16:00Z,Cleared By Arrest,2013-04-23T02:16:00Z,,Theta Xi,"1535 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,175,UNL student cited/released for Destruction of Property after damaging a front door of a fraternity.
13001444,MEDICAL EMERGENCY,2013-04-23T06:26:00Z,Cleared By Exception,2013-04-23T06:26:00Z,,Innovation Campus,1800 State Fair Park Drive,GOVT. LOT/FIELD (UNL),0,0,UNLPD and LFR were dispatched to Innovation Campus reference a male who had twisted his ankle.  Male was transported to the hospital for further treatment.
13001448,ACCIDENTS - P.D. H&R NOT REPORTABLE,2013-04-23T14:01:00Z,Inactive,2013-04-23T08:00:00Z,2013-04-23T14:01:00Z,19th/Vine Parking Garage,1830 Vine St.,GOVT. PARKING GARAGE (UNL),0,400,"Hit and Run accident occurring in the 19th, and Vine parking garage, $400 damage."
13001454,MEDICAL EMERGENCY,2013-04-23T19:25:00Z,Cleared By Exception,2013-04-23T19:25:00Z,,Manter Hall Life Siences,"1101 ""T"" St.",UNL ACADEMIC BUILDING,0,0,"Person feeling dizzy during class, LFR on scene medical refused."
