Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
14001455,MEDICAL EMERGENCY,4/5/14 1:28,Cleared by Exception,4/5/14 1:28,,International Affairs,420 University Terrace (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNLPD officer suffered minor injuries while trying to take someone into custody.
14001463,HAZING,4/5/14 10:49,Inactive,4/4/14 15:42,4/5/14 10:45,N/A,200 S 68th Street (HOTEL/MOTEL),$0.00 ,$0.00 ,UNLPD responded off campus to a report of possible belated hazing.
14001464,MEDICAL EMERGENCY,4/5/14 11:06,Cleared by Exception,4/5/14 11:06,,Memorial Stadium,"740 Stadium Dr. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL student transported to Bryan West by Lincoln Fire and Rescue after advising he had chest and neck pain.
14001468,LARCENY - FROM BUILDING,4/5/14 15:59,Cleared by Arrest,4/5/14 1:52,,Delta Gamma,400 University Terrace (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Report of a belated theft of a rug.  UNL student contacted and identified as the party responsible. Referred to Judicial Affairs. (Property was returned to owner)
14001477,ALCOHOL - DRUNK,4/6/14 2:25,Cleared by Exception,4/6/14 2:25,,C.P.N. Food Services N 17th Street,575 N. 17th St (SIDEWALK),$0.00 ,$0.00 ,Unl student contacted for intoxication.  Transported to Detox (.235 BrAC).
14001482,STALKING,4/6/14 18:26,Inactive,,,Love Library South,1248 R (SIDEWALK),$0.00 ,$0.00 ,Student reports possible stalking on City Campus.
14001483,LOST OR STOLEN ITEM,4/6/14 19:49,Inactive,3/31/14 0:00,4/6/14 19:49,Kauffman Academic Residential Ctr.,630 North 14th St (UNKNOWN),$170.00 ,$0.00 ,"Person lost their wallet in either Kaufmann or Burnett Hall, $170 loss."
14001486,LOST OR STOLEN ITEM,4/6/14 22:19,Cleared by Exception,4/6/14 19:40,4/6/14 20:10,N/A,232 N 13 St (RESTAURANT),$0.00 ,$0.00 ,Student reports loss of wallet and contents.  No unauthorized uses reported at this time.
14001490,LARCENY - STOLEN BIKE,4/7/14 2:05,Cleared by Arrest,4/7/14 2:05,,Canfield Administration Building,503 N 14th (SIDEWALK),$150.00 ,$0.00 ,Student contacted for stealing a bicycle.  Cited/released for Theft < $200.00.
14001491,FIRE - FALSE ALARM,4/7/14 8:26,Cleared by Exception,4/7/14 8:26,,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Ofc. and LFR were dispatched to the City Union reference a fire alarm.  Dust activated a smoke head in the elevator shaft. No fire.
14001497,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/7/14 14:31,Cleared by Exception,,,N/A,(UNKNOWN),$0.00 ,$0.00 ,Report of a belated hit and run accident in a UNL parking lot.  Video footage of the area revealed the damage did not occur in the parking lot.
14001504,ALCOHOL - DWI,4/8/14 1:46,Cleared by Arrest,4/8/14 1:46,,N/A,N 14TH ST & NEW HAMPSHIRE ST (STREET),$0.00 ,$0.00 ,"Student contacted on a traffic stop.  Cited/Detox for DUI (.108), MIPC, Open Container, Poss Marijuana < 1 oz, Poss Drug Paraphernalia and Fail to Signal Turn."
14001508,LARCENY - FROM BUILDING,4/8/14 11:42,Inactive,4/8/14 9:00,4/8/14 10:30,Mabel Lee Hall,840 North 14th St (UNL ACADEMIC BUILDING),$30.00 ,$0.00 ,Purse and contents stolen from the dance studio.
14001509,MEDICAL EMERGENCY,4/8/14 15:02,Cleared by Exception,4/8/14 15:02,,Mabel Lee Hall,840 North 14th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL student with a possible head/neck injury.  Transported to Bryan LGH West for further evaluation.
14001513,TRESPASSING,4/8/14 17:22,Cleared by Arrest,4/8/14 17:22,,Morrison Life Science Center,4240 Fair Street (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Three non students contacted with skateboards on the east side of the building.  One cited/released for Trespassing (Prior Ban and Bar).
14001520,NARCOTICS - POSSESSION,4/8/14 22:38,Cleared by Arrest,4/8/14 22:38,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,"Non-student contacted on a traffic stop.  Cited/released for DUS, Poss Marijuana < 1 oz, Poss Drug Paraphernalia, No Insurance and No Headlights at Night."
14001525,ALCOHOL - MINOR IN POSSESSION,4/9/14 1:21,Cleared by Arrest,4/9/14 1:21,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Student contacted on a check welfare.  Cited/released for MIPC (.200 BrAC).
14001528,LARCENY - FROM MOTOR VEHICLE,4/9/14 6:21,Cleared by Arrest,4/8/14 19:00,4/9/14 6:21,2224 U Street,2224 U St. (GOV'T PARKING LOT (UNL)),$549.00 ,$250.00 ,Ofc. was dispatched to 2224 U St. Apartments regarding a belated larceny from vehicle.  A UNL student advised his driver side window to be broken out and a cell phone was stolen from inside the vehicle.
14001529,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 6:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N. 16th in regards to a UNL student having their vehicle broken into.
14001530,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 0:15,4/9/14 7:49,N/A,515 N. 19th St. (GOV'T PARKING LOT (UNL)),$50.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N. 19th in regards to a UNL student having their vehicle broken in to by smashing the window.  No items appeared to be missing.
14001531,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 7:49,N/A,N 19TH ST & S ST (GOV'T PARKING LOT (UNL)),$19.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N 19th in regards to a UNL student having their vehicle broken into.  $19 was taken from inside the vehicle.
14001532,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 21:10,4/9/14 7:49,N/A,515 N. 19th Street (GOV'T PARKING LOT (UNL)),$250.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N. 19th in regards to a UNL student having their vehicle broken into.  A pair of headphones were taken from the vehicle.
14001533,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 6:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$20.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N 19th in regards to a UNL student having their vehicle broken into.  A purse was recovered and nothing else was missing from the vehicle.
14001534,VANDALISM - OTHER,4/9/14 7:49,Inactive,4/9/14 2:30,4/9/14 6:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$250.00 ,Ofc. dispatched to the UNL parking lot at 515 N 19th in regards to a UNL student having their drivers side window broken out of their vehicle.  There were no items missing from the vehicle.
14001535,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 6:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$20.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N 19th in regards to a UNL student having their vehicle broken into.  Nothing was missing from inside the vehicle.
14001536,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:30,4/9/14 6:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$250.00 ,Ofc. was dispatched to the UNL parking lot at 515 N. 19th in regards to a UNL student having their vehicle broken into.
14001537,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 6:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N 19th in regards to a UNL student having their vehicle broken into.  No items appeared to be missing.
14001538,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 7:49,N/A,N 19TH ST & S ST (GOV'T PARKING LOT (UNL)),$130.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N 19th on a UNL student that had their vehicle broken in to by smashing the window.  $15 and a speaker where stolen from the vehicle.
14001539,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 6:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$200.00 ,$250.00 ,Ofc. was dispatched to the UNL parking lot at 515 N. 19th in regards to a UNL student having their vehicle broken into. Stereo was stolen from the vehicle.
14001540,LARCENY - FROM MOTOR VEHICLE,4/9/14 7:49,Inactive,4/9/14 2:30,4/9/14 6:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$100.00 ,$250.00 ,Ofc. dispatched to the UNL parking lot a 515 N. 19th in regards to a UNL student having their vehicle broken in to and $100 taken from inside the car.
14001542,VANDALISM - OTHER,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 7:49,N/A,515 N. 19th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,Report of front driver's side door window shattered.  Center console rummaged through.  No items taken.
14001544,VANDALISM - OTHER,4/9/14 7:49,Inactive,4/9/14 2:00,4/9/14 7:49,N/A,N 19TH ST & S ST (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,Ofc. was dispatched to the UNL parking lot at 515 N 19th in regards to a UNL students vehicle being broken into.  Nothing was missing from inside the vehicle.
14001541,LARCENY - FROM MOTOR VEHICLE,4/9/14 9:00,Inactive,4/8/14 20:55,4/9/14 9:00,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$150.00 ,$250.00 ,Report of larceny from vehicle.  Rear passenger side door window shattered and high heel shoe taken from vehicle.
14001545,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/9/14 9:23,Inactive,4/1/14 15:00,4/8/14 11:36,Stadium Drive Parking Garage,625 Stadium Dr (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,500.00 ",Report of a Hit and Run Accident involving a UNL vehicle parked in the Stadium Drive Parking Garage.
14001548,DISTURBANCE - OTHER,4/9/14 12:56,Inactive,3/31/14 7:30,3/31/14 8:00,N/A,N 33RD ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL employee reported being followed by another UNL employee.
14001551,DISTURBANCE - OTHER,4/9/14 15:04,Cleared by Exception,4/9/14 7:55,4/9/14 12:00,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL staff member reported being stalked. Found to be another UNL staff member doing their job in the same area as reporting party.
14001554,VANDALISM - OTHER,4/9/14 16:15,Inactive,4/6/14 16:00,4/9/14 18:45,Hardin Hall,1600 North 33rd St (GOV'T PARKING LOT (UNL)),$0.00 ,$25.00 ,Report of numerous paint chips on the hood and driver's side front quarter panel of vehicle.
14001555,ACCIDENTS - P.D. NOT REPORTABLE,4/9/14 17:34,Inactive,4/9/14 17:34,4/9/14 17:34,N/A,( ),$0.00 ,$400.00 ,"Two vehicle non injury accident in the parking lot at 855 N 16th, $400 damage."
14001559,ALCOHOL - MINOR IN POSSESSION,4/9/14 19:49,Cleared by Arrest,4/9/14 19:49,,Kauffman Academic Residential Ctr.,630 North 14th St (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,"UNL student contacted by UNL staff member in the Green Space by Kauffman, student had been drinking, BAC 0.240 cited for MPIC and turned over to staff at detox."
14001561,ASSAULT - NON DOMESTIC,4/9/14 21:02,Inactive,4/9/14 21:02,,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Two UNL students were assaulted by unknown parties while in a large crowd at the Big Sean concert. Minor injuries reported.
14001562,ALCOHOL - MINOR IN POSSESSION,4/9/14 21:06,Cleared by Arrest,4/9/14 21:06,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,"Three non-UNL affiliates were cited and released for MIP. BrAC .000, .057, .018."
14001563,ALCOHOL - MINOR IN POSSESSION,4/9/14 21:25,Cleared by Arrest,4/9/14 21:25,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was cited for MIP-C and was transported to Detox where he was left in the care of staff. BrAC 0.179.
14001516,ALCOHOL - MINOR IN POSSESSION,4/9/14 21:39,Cleared by Arrest,4/9/14 21:39,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was cited for MIPC and transported to Detox where he was left in the care of staff. BrAC 0.143.
14001566,MEDICAL EMERGENCY,4/9/14 21:49,Cleared by Exception,4/9/14 21:49,,Selleck Quad,600 North 15th St (SIDEWALK),$0.00 ,$0.00 ,Medical was summoned for a male party who was transported to Bryan West for further treatment.
14001572,LOST OR STOLEN ITEM,4/9/14 22:47,Cleared by Exception,4/9/14 21:30,4/9/14 22:00,Union-City,1400 R St (GOV'T LOT/FIELD (UNL)),$196.00 ,$0.00 ,A UNL student reported his wallet lost or stolen from the area of the UNL City Union.
14001575,ALCOHOL - MINOR IN POSSESSION,4/9/14 23:59,Cleared by Arrest,4/9/14 23:59,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"One UNL student and two non-UNL affiliates were cited and released for MIPC. BrAC 0.217, 0.019, 0.048."
14001574,NARCOTICS - POSSESSION,4/10/14 0:03,Cleared by Arrest,4/10/14 0:03,,N/A,520 N 19 (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Six non-UNL affiliates were cited and released for Possession of Drug Paraphernalia.
14001576,ALCOHOL - MINOR IN POSSESSION,4/10/14 0:38,Cleared by Arrest,4/10/14 0:38,,University Suites,"1780 ""R"" Street (UNL RESIDENCE HALL)",$0.00 ,$0.00 ,"Three UNL students and three non-students were cited and released for MIP. BrAC's 0.119, 0.017, 0.017, 0.111, 0.103, 0.155."
14001578,MEDICAL EMERGENCY,4/10/14 1:20,Cleared by Exception,4/10/14 1:20,,University Suites,"1780 ""R"" Street (UNL APARTMENT)",$0.00 ,$0.00 ,A male student was transported to Bryan LGH West for further treatment following a medical episode.
14001579,LOST OR STOLEN ITEM,4/10/14 1:27,Inactive,4/9/14 20:00,4/9/14 23:00,Union-City,1400 R St (GOV'T LOT/FIELD (UNL)),$40.00 ,$0.00 ,A non-UNL student reported his wallet lost or stolen during the concert held on UNL campus.
14001580,VANDALISM - OTHER,4/10/14 1:51,Inactive,4/10/14 1:51,,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,A report of a passenger side window broken out of a vehicle.
14001584,SEX OFFENSE - SODOMY,4/10/14 9:15,Inactive,9/5/13 22:00,9/6/13 9:15,N/A,City of Lincoln (MULTI-DWELLING (7 + UNITS) off campus),$0.00 ,$0.00 ,UNL student reported a sexual assault occurred at an off-campus residence in September 2013.
14001588,ASSAULT - NON DOMESTIC,4/10/14 13:48,Inactive,4/9/14 22:00,,Union-City,1400 R St (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,"UNL student assaulted while at the Big Sean concert on the Green space by the City Union, unknown suspect."
14001590,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/10/14 14:43,Inactive,4/9/14 10:00,4/9/14 14:00,14th & Avery Parking Garage,1111 North 14th Street (GOV'T PARKING GARAGE (UNL)),$0.00 ,$350.00 ,Report of a Hit and Run Accident on the 3rd floor of parking garage.  Damage consisted of a large dent to the driver's side front quarter panel.
14001594,TRAFFIC - SUSPENDED DRIVER,4/10/14 17:21,Cleared by Arrest,4/10/14 17:21,,N/A,Q ST & N 16TH ST (STREET),$0.00 ,$0.00 ,Traffic stop.  Driver (non student) of vehicle was found to be suspended with an active warrant.  Vehicle was stopped and driver cited for DUS and lodged for warrant.
14001597,DISTURBANCE - OTHER,4/10/14 18:32,Cleared by Exception,3/20/14 18:35,4/10/14 17:30,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A report of a disturbance that occurred out of town.
14001599,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/10/14 19:58,Inactive,4/10/14 9:15,4/10/14 12:15,Memorial Stadium,740 Stadium Dr. (GOV'T PARKING LOT (UNL)),$0.00 ,$400.00 ,Report of a Hit and Run Accident occurring north of Memorial Stadium.  Damage consisted of a dent to the front driver's side quarter panel.
14001564,ASSAULT - DOMESTIC,4/10/14 21:33,Cleared by Arrest,4/10/14 21:33,,N/A,N 15TH ST & S ST (SIDEWALK),$0.00 ,$0.00 ,Non UNL student assaulted the person he is dating and two other UNL students. Medical refused. This occurred in the area of 15th and S Street.
14001571,LARCENY - POCKET PICK,4/10/14 22:44,Inactive,4/9/14 22:44,,Union-City,1400 R St (GOV'T LOT/FIELD (UNL)),$120.00 ,$0.00 ,A UNL student reported her wallet stolen from her boyfriend's pocket during the concert on the UNL green space.
14001602,ALCOHOL - MINOR IN POSSESSION,4/11/14 1:37,Cleared by Arrest,4/11/14 1:37,,1220 N. 14th,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A UNL student was cited and released for MIP. BrAC 0.152.
14001605,ALCOHOL - DWI,4/11/14 2:19,Cleared by Arrest,4/11/14 2:19,,N/A,N 16TH ST & Q ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was cited for DWI and  Failure to Obey a Traffic Control Device and was released to friends. BrAC 0.095.
14001603,ALCOHOL - DWI,4/11/14 2:27,Cleared by Arrest,4/11/14 2:27,,N/A,N 17TH ST & Q ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliated student was cited for DWI and No Headlights at Night and was released to a sober party. BrAC 0.143.
14001608,VANDALISM - OTHER,4/11/14 9:40,Inactive,4/9/14 23:30,4/10/14 7:45,Kappa Kappa Gamma,616 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$300.00 ,Vandalism to a vehicle.
14001610,FIRE (WORKING) - NO ALARM,4/11/14 12:50,Inactive,4/11/14 12:50,,N/A,ANTELOPE VALLEY PARKWAY & VINE ST (STREET),$0.00 ,$0.00 ,Officer on patrol observed small grass fire in the median of the roadway. Fire was extinguished by officer and the area soaked by LFR.
14001620,NARCOTICS - POSSESSION,4/11/14 21:45,Cleared by Arrest,4/11/14 21:45,,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A UNL student was cited and released for Possession of Synthetic Marijuana (K2) and Possession of Drug Paraphernalia.
14001621,ALCOHOL - MINOR IN POSSESSION,4/12/14 0:35,Cleared by Arrest,4/12/14 0:35,,The Village,1055 North 16 St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Two UNL students were cited and released for MIP. BrAC 0.022, 0.014."
14001622,LARCENY - OTHER OR FROM OPEN AREA,4/12/14 0:57,Inactive,4/9/14 21:00,4/9/14 21:30,Union-City,1400 R St (GOV'T LOT/FIELD (UNL)),$400.00 ,$0.00 ,A UNL student reported her phone lost or stolen.
14001623,ALCOHOL - MINOR IN POSSESSION,4/12/14 1:04,Cleared by Arrest,4/12/14 1:04,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was cited for MIPC and transported to Detox. PBT refused no BrAC obtained.
14001624,ALCOHOL - DRUNK,4/12/14 2:12,Cleared by Exception,4/12/14 2:12,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A non-UNL affiliate was placed into civil protective custody and was transported to Detox. BrAC 0.237.
14001625,ALCOHOL - DWI,4/12/14 2:44,Cleared by Arrest,4/12/14 2:44,,N/A,N 17TH ST & P ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was cited for DWI and Driving without Headlights at Night and was transported to Detox. BrAC 0.111.
14001628,ALCOHOL - MINOR IN POSSESSION,4/12/14 4:48,Cleared by Arrest,4/12/14 4:48,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two UNL students cited/released for MIP.
14001630,FRAUD - CREDIT CARDS/ATM/BANK CARD,4/12/14 10:03,Inactive,2/12/14 8:00,3/12/14 17:00,N/A,(UNKNOWN),$0.00 ,$0.00 ,Unauthorized purchases on a debit card made out of state.
14001635,LOST OR STOLEN ITEM,4/12/14 10:03,Inactive,2/12/14 8:00,3/12/14 17:00,Abel Hall,880 North 17th St (UNKNOWN),$0.00 ,$0.00 ,Lost or stolen bank card occurred in unknown location in Lincoln.
14001636,ACCIDENTS - P.D. NOT REPORTABLE,4/12/14 11:56,Cleared by Exception,4/12/14 11:56,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,750.00 ",Two car non-injury accident.
14001637,MEDICAL EMERGENCY,4/12/14 12:35,Cleared by Exception,4/12/14 12:35,,Animal Sciences,3940 Fair St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL faculty member was kicked by a bull. Declined to be transported to a hospital.
14001640,ALCOHOL - MINOR IN POSSESSION,4/12/14 14:16,Cleared by Arrest,4/12/14 14:16,,Memorial Stadium,"740 Stadium Dr. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Intoxicated UNL student contacted at the Spring Game.  Cited/Detox for MIPC (.237 BrAC).
14001651,NARCOTICS - POSSESSION,4/12/14 16:31,Cleared by Arrest,4/12/14 16:31,,Behlen Physics Lab,500 Stadium Dr (SIDEWALK),$0.00 ,$0.00 ,Non UNL student cited for Possession of Marijuana < 1 oz (1 g) and Possession of Drug Paraphernalia.  Lodged on outstanding warrant out of Platte County.
14001660,ALCOHOL - MINOR IN POSSESSION,4/13/14 0:12,Cleared by Arrest,4/13/14 0:12,,Memorial Stadium,740 Stadium Dr. (SIDEWALK),$0.00 ,$0.00 ,A UNL student was cited and released for MIP-C. A UNL student was placed into civil protective custody and both were transported to Detox. BrAC 0.213 and refused BrAC.
14001661,TRESPASSING,4/13/14 0:48,Cleared by Arrest,4/13/14 0:48,,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Three UNL students were cited and released for 2nd Degree Criminal Trespassing.
14001665,NARCOTICS - POSSESSION,4/13/14 3:25,Cleared by Arrest,4/13/14 3:25,,N/A,1030 N 16 St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Ofc. was dispatched to the HSS parking lot on possible marijuana complaint inside a vehicle.  The owner (UNL student) of the vehicle was contacted and issued a citation for possession of marijuana and drug paraphernalia and released.
14001664,SS - CHECK WELFARE OF PERSON,4/13/14 3:30,Cleared by Exception,4/13/14 3:30,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Officers were dispatched Sandoz Hall to check the welfare of a UNL student.  Student was found to be ok and released to the care of a friend.
14001666,NARCOTICS - POSSESSION,4/13/14 3:47,Cleared by Arrest,4/13/14 3:47,,N/A,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A UNL student was cited and released for Possession of Drug Paraphernalia.
14001668,ALCOHOL - MINOR IN POSSESSION,4/13/14 4:35,Cleared by Arrest,4/13/14 4:35,,Cather Hall,609 North 17th St (SIDEWALK),$0.00 ,$0.00 ,UNL Student contacted for intoxication.  Transported to the hospital by LFR.  Cited for MIPC.
14001673,VANDALISM - OTHER,4/13/14 13:50,Inactive,,,Abel Hall,880 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,UNL staff member's vehicle sustained damage after unknown person(s) attempted to gain entry.
14001675,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",4/13/14 14:01,Cleared by Exception,4/13/14 14:01,,Theodore Jorgensen Hall,855 N. 16th St. (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Water leak reported to UNLPD due to heavy rains. Matter turned over UNL Maintenance.
14001684,LARCENY - OTHER OR FROM OPEN AREA,4/14/14 10:50,Inactive,,,1001 Y Street,1001 Y St (GOV'T PARKING LOT (UNL)),$40.00 ,$100.00 ,Ofc. was dispatched to 11th and Y street in regards to a UNL owned light pole having its copper wire removed from it.
14001685,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/14/14 11:11,Unfounded,4/13/14 17:05,4/13/14 22:03,N/A,1345 R Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Ofc. was dispatched to the front counter in regards to a belated hit and run non-injury accident occurring in the UNL parking lot located at 14th and R St.
14001687,LOST OR STOLEN ITEM,4/14/14 12:11,Inactive,,,Andrews Hall,625 North 14th St (UNL ACADEMIC BUILDING),$20.00 ,$0.00 ,Ofc. was dispatched to Alpha Omicron Pi reference a UNL student losing her wallet.
14001690,VANDALISM - OTHER,4/14/14 14:33,Inactive,4/11/14 15:00,4/14/14 8:00,Sheldon Memorial Art Gallery,451 North 12th Street (SIDEWALK),$0.00 ,$0.00 ,"Out door sculpture ""Sanctuary"" was damaged by unknown person(s), no damage until appraisal."
14001695,NARCOTICS - POSSESSION,4/14/14 22:12,Cleared by Arrest,4/14/14 22:12,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,3 students contacted on a narcotics complaint.  1 student cited/released for Poss of Marijuana < 1 oz and Poss of Drug Paraphernalia.
14001701,NARCOTICS - POSSESSION,4/15/14 5:04,Cleared by Arrest,4/15/14 5:04,,N/A,N 17TH ST & QUEENS DR (STREET),$0.00 ,$0.00 ,"1 student and 1 non-student contacted on a traffic stop.  Non-student cited/released for Poss Drug Paraphernalia, MIP, No License and Fail to Signal.  Student cited/released for Poss Drug Paraphernalia."
14001704,MEDICAL EMERGENCY,4/15/14 15:48,Cleared by Exception,4/15/14 15:48,,Andrews Hall,625 North 14th St (SIDEWALK),$0.00 ,$0.00 ,"Non UNL student had a seizure by Andrews Hall, LFR on scene, person refused medical and left on their own."
14001708,LOST OR STOLEN ITEM,4/15/14 19:51,Inactive,4/15/14 11:00,4/15/14 14:00,Abel Hall,880 North 17th St (UNKNOWN),$55.00 ,$0.00 ,UNL student reported a lost/stolen wallet and contents from Westbrook or Bessey Hall.
14001709,TRAFFIC - SUSPENDED DRIVER,4/15/14 22:48,Cleared by Arrest,4/15/14 22:48,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"Non-student contacted on a traffic stop.  Cited/Lodged for DUS, No Insurance and Improper Display of Plates."
14001710,NARCOTICS - POSSESSION,4/15/14 22:53,Cleared by Arrest,4/15/14 22:53,,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Student contacted on a narcotics complaint.  Cited/released for Poss Marijuana < 1 oz and Poss Drug Paraphernalia.
14001712,ALCOHOL - DWI,4/16/14 2:30,Cleared by Arrest,4/16/14 2:30,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,Non-student contacted on a traffic stop for speeding.  Cited/Detox for DUI (.127 BrAC) and Speeding.
14001723,MEDICAL EMERGENCY,4/16/14 20:19,Cleared by Exception,4/16/14 20:19,,Love Memorial Coop,3420 Holdrege St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Student at Love Memorial Co-op having seizures taken to Bryan East by LFR
14001724,ALCOHOL - DRUNK,4/16/14 21:09,Inactive,4/16/14 21:09,,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"Report of intoxicated party in City Union, contacted make and party was taken to Detox and turned over to staff with a .291 BAC."
