Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
15001319,MEDICAL EMERGENCY,3/18/15 8:54,Closed - Non-Criminal Case,3/18/15 8:54,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student fainted while in the bathroom at Harper Hall. Transported to the hospital by LFR for further treatment.
15001322,OUTSIDE CRIME - REPORTS OUTSIDE JURISDICTION,3/18/15 11:07,Closed - Non-Criminal Case,3/17/15 8:00,3/17/15 15:30,N/A,(UNKNOWN),$0.00 ,$0.00 ,"UNL student fell victim to a ""phishing"" scam. Investigation continues."
15001323,MEDICAL EMERGENCY,3/18/15 12:32,Closed - Non-Criminal Case,,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"UNL student had passed out while in Abel Hall, LFR on scene and transported student to Bryan West for further treatment."
15001326,ROBBERY,3/18/15 14:11,Closed - Cleared by Arrest-Juvenile,3/18/15 13:55,3/18/15 14:00,N/A,VINE ST & N 14TH ST (GOV'T PARKING LOT (UNL)),$180.00 ,$0.00 ,"A UNL student, who was attempting to sell an electronic device via Craigslist, reported being robbed and assaulted during the transaction.  Suspects have been identified but not located.  Investigation continues."
15001332,MEDICAL EMERGENCY,3/18/15 20:54,Closed - Non-Criminal Case,3/18/15 20:54,,Lied Center,"301 North 12th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,A non-affiliate suffered a medical condition while at the Lied Center.  She was transported to the hospital with a non-life threatening condition.
15001309,NARCOTICS - OTHER,3/18/15 23:01,Closed - Non-Criminal Case,3/18/15 23:01,,N/A,"3801 W. 'O' St. (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,Non-student transported to jail on a warrant.  Non-controlled prescription pill  seized and a request was made for the pill to be destroyed.
15001337,TRAFFIC - SUSPENDED DRIVER,3/18/15 23:17,Closed - Cleared by Arrest-Adult,3/18/15 23:17,,N/A,N 27TH ST & ORCHARD ST (STREET),$0.00 ,$0.00 ,A non-affiliate was contacted on a traffic stop.  He was cited and released for DUS.
15001339,FIRE - FALSE ALARM,3/18/15 23:48,Closed - Non-Criminal Case,3/18/15 23:48,,NETV,"1800 North 33rd St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Fire alarm sounded due to a mechanical issue.  No fire and no damage.
15001343,VANDALISM - BY GRAFFITI,3/19/15 9:38,Closed - Inactive,2/18/15 15:38,3/19/15 9:38,Henzlik Hall,1430 Vine St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,Report of belated graffiti vandalism to a restroom patrician in Henzlik Hall.
15001344,DISTURBANCE - OTHER,3/19/15 12:50,Closed - Non-Criminal Case,2/24/15 12:15,3/10/15 13:00,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Report of a verbal disturbance between a faculty member and student.
15001348,LOST OR STOLEN ITEM,3/19/15 16:21,Closed - Inactive,3/19/15 15:20,3/19/15 15:30,Union-East,"1705 Arbor Dr (UNL SUPPORT FACILITY (office, service))",$500.00 ,$0.00 ,UNL student reports a lost/stolen gold Iphone 6.
15001356,ALCOHOL - DRUNK,3/20/15 2:47,Closed - Non-Criminal Case,3/20/15 2:47,,N/A,1220 N. 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A student was contacted for behavior consistent with a high level of intoxication.  The student was placed in protective custody and transported to The Bridge (.233 BrAC).
15001359,ACCIDENTS - P.D. REPORTABLE,3/20/15 10:27,Closed - Non-Criminal Case,3/20/15 10:27,,H.S.S. Food Service Bldg.,1140 North 14th St. (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,000.00 ",Minor accident between a backing vehicle and a parked vehicle at the dock. No injuries.
15001365,TRAFFIC - SUSPENDED DRIVER,3/20/15 17:06,Closed - Cleared by Arrest-Adult,3/20/15 17:06,,N/A,N 26TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non student cited/released for DUS.
15001367,FIRE - FALSE ALARM,3/20/15 18:05,Closed - Non-Criminal Case,3/20/15 18:05,,Innovation Campus,"1800 State Fair Park Drive (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Report of a pull station activation at the Ice Box.  Pull station was accidently activated after a patron leaned against it.
15001368,ACCIDENTS - P.D. H&R NOT REPORTABLE,3/20/15 18:11,Closed - Non-Criminal Case,3/20/15 14:00,3/20/15 14:10,N/A,T ST & STADIUM DR (STREET),$0.00 ,$0.00 ,Report of an accident with no damage. Reporting party requested a report for documentation.
15001372,LARCENY - FROM BUILDING,3/20/15 21:56,Closed - Cleared by Arrest-Adult,3/20/15 19:00,3/20/15 22:00,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$125.00 ,$0.00 ,"A female, non-UNL affiliate, reported her phone being stolen from the City Campus Union by her boyfriend.  The investigation continues."
15001353,ALCOHOL - UNL POLICY VIOLATION,3/20/15 23:30,Closed - Unfounded,3/19/15 23:30,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,3 students were contacted in a room on an alcohol complaint.  Consent to search was gained and no alcohol was located.
15001375,LARCENY - STOLEN BIKE,3/21/15 2:46,Closed - Cleared by Arrest-Adult,3/21/15 2:46,,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",$100.00 ,$0.00 ,"A male, non-UNL affiliate, was contacted after being observed on video stealing a bicycle.  The male was cited and released for theft by unlawful taking."
15001376,ALCOHOL - DWI,3/21/15 2:47,Closed - Cleared by Arrest-Adult,3/21/15 2:47,,N/A,Q ST & N 16TH ST (STREET),$0.00 ,$0.00 ,"A female, non-UNL affiliate, was stopped for a traffic violation and showed signs of impairment due to the consumption of alcoholic beverages.  The female was issued a citation for Driving with No Headlights at Night and Driving Under the Influence < .150 BAC and released."
15001383,TRESPASSING,3/21/15 16:37,Closed - Non-Criminal Case,3/21/15 16:37,,University Suites,"1780 ""R"" Street (UNL RESIDENCE HALL)",$0.00 ,$0.00 ,Report of two non students placing flyers on UNL buildings.  Both parties contacted and warned (Policy Letter).
15001384,TRAFFIC - SUSPENDED DRIVER,3/21/15 17:18,Closed - Cleared by Arrest-Adult,3/21/15 17:18,,N/A,N 16TH ST & Q ST (STREET),$0.00 ,$0.00 ,Non student cited/released for DUS (License Pickup Order).
15001385,TRAFFIC - SUSPENDED DRIVER,3/21/15 19:47,Closed - Cleared by Arrest-Adult,3/21/15 19:47,,N/A,N 33RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was contacted on a traffic stop for malfunctioning headlight.  Cited and released for DUS and headlight violation.
15001387,TRESPASSING,3/21/15 22:46,Closed - Cleared by Arrest-Adult,,,Avery Hall,1144 T St (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Four males (UNL students) were contacted after they entered the steam tunnels without permission with the goal of further trespassing in Memorial Stadium.  The males were all issued citations for Trespassing and released.
15001390,TRAFFIC - SUSPENDED DRIVER,3/22/15 2:26,Closed - Cleared by Arrest-Adult,3/22/15 2:26,,N/A,S 12TH ST & O ST (STREET),$0.00 ,$0.00 ,Non-UNL affiliate contacted on a traffic stop after being observed (and confirmed) to be operating a motor vehicle with a suspended operator's license.  Party cited and released for DUS.
15001401,TRAFFIC - SUSPENDED DRIVER,3/22/15 23:35,Closed - Cleared by Arrest-Adult,3/22/15 23:35,,N/A,N 33RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,A Non-UNL affiliate was contacted after observed to be operating a motor vehicle with a suspended license. Party was cited and released for DUS.
15001403,LOST OR STOLEN ITEM,3/23/15 0:46,Closed - Inactive,3/21/15 14:00,3/23/15 0:00,N/A,(UNKNOWN),$0.00 ,$0.00 ,UNL student reported the loss of his passport at an unknown location.
15001410,MEDICAL EMERGENCY,3/23/15 6:57,Closed - Non-Criminal Case,3/23/15 6:57,,Hamilton Hall,639 North 12th St (SIDEWALK),$0.00 ,$0.00 ,UNL employee was injured after tripping and then falling on the sidewalk outside of Hamilton Hall.
15001411,TRESPASSING,3/23/15 9:06,Closed - Non-Criminal Case,3/23/15 9:06,,N/A,EAST CAMPUS LOOP & EAST CAMPUS MALL (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Non UNL affiliate was contacted for sleeping in the gazebo on East Campus.  UNL Trespass Policy Letter was given.
15001416,TRAFFIC - SUSPENDED DRIVER,3/23/15 17:24,Closed - Cleared by Arrest-Adult,3/23/15 17:24,,N/A,N ANTELOPE VALLEY PKWY & VINE ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at Military Road on North Antelope Valley Parkway, driver found to be suspended, cited for same and released."
15001417,TRAFFIC - SUSPENDED DRIVER,3/23/15 18:11,Closed - Cleared by Arrest-Adult,3/23/15 18:11,,N/A,N 26TH ST & W ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at 23rd and Y Street, driver found to be suspended, cited for same and released."
15001420,TRAFFIC - SUSPENDED DRIVER,3/23/15 19:58,Closed - Cleared by Arrest-Adult,3/23/15 19:58,,N/A,N ANTELOPE VALLEY PKWY & SALT CREEK RD (STREET),$0.00 ,$0.00 ,"Vehicle stopped at Adams Street and N 14th, driver found to be suspended, cited for same and released."
15001423,LARCENY - OTHER OR FROM OPEN AREA,3/24/15 4:21,Closed - Cleared by Arrest-Adult,3/24/15 4:21,,N/A,2416 NW 51st Street (STREET),"$8,000.00 ",$0.00 ,Non-student ran from a traffic stop involving a stolen car.  He was caught and found to have two warrants.  Also lodged for Theft and Obstructing a Police Officer.
15001427,ALCOHOL - DRUNK,3/24/15 13:33,Closed - Non-Criminal Case,,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Transient contacted and found to be intoxicated.  He was banned from UNL and transported to The Bridge (.350 BAC).
15001429,TRAFFIC - SUSPENDED DRIVER,3/24/15 17:14,Closed - Cleared by Arrest-Adult,3/24/15 17:14,,N/A,N 16TH ST & P ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at P Street between N 17th and N 18th, driver found to be suspended, driver cited for same and released."
15001430,MEDICAL EMERGENCY,3/24/15 17:55,Closed - Non-Criminal Case,3/24/15 17:55,,Children's Center,"2225 W St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"UNL staff member suffering chest pains at the Whittier Children's Center, LFR on scene and transported staff member to Bryan East."
15001434,NARCOTICS - OTHER,3/24/15 22:00,Closed - Unfounded,3/24/15 22:00,,Eastside Suites,433 North 19th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Officers responded to an apartment on the possible odor of marijuana.  Consent to search was granted yielding negative results.
15001433,ALCOHOL - DWI,3/25/15 2:22,Closed - Cleared by Arrest-Adult,3/25/15 2:22,,N/A,P ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,"A UNL Student was contacted on a traffic stop after observed to be operating a motor vehicle at night without headlights and was found to be intoxicated.  He was subsequently cited for DWI, No headlights at Night, and was released to The Bridge (BrAC of .138)."
15001438,TELEPHONE - OTHER,3/25/15 12:13,Closed - Inactive,3/25/15 12:08,,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL staff member reported receiving an intimidating and annoying phone call.  Victim identified a suspect.  Investigation continues.
15001440,DISTURBANCE - OTHER,3/25/15 12:43,Closed - Cleared by Exception,3/13/15 23:59,3/14/15 2:00,N/A,(SIDEWALK),$0.00 ,$0.00 ,UNL student was a victim of a disturbance or assault off campus.  Interview is scheduled with her to obtain more information.
15001441,LOST OR STOLEN ITEM,3/25/15 13:24,Closed - Inactive,3/21/15 1:45,3/22/15 12:00,N/A,122 N. 11th Street (TAVERN-BAR-LOUNGE),$0.00 ,$0.00 ,UNL student lost their license at a bar in Lincoln.
15001446,ALCOHOL - MINOR IN POSSESSION,3/25/15 20:05,Closed - Cleared by Arrest-Juvenile,3/25/15 20:05,,N/A,VINE ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,"Vehicle stopped at N Antelope Valley Parkway and N 17th Street for one headlight, found in vehicle was an open container of alcohol, Driver and Passenger were cited and referred for MIP."
15001449,TRAFFIC - SUSPENDED DRIVER,3/25/15 23:03,Closed - Cleared by Arrest-Adult,3/25/15 23:03,,N/A,N 16TH ST & R ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was transported to jail for an active LPD warrant.  Cited/released for DUS and Possession of Marijuana < 1 Ounce.
15001450,ALCOHOL - DRUNK,3/26/15 2:03,Closed - Non-Criminal Case,3/26/15 2:03,,N/A,S 10TH ST & N ST (STREET),$0.00 ,$0.00 ,Non-UNL student was contacted due to intoxication and transported to the Bridge. (BAC .278)
15001453,TRESPASSING,3/26/15 7:13,Closed - Cleared by Arrest-Adult,3/26/15 6:15,3/26/15 6:30,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two non-students entered Abel Hall while it was closed. One non-student later contacted and cited for Trespassing.
15001455,ARSON,3/26/15 8:19,Closed - Cleared by Arrest-Adult,3/26/15 6:05,,Abel Hall,880 North 17th St (SIDEWALK),$0.00 ,$30.00 ,Non-student cited/released for 3rd Degree Arson after setting some newspapers on fire in a trash can.
15001463,TRAFFIC - SUSPENDED DRIVER,3/27/15 0:36,Closed - Cleared by Arrest-Adult,3/27/15 0:36,,N/A,N 33RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,Non UNL affiliate contacted for driving a stolen vehicle. Party was also found to have a suspended license and was lodged for this offense. ( See 15001464 for the stolen vehicle.)
15001464,OUTSIDE - O.P.S. OTHER,3/27/15 0:36,Closed - Cleared by Arrest-Adult,3/27/15 0:36,,N/A,N 33RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,Non UNL affiliate contacted in a stolen vehicle and lodged for theft by receiving > $1500.  Vehicle turned over to LPD for their case.
15001462,MEDICAL EMERGENCY,3/27/15 0:52,Closed - Non-Criminal Case,3/27/15 0:52,,Military & Naval Science,1360 Vine St (SIDEWALK),$0.00 ,$0.00 ,Non-UNL affiliate was called in reference possibly needing medical attention. Party was evaluated by LFR and released.
15001469,FIRE - FALSE ALARM,3/27/15 12:15,Closed - Non-Criminal Case,3/27/15 12:15,,Morrill Hall,"1335 U St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL employee accidentally set of the fire alarm system while cooking food in the microwave. No fire.
15001472,TRAFFIC - OTHER,3/27/15 19:16,Closed - Cleared by Arrest-Adult,3/27/15 19:16,,N/A,N 27TH ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,Vehicle was stopped for fictitious plates.  The driver and passenger (non-UNL affiliates) both contributed to the violation and were issued citations.
15001475,TRAFFIC - SUSPENDED DRIVER,3/28/15 0:27,Closed - Cleared by Arrest-Adult,3/28/15 0:27,,N/A,N 33RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was stopped on a traffic stop and determined to be driving under suspension.  He was issued a citation and released.
15001476,ALCOHOL - MINOR IN POSSESSION,3/28/15 1:34,Closed - Cleared by Arrest-Adult,3/28/15 1:34,,University Suites,"1780 ""R"" Street (UNL RESIDENCE HALL)",$0.00 ,$0.00 ,Six parties (two UNL-students and four non-UNL affiliates) were contacted in a dorm room in reference to an alcohol violation.  The two UNL students were cited for MIP and the four others were released
15001477,ALCOHOL - DRUNK,3/28/15 2:09,Closed - Non-Criminal Case,3/28/15 2:09,,N/A,N 17TH ST & P ST (SIDEWALK),$0.00 ,$0.00 ,"Two non-UNL affiliates were contacted for being intoxicated.  Both were placed into civil protective custody, transported to The Bridge, and turned over to the care of the staff with a .214 BAC and .248 BAC."
15001483,MEDICAL EMERGENCY,3/28/15 14:23,Closed - Non-Criminal Case,3/28/15 14:23,,Haymarket Park,403 Line Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,"Female, Non-UNL, tripped over some raised concrete while attending the NE vs. TX baseball game.  Transported to the hospital for further treatment of a hurt wrist."
15001489,NARCOTICS - POSSESSION,3/28/15 23:26,Closed - Cleared by Arrest-Adult,3/28/15 23:26,,N/A,N 14TH ST & R ST (STREET),$0.00 ,$0.00 ,"Two Non-UNL affiliates contacted on a traffic stop near 14th and R Streets after being observed to violate a stop sign.  The driver was cited for Stop Sign Violation, Possession of Marijuana < 1 oz., and Possession of Drug Paraphernalia."
15001490,TRAFFIC - SUSPENDED DRIVER,3/29/15 2:12,Closed - Cleared by Arrest-Adult,3/29/15 2:12,,N/A,N 16TH ST & P ST (STREET),$0.00 ,$0.00 ,A Non-UNL Affiliate was contacted near 16th and P on a traffic stop and subsequently cited and released for Driving at Night without Headlights and Driving Under Suspension.
15001492,TRAFFIC - SUSPENDED DRIVER,3/29/15 2:48,Closed - Cleared by Arrest-Adult,3/29/15 2:48,,N/A,N 19TH ST & VINE ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was contacted on a traffic stop after operating a vehicle with a white light showing to the rear.  The driver had a suspended driver's license and was issued a citation for the violation and released.
15001497,FALSE INFORMATION - GIVEN TO OFC.,3/29/15 17:38,Closed - Cleared by Arrest-Adult,3/29/15 17:38,,N/A,N 30TH ST & Y ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped for expired in-transits, during one person gave a false name, person was cited for same and lodged."
15001505,NARCOTICS - OTHER,3/30/15 0:05,Closed - Non-Criminal Case,3/30/15 0:05,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Officers responded to a dorm room which had the odor of burnt marijuana emanating from the room.  The resident was contacted, provided consent to search, but the search yielded no contraband."
15001502,LARCENY - STOLEN BIKE,3/30/15 0:08,Closed - Cleared by Arrest-Adult,3/30/15 0:08,,Canfield Administration Building,"503 N 14th (UNL SUPPORT FACILITY (office, service))",$150.00 ,$0.00 ,Suspect contacted after stealing a UNLPD owned bait bicycle from the area of Canfield Administration.  Suspect had the bicycle in his possession and the bicycle was recovered.  Cited and released for Theft by Unlawful Taking.
15001504,VANDALISM - OTHER,3/30/15 0:22,Closed - Inactive,3/26/15 0:00,3/30/15 0:22,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,Report of belated vandalism to door of podium inside of Burnett Hall.  No suspects.  Investigation continues.
15001506,ALCOHOL - MINOR IN POSSESSION,3/30/15 2:07,Closed - Cleared by Arrest-Adult,3/30/15 2:07,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$15.00 ,"UNL student contacted after pushing his way into another student's room and passing out in her bed.  Cited for Trespassing (2nd degree), Minor in Possession by Consumption (BrAC .273), Criminal Mischief and transported to The Bridge."
15001512,OUTSIDE - O.P.S. OTHER,3/30/15 15:55,Closed - Non-Criminal Case,3/27/15 9:10,3/27/15 9:15,Temple Building,"1201 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Request for assistance from an agency outside Lancaster county.
15001511,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,3/30/15 16:38,Closed - Inactive,3/30/15 16:38,3/30/15 16:38,N/A,1211 W. 2nd St (UNKNOWN),$0.00 ,$0.00 ,UNL staff member reported that a person out of state tried to use his shipping account to ship items to Africa.
15001515,TRAFFIC - SUSPENDED DRIVER,3/30/15 18:26,Closed - Cleared by Arrest-Adult,3/30/15 18:26,,N/A,N 33RD ST & APPLE ST (STREET),$0.00 ,$0.00 ,"Vehicle stop at 3335 Apple with no plates or papers. This vehicle was followed by another vehicle, driver of this vehicle was suspended and cited and released for same. Vehicle with no plates had papers."
15001517,OUTSIDE CRIME - REPORTS OUTSIDE JURISDICTION,3/30/15 19:16,Closed - Non-Criminal Case,3/30/15 19:16,,N/A,N 33RD ST & VINE ST (STREET),$0.00 ,$0.00 ,Assisted LPD at 3245 X Street in apprehending a person on a warrant.
15001533,TRAFFIC - SUSPENDED DRIVER,3/31/15 18:41,Closed - Cleared by Arrest-Adult,3/31/15 18:41,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped for fictitious plates, driver found to be suspend and also had two warrants. Marihuana was also found in vehicle. Driver cited for DUS, no Valid Registration, Fictitious plates, Possession of Marijuana and Possession of Drug Paraphernalia and lodged in jail for warrants."
15001534,MEDICAL EMERGENCY,3/31/15 19:12,Closed - Non-Criminal Case,3/31/15 19:12,,Vine Street Rec Fields,700 North 17th Street (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,"UNL student hurt their knee while playing basketball on the Vine Street courts, LFR on scene, medical refused."
15001540,MEDICAL EMERGENCY,4/1/15 13:57,Closed - Non-Criminal Case,,,Landscape Services Equipment,"1340 North 17th Street (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL employee injured with non-life threatening injuries.
15001545,LOST OR STOLEN ITEM,4/1/15 18:20,Closed - Non-Criminal Case,4/1/15 14:30,,Oldfather Hall,660 North 12th St (SIDEWALK),$0.00 ,$0.00 ,Report of a lost German State Identification Card.
15001548,TRAFFIC - SUSPENDED DRIVER,4/1/15 19:47,Closed - Cleared by Arrest-Adult,4/1/15 19:47,,N/A,N ANTELOPE VALLEY PKWY & N 17TH ST (STREET),$0.00 ,$0.00 ,Non-UNL affiliate was contacted as a driver of a vehicle and found to be driving under suspension. Party was lodged for DUS
15001559,ALCOHOL - DRUNK,4/2/15 4:40,Closed - Non-Criminal Case,4/2/15 4:40,,N/A,N 17TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,Non-UNL affiliate was contacted for intoxication and transported to The Bridge. (.182 BAC)
15001560,TRESPASSING,4/2/15 6:26,Closed - Non-Criminal Case,4/2/15 6:26,,Love Library South,"1248 R (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,A non-student was contacted in a building sleeping after hours.  Issued a Trespass policy and released.
15001563,LOST OR STOLEN ITEM,4/2/15 13:15,Closed - Inactive,4/2/15 13:15,4/2/15 13:15,N/A,(UNKNOWN),$30.00 ,$0.00 ,"UNL student reported a losing a wallet and contents, possibly on campus."
15001569,NARCOTICS - POSSESSION,4/3/15 0:01,Closed - Cleared by Arrest-Adult,4/3/15 0:01,,Robert E. Knoll Residence Center,440 N 17th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A student was contacted after he was observed to carry the odor of a narcotic on his person. The student provided an officer a small amount of marijuana and 2 pieces of paraphernalia.  He was cited and released for Possession of Marijuana < 1 oz and Possession of Drug Paraphernalia.
15001570,ALCOHOL - MINOR IN POSSESSION,4/3/15 1:33,Closed - Cleared by Arrest-Adult,4/3/15 1:33,,Robert E. Knoll Residence Center,440 N 17th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A student was contacted after he was observed displaying behavior consistent with a high level of intoxication.  The male admitted to drinking and was cited and release for MIPC.  (.178 BrAC).
15001572,MEDICAL EMERGENCY,4/3/15 2:12,Closed - Non-Criminal Case,4/3/15 2:12,,University Suites,"1780 ""R"" Street (UNL RESIDENCE HALL)",$0.00 ,$0.00 ,A student suffered a medical emergency.  He was transported to the hospital for further treatment and evaluation.
15001573,ASSAULT - NON DOMESTIC,4/3/15 8:36,Closed - Cleared by Arrest-Adult,11/24/14 2:00,11/24/14 4:00,Pi Kappa Phi,519 N 16th Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,UNL student reported a belated assault which had occurred in November of 2014.
15001575,LOST OR STOLEN ITEM,4/3/15 11:14,Closed - Inactive,4/1/15 18:00,4/1/15 11:30,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$300.00 ,$0.00 ,Lost iPhone last seen in Oldfather Hall.
15001577,ACCIDENTS - P.D. NOT REPORTABLE,4/3/15 11:58,Closed - Non-Criminal Case,4/3/15 11:54,,N/A,1033 N. 16th Street (GOV'T PARKING LOT (UNL)),$0.00 ,"$5,600.00 ",UNL student struck three vehicles with his car in a parking lot.
15001578,ACCIDENTS - P.D. NOT REPORTABLE,4/3/15 12:52,Closed - Non-Criminal Case,4/3/15 10:16,,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$282.00 ,A UNL Student was driving a vehicle exiting the 14th & Avery St Parking Garage and ran into the gate arm as it was lowering.
15001579,TRESPASSING,4/3/15 15:23,Closed - Non-Criminal Case,4/3/15 15:00,4/3/15 15:23,The Village,1055 North 16 St. (UNL APARTMENT),$0.00 ,$0.00 ,Report of 5-6 juveniles trespassing at The Village Market.  The persons responsible were contacted and given a trespass policy letter (warning).
15001586,NARCOTICS - POSSESSION,4/3/15 22:45,Closed - Cleared by Arrest-Adult,4/3/15 22:45,,Eastside Suites,433 North 19th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,5 students were contacted in a dorm room on an narcotics complaint. 1 student was cited and released for Possession of Marijuana < 1 oz.
15001588,TRAFFIC - SUSPENDED DRIVER,4/4/15 0:33,Closed - Cleared by Arrest-Adult,4/4/15 0:33,,N/A,N 33RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,"A non-affiliate was contacted on a traffic stop for failing to yield the right of way.  The driver was cited and released for DUS, No Proof of Insurance and No Valid Registration.  The driver was then turned over to LPD on several active broadcasts."
15001589,MEDICAL EMERGENCY,4/4/15 0:50,Closed - Non-Criminal Case,4/4/15 0:50,,N/A,N 9TH ST & P ST (SIDEWALK),$0.00 ,$0.00 ,An Officer observed a male fall and hit his head off campus.  The male was found to be heavily intoxicated.  He was transported to the hospital by LFR.
15001591,TRAFFIC - SUSPENDED DRIVER,4/4/15 1:42,Closed - Cleared by Arrest-Adult,4/4/15 1:42,,N/A,N 33RD ST & DUDLEY ST (STREET),$0.00 ,$0.00 ,A non-affiliate was contacted on a traffic stop for expired in-transit papers.  The driver was cited and released for DUS and No Valid Registration.
15001592,TRAFFIC - SUSPENDED DRIVER,4/4/15 2:29,Closed - Cleared by Arrest-Adult,4/4/15 2:29,,N/A,N 13TH ST & P ST (STREET),$0.00 ,$0.00 ,A non-affiliate was contacted on a traffic stop for an active warrant.  The driver was cited and released for DUS and lodged in jail on the warrant.
15001594,NARCOTICS - POSSESSION,4/4/15 2:56,Closed - Cleared by Arrest-Juvenile,4/4/15 2:56,,N/A,N 17TH ST & O ST (STREET),$0.00 ,$0.00 ,a non-affiliate juvenile was contacted on a traffic stop for no headlights at night.  The juvenile was referred to the City Attorney's Office for Possession of Marijuana < 1 oz and Possession of Drug Paraphernalia.
15001604,DEATH - UNK CAUSE,4/4/15 23:56,Closed - Non-Criminal Case,,,Morrison Life Science Center,4240 Fair Street (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Unidentified person was found deceased in an open field east of building.  Investigation is ongoing.
15001608,ALCOHOL - DWI,4/5/15 2:37,Closed - Cleared by Arrest-Adult,4/5/15 2:37,,N/A,N 16TH ST & Q ST (STREET),$0.00 ,$0.00 ,"A non-UNL affiliate was contacted on a traffic stop after driving down the wrong way of a one way street.  The driver showed signs impairment due to the consumption of alcoholic beverages.  The driver was issued a citation for DUI, Careless Driving, and No Valid Registration and released to the staff at The Bridge."
15001609,OUTSIDE - O.P.S. OTHER,4/5/15 10:49,Closed - Non-Criminal Case,4/5/15 10:49,,N/A,(GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Assisted LPD in trying to find person for a welfare check.
15001611,LARCENY - STOLEN BIKE,4/5/15 16:25,Closed - Inactive,4/4/15 13:30,4/5/15 16:00,Bob Devaney Sports Center,"1600 Court St (UNL SUPPORT FACILITY (office, service))",$115.00 ,$0.00 ,"UNL student reported their bike and lock taken from the bike rack south west of Bob Devaney Sports Center, $115 loss."
