Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
9001291,STALKING,4/5/09 21:19,Cleared by Arrest,3/24/09 15:30,,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Person disturbing the peace of another in the 14th and Avery garage.
9001292,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",4/5/09 21:50,Cleared by Exception,4/5/09 21:50,,Stadium,"740 Stadium Dr. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$100.00 ,Two windows were broken possibly due to strong winds.
9001299,VANDALISM - OTHER,4/6/09 8:12,Inactive,4/3/09 15:00,4/6/09 8:12,Beadle Center,1901 Vine St (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,UNL vehicle's passenger side window broken out by an unknown object.
9001301,LARCENY - SHOPLIFTING,4/6/09 10:25,Inactive,4/6/09 10:20,4/6/09 10:25,Kabredlo's,1540 P St. (GAS/SERVICE STATION),$23.64 ,$0.00 ,Unknown male shoplifted beef jerky and cigarettes.
9001302,DISTURBANCE - OTHER,4/6/09 10:42,Cleared by Arrest,4/6/09 10:42,,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Local transient caused a disturbance at the Union by being verbally abusive to a student. Cited for Disturbing the Peace. BAC. 180.
9001304,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/6/09 12:27,Inactive,4/2/09 21:30,4/3/09 7:30,Burr Hall,1701 North 35th St (GOV'T PARKING LOT (UNL)),$0.00 ,$600.00 ,Student's vehicle damaged in the lot by another unknown vehicle.
9001307,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",4/6/09 15:00,Inactive,4/6/09 9:20,4/6/09 14:00,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$100.00 ,"UNL student reported a small scuff mark on her vehicle, possibly from another car door."
9001308,ACCIDENTS - P.D. REPORTABLE,4/6/09 15:28,Cleared by Exception,,,College of Dentistry,3975 Potter St (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,550.00 ",Non-injury accident in the parking lot west of College of Dentistry.  $50 and $1500 damage.
9001309,VANDALISM - OTHER,4/6/09 17:04,Inactive,4/3/09 23:30,4/6/09 17:00,Military & Naval Science,1360 Vine St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,A window mechanism was vandalized.
9001310,LOST OR STOLEN ITEM,4/6/09 17:38,Unfounded,4/5/09 10:45,4/5/09 11:30,Pound Hall,513 North 17th St (GOV'T PARKING LOT (UNL)),$30.00 ,$0.00 ,UNL student reported losing her cell phone.
9001312,MEDICAL EMERGENCY,4/6/09 18:43,Cleared by Exception,4/6/09 18:43,4/6/09 18:43,Culture Center,"333 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,LFR and UNLPD responded to a UNL student who had fainted.
9001314,VANDALISM - BY GRAFFITI,4/7/09 2:09,Inactive,4/7/09 2:09,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$20.00 ,Door handle spray-painted.
9001321,DISTURBANCE - OTHER,4/7/09 3:00,Cleared by Exception,,,Neihardt Residence Center,540 North 16th St (INTERNET/CYBERSPACE),$0.00 ,$0.00 ,Person received disturbing E Mail on their facebook.
9001316,ACCIDENTS - P.D. NOT REPORTABLE,4/7/09 7:50,Inactive,4/7/09 7:40,,University Housing,1115 North 16th St (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,200.00 ","Two vehicle, non injury accident."
9001319,ACCIDENTS - INJURY,4/7/09 9:15,Inactive,4/7/09 9:12,,N/A,AVERY AVE & N 14TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,"$3,500.00 ",One vehicle injury accident. Student complaining of back pain.
9001322,LARCENY - FROM BUILDING,4/7/09 13:18,Inactive,4/6/09 18:20,4/6/09 18:45,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$75.00 ,$0.00 ,Backpack and jacket taken from a temporary locker.
9001328,MEDICAL EMERGENCY,4/7/09 20:16,Cleared by Exception,4/7/09 17:45,4/7/09 20:16,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNLPD and LFR responded to a student with physical complaints related to anxiety.
9001329,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",4/7/09 23:57,Cleared by Exception,4/7/09 23:57,4/7/09 23:57,Temple Building,1201 R St (UNL ACADEMIC BUILDING),$0.00 ,$10.95 ,Valve accidentally broken off of a radiator. Hot water spilled onto the floor.
9001330,ALCOHOL - DRUNK,4/8/09 1:06,Cleared by Exception,4/8/09 1:06,,Selleck Quad,(SIDEWALK),$0.00 ,$0.00 ,UNL taken to detox after he was observed laying on the west side of the 6000 Building. Tested a .285 BAC.
9001333,LARCENY - OTHER OR FROM OPEN AREA,4/8/09 10:02,Inactive,3/19/09 10:00,4/8/09 10:00,Stadium Drive Parking Garage,625 Stadium Dr (UNKNOWN),$0.00 ,$0.00 ,Parking receiving mail that has been opened with nothing missing at this time.
9001334,ACCIDENTS - P.D. NOT REPORTABLE,4/8/09 10:42,Inactive,4/8/09 10:35,4/8/09 10:35,N/A,1033 N 16th (GOV'T PARKING LOT (UNL)),$0.00 ,"$3,000.00 ","Two vehicle non injury accident parking lot 14th and W street, $3000.00 damage."
9001337,LARCENY - FROM BUILDING,4/8/09 13:54,Inactive,,,Architecture Hall,402 Stadium Dr (UNL ACADEMIC BUILDING),"$5,198.00 ",$0.00 ,Belated report of two computers stolen from a class room.
9001339,ALCOHOL - DRUNK,4/8/09 16:22,Cleared by Arrest,4/8/09 16:22,4/8/09 16:22,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,A transient was taken to detox and cited for false reporting after giving a false name while at the City Union. .201 BAC.
9001342,TELEPHONE - OTHER,4/8/09 19:06,Inactive,4/7/09 11:31,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A student reports receiving a phone call from someone who said they were with Chase bank requesting her social security number.
9001345,BURGLARY,4/9/09 6:17,Cleared by Arrest,4/9/09 0:30,4/9/09 1:00,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$5.50 ,$0.00 ,Report of miscellaneous food and beverage stolen from the coffee shop.
9001348,ACCIDENTS - P.D. NOT REPORTABLE,4/9/09 9:14,Inactive,4/9/09 7:30,,N/A,(GOV'T PARKING LOT (UNL)),$0.00 ,$910.00 ,"One vehicle non-injury accident, Staff parking lot east of Plant Sciences, $900.00 damage."
9001349,DISTURBANCE - OTHER,4/9/09 12:16,Inactive,4/9/09 12:10,,Barkley Center,4075 East Camp Loop (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Two people became involved in a verbal altercation after both people tried to drive out of the same lot at the same time.
9001352,LOST OR STOLEN ITEM,4/9/09 17:29,Cleared by Exception,4/9/09 8:10,4/9/09 10:45,C.P.N. Food Services N 17th Street,575 N. 17th St (UNL RESIDENCE HALL),$22.00 ,$0.00 ,UNL student reported a missing wallet.
9001355,TRESPASSING,4/9/09 23:29,Cleared by Arrest,4/9/09 23:29,,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL student cited/lodged for Trespassing into the coffee shop
9001356,ACCIDENTS - P.D. NOT REPORTABLE,4/10/09 12:10,Cleared by Exception,4/10/09 12:03,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$2,500.00 ",Two vehicle non-injury accident.  $2500 combined damage.
9001366,ALCOHOL - DRUNK,4/11/09 0:31,Cleared by Exception,4/11/09 0:31,,N/A,S ST & N 15TH ST (SIDEWALK),$0.00 ,$0.00 ,A student was taken to Detox where he tested .196 BAC.
9001368,ALCOHOL - MINOR IN POSSESSION,4/11/09 2:13,Cleared by Arrest,4/11/09 2:13,,N/A,1120 N. 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Four UNL Students and one non UNL Student were cited for MIPC after being contacted for a traffic violation. Following are the BAC's. .164, .060, ..110,  .124, and .121."
9001370,SS - CHECK WELFARE OF PERSON,4/11/09 5:22,Inactive,4/11/09 5:22,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL Student contacted after she was found crying and visibly upset in a Dormitory restroom. She was found to have a BAC of .087. She was turned over to a responsible person.
9001373,SS - CHECK WELFARE OF PERSON,4/11/09 11:33,Cleared by Exception,4/11/09 11:33,4/11/09 11:33,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Check a student's welfare after she made a suicidal statement to another student.
9001379,ALCOHOL - DRUNK,4/11/09 23:20,Cleared by Exception,4/11/09 23:20,,N/A,N 18TH ST & R ST (SIDEWALK),$0.00 ,$0.00 ,A transient was contacted after a report of him drinking in public. He showed signs of intoxication and taken to detox (.090 BAC).
9001380,NARCOTICS - POSSESSION,4/11/09 23:43,Cleared by Arrest,4/11/09 23:43,,N/A,N 17TH ST & P ST (STREET),$0.00 ,$0.00 ,Citizen cited for Possession of Marijuana after a blunt was found in her ashtray following a traffic stop.
9001381,ALCOHOL - DWI,4/12/09 0:27,Cleared by Arrest,4/12/09 0:27,,N/A,Q ST & N 11TH ST (STREET),$0.00 ,$0.00 ,Non-student stopped for straddling lane lines. Taken to detox/cited for DWI (.167 BAC).
9001383,ALCOHOL - DRUNK,4/12/09 1:58,Cleared by Exception,4/12/09 1:58,,UNL Police,"300 North 17th St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Non-student taken to detox after coming into the lobby of UNLPD. Tested a .197 BAC.
9001387,DISTURBANCE - OTHER,4/12/09 16:02,Cleared by Arrest,4/12/09 16:02,4/12/09 16:02,N/A,515 N. 19th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Juvenile contacted for trying to get into vehicles in the parking lot at 515 N 19th Street, Juvenile had cigarettes on person and was cited for same."
9001391,DISTURBANCE - OTHER,4/13/09 12:20,Cleared by Arrest,4/13/09 12:00,4/13/09 12:15,Love Library South,1248 R (LIBRARY),$0.00 ,$0.00 ,Person following women in Love Library.
9001392,LARCENY - FROM BUILDING,4/13/09 13:45,Inactive,4/13/09 11:30,4/13/09 13:25,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$100.00 ,$0.00 ,Money taken from a purse left unattended in a classroom.
9001393,ASSAULT - DOMESTIC,4/13/09 14:10,Cleared by Arrest,4/12/09 19:00,4/12/09 19:00,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited and released for 3rd degree Domestic Assault after kicking and pushing his girlfriend.
9001394,DISTURBANCE - OTHER,4/13/09 14:34,Cleared by Exception,4/13/09 14:34,4/13/09 14:34,Love Library North,1300 R (LIBRARY),$0.00 ,$0.00 ,Non-student escorted out of the library after causing a disturbance and drinking alcohol in the building.  Party was given a copy of the UNL Trespass Policy.
9001346,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,4/13/09 16:08,Cleared by Exception,4/2/09 16:08,,N/A,(UNIVERSITY/COLLEGE (other than UNL)),$0.00 ,$0.00 ,Report of false information on application to possibly affect acceptance to UNL.
9001396,LARCENY - FROM BUILDING,4/13/09 23:37,Cleared by Exception,4/13/09 22:00,4/13/09 22:45,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$85.00 ,$0.00 ,Items stolen from the Rec Center were recovered with nothing missing.
9001399,NARCOTICS - POSSESSION,4/14/09 1:42,Cleared by Arrest,4/14/09 1:42,,Richards Hall,(UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,A purse was found with marijuana inside of it.
9001401,ACCIDENTS - P.D. NOT REPORTABLE,4/14/09 9:39,Inactive,4/14/09 9:35,,N/A,STADIUM DR & U ST (SIDEWALK),$0.00 ,$10.00 ,"Person backed into a post breaking it off by gate 4 of Memorial Stadium, $10.00 damage."
9001403,MEDICAL EMERGENCY,4/14/09 13:44,Cleared by Exception,4/14/09 13:44,,Architecture Hall,402 Stadium Dr (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNLPD and LFR responded to a UNL student who had fainted.
9001407,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/14/09 19:41,Inactive,4/12/09 19:00,4/14/09 19:30,N/A,515 N 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$250.00 ,"Hit and Run accident in the 519 N 19th, Street lot, $250.00 damage."
9001409,MEDICAL EMERGENCY,4/14/09 23:24,Inactive,4/14/09 23:24,4/14/09 23:24,N/A,N 17TH ST & VINE ST (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,UNL student refused medical attention after injuring her knee playing soccer.
9001397,LARCENY - FROM BUILDING,4/14/09 23:37,Inactive,4/13/09 22:00,4/13/09 22:45,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$65.00 ,$0.00 ,Wallet and contents taken from a basketball court in the Rec Center.
9001410,ALCOHOL - MINOR IN POSSESSION,4/15/09 0:54,Cleared by Arrest,4/15/09 0:54,,N/A,N 17TH ST & VINE ST (SIDEWALK),$0.00 ,$0.00 ,UNL student taken to detox after he was observed stumbling in an intersection. Cited for MIP-C (.193 BAC).
9001412,ALCOHOL - MINOR IN POSSESSION,4/15/09 3:49,Cleared by Arrest,4/14/09 23:30,4/15/09 0:30,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student taken to detox and cited for MIP-C (.134 BAC). He was found sleeping on the floor in an elevator.
9001416,FIRE - FALSE ALARM,4/15/09 15:45,Inactive,4/15/09 15:45,,Alpha Gamma Sigma,4001 Holdrege St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,A fire alarm was activated at a fraternity by when members accidentally burned some bread they were cooking.
9001421,LARCENY - STOLEN BIKE,4/16/09 14:58,Inactive,11/1/08 15:00,4/9/09 15:00,Military & Naval Science,1360 Vine St (UNL ACADEMIC BUILDING),$50.00 ,$0.00 ,A student reported the belated theft of her Bicycle
9001423,FRAUD - CREDIT CARDS/ATM/BANK CARD,4/16/09 15:50,Cleared by Exception,4/2/09 0:00,4/8/09 0:00,N/A,(INTERNET/CYBERSPACE),$29.99 ,$0.00 ,A student's credit card number was obtained by unknown means and used fraudulently
9001432,ALCOHOL - MINOR IN POSSESSION,4/17/09 1:13,Cleared by Arrest,4/17/09 1:13,,N/A,1735 N 35th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited/released for .02 Violation (.054 BAC)/MIPC/Littering.
9001431,MEDICAL EMERGENCY,4/17/09 1:31,Inactive,4/17/09 1:31,4/17/09 1:31,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student transported to LGHWest for alcohol poisoning. (.178 BAC)
9001433,ALCOHOL - DRUNK,4/17/09 1:41,Cleared by Exception,4/17/09 1:41,,N/A,N 17TH ST & X ST (SIDEWALK),$0.00 ,$0.00 ,Intoxicated UNL student transported to Detox. (.304 BAC)
9001434,ALCOHOL - DRUNK,4/17/09 1:59,Cleared by Exception,4/17/09 1:59,4/17/09 1:59,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Intoxicated UNL student transported to Detox. (.109 BAC)
9001435,ASSAULT - DOMESTIC,4/17/09 3:47,Cleared by Arrest,4/17/09 3:47,4/17/09 3:47,The Courtyards,(UNL APARTMENT),$0.00 ,$0.00 ,UNL student cited/lodged for 3rd Degree Domestic Assault.
9001437,ALCOHOL - MINOR IN POSSESSION,4/17/09 5:24,Cleared by Arrest,4/17/09 5:24,,Harper Hall,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/Detox for MIPC (.216 BAC)
9001442,DISTURBANCE - DOMESTIC,4/17/09 13:17,Cleared by Exception,4/17/09 13:17,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A male and female student were involved in a very loud disturbance with each other.
9001446,WEAPONS - DISCHARGE IN CITY,4/17/09 22:21,Cleared by Exception,4/17/09 22:21,,Sigma Alpha Epsilon,(OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Airsoft gun confiscated after a passerby reported hearing the sound of a pellet gun being fired from a fraternity window.
9001448,ALCOHOL - BUY/PROCURE FOR MINORS,4/18/09 0:07,Cleared by Arrest,4/16/09 22:00,4/17/09 0:45,N/A,6200 Raymond Rd. (MULTI-DWELLING (3-6 UNITS) off campus),$0.00 ,$0.00 ,Report of a UNL student procuring alcohol to minors.
9001450,ALCOHOL - MINOR IN POSSESSION,4/18/09 1:02,Cleared by Arrest,4/18/09 1:02,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Five UNL students cited/released for MIP. (.004,.164, .057,.169, .168 BAC's)"
9001451,ALCOHOL - MINOR IN POSSESSION,4/18/09 1:48,Cleared by Arrest,4/18/09 1:48,,N/A,N 16TH ST & X ST (SIDEWALK),$0.00 ,$0.00 ,UNL student cited/released for MIPC (.143 BAC).
9001455,ALCOHOL - MINOR IN POSSESSION,4/18/09 4:21,Cleared by Arrest,4/18/09 4:21,,Sigma Phi Epsilon,601 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Two UNL students cited/released to sober care of roommates for MIPC (.169 and .171 BAC).
9001460,MEDICAL EMERGENCY,4/18/09 12:10,Inactive,4/18/09 12:10,,Memorial Stadium,(SPORT FACILITIES),$0.00 ,$0.00 ,Non-student transported to Bryan/LGH West after falling and suffering facial lacerations.
9001462,MEDICAL EMERGENCY,4/18/09 13:29,Inactive,4/18/09 13:29,,Memorial Stadium,(SPORT FACILITIES),$0.00 ,$0.00 ,"Male complaining of ""feeling hot"" while at the football game."
9001463,VANDALISM - OTHER,4/18/09 14:26,Inactive,4/17/09 22:00,4/18/09 14:26,Phi Delta Theta,1545 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$150.00 ,Student's vehicle was damaged while parked in the parking lot. Damage consisted of a broken window.
9001469,TRESPASSING,4/19/09 1:18,Cleared by Arrest,4/19/09 1:18,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for Trespassing.
9001471,ALCOHOL - MINOR IN POSSESSION,4/19/09 2:21,Cleared by Arrest,4/19/09 2:21,,N/A,N 17TH ST & VINE ST (SIDEWALK),$0.00 ,$0.00 ,UNL student cited/Detox for MIPC (.174 BAC).
9001479,LARCENY - FROM BUILDING,4/19/09 17:58,Inactive,4/19/09 17:13,4/19/09 17:58,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$90.00 ,$0.00 ,"Clothing items taken from a dryer in the Selleck Building, $90.00 loss."
9001480,ACCIDENTS - P.D. NOT REPORTABLE,4/19/09 18:12,Inactive,4/19/09 18:12,,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,050.00 ","Two vehicle non-injury accident in the 14th and Avery Parking Garage,  $1050.00 damage."
9001481,BURGLARY,4/19/09 18:31,Closed - Inactive,,4/19/09 15:00,Phi Delta Theta,1545 R St. (OFF CAMPUS/GREEK HOUSING),$600.00 ,$0.00 ,Cell phone was taken from a room in 1545 R st. $600.00 lost.
9001484,MEDICAL EMERGENCY,4/19/09 21:41,Cleared by Exception,4/19/09 21:41,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student transported to Bryan/LGH West after becoming dizzy.
9001485,LOST OR STOLEN ITEM,4/20/09 1:19,Inactive,4/19/09 17:45,4/19/09 18:00,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$100.00 ,$0.00 ,Report of a lost or stolen cell phone.
9001486,NARCOTICS - POSSESSION,4/20/09 1:26,Cleared by Arrest,4/20/09 1:26,4/20/09 1:26,Abel Hall,860 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Three UNL students contacted after a CSO observed them smoking marijuana. One student cited/released for marijuana possession and drug paraphernalia.
9001487,NARCOTICS - POSSESSION,4/20/09 1:53,Cleared by Arrest,4/20/09 1:53,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for possession of drug paraphernalia. A CSO observed him smoking out of a marijuana pipe near an entrance to Abel.
9001488,SS - CHECK WELFARE OF PERSON,4/20/09 5:56,Cleared by Exception,4/20/09 5:56,4/20/09 5:56,Abel Hall,860 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Student displaying inappropriate behavior outside of Abel hall. No intervention warranted.
9001489,LARCENY - STOLEN BIKE,4/20/09 9:03,Inactive,4/19/09 14:30,4/20/09 8:20,Smith Hall,1120 North 14th St (SIDEWALK),$250.00 ,$0.00 ,Student's bicycle and bicycle lock stolen after being secured to a bicycle rack outside Smith Hall.
9001490,PROTECTION ORDER VIOLATION,4/20/09 10:54,Inactive,5/1/07 8:00,3/31/09 16:00,N/A,(UNKNOWN),$0.00 ,$0.00 ,UNLPD is investigating a report of a belated disturbance between three UNL students.
9001494,LARCENY - FROM BUILDING,4/20/09 13:41,Inactive,4/15/09 1:00,4/15/09 3:00,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$300.00 ,$0.00 ,UNL student reported a stolen smart phone which has since been used.
9001482,BURGLARY,4/20/09 14:02,Inactive,4/18/09 23:30,4/19/09 9:45,Phi Delta Theta,1545 R St. (OFF CAMPUS/GREEK HOUSING),$304.60 ,$0.00 ,An iPod was stolen from inside a room.
9001495,LARCENY - OTHER OR FROM OPEN AREA,4/20/09 15:10,Inactive,4/15/09 19:00,4/15/09 19:10,515 N 19th Parking Lot Vine to,515 North 19th St. (SPORT FACILITIES),$60.00 ,$0.00 ,Report of a cell phone being stolen while victim was playing sand volleyball.
9001498,FIRE (WORKING) - NO ALARM,4/20/09 17:18,Inactive,,,N/A,(SIDEWALK),$0.00 ,$11.00 ,Trash can fire outside North Doors of Abel Hall $10.00 damage.
9001499,SEX OFFENSE - MOLEST/FONDLING,4/20/09 17:57,Cleared by Arrest,4/20/09 12:30,4/20/09 12:30,Walter Scott Engineering Center,844 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Person was touched in an inappropriate manner in Walter Scott Building.
9001502,WARRANT SERVICE,4/20/09 21:27,Cleared by Arrest,4/20/09 21:27,4/20/09 21:27,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student resisted arrest when officers attempted to place him in custody for an outstanding warrant.
9001511,LARCENY - STOLEN BIKE,4/21/09 11:03,Inactive,4/20/09 17:30,4/21/09 10:00,Selleck Quad,600 North 15th St (SIDEWALK),$378.00 ,$15.00 ,Student's secure bicycle stolen and bicycle lock damaged.
9001513,LARCENY - GAS FROM SELF SERVICE PUMP,4/21/09 12:38,Unfounded,4/21/09 12:00,,Kabredlo's,1540 P St. (CONVENIENCE STORE),$9.99 ,$0.00 ,Fail to pay for gasoline in the amount of $10.00 from the gas pumps.
9001523,DISTURBANCE - OTHER,4/21/09 18:01,Cleared by Exception,,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Person harassing another person in the City Union.
9001528,ALCOHOL - DWI,4/22/09 1:04,Cleared by Arrest,4/22/09 1:04,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL student stopped for speeding. She was taken to detox and cited for DWI (.173 BAC).
9001534,VANDALISM - OTHER,4/22/09 13:57,Inactive,4/22/09 7:00,4/22/09 12:00,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$50.00 ,Belated report of a damaged side mirror.
9001540,VANDALISM - OTHER,4/22/09 16:51,Inactive,4/17/09 17:00,4/22/09 16:00,N/A,NW 84th & W. Fletcher (GOV'T LOT/FIELD (UNL)),$0.00 ,$99.00 ,Report of items being burned on UNL property at Nine Mile Prairie.
9001542,LARCENY - FROM BUILDING,4/22/09 19:30,Cleared by Arrest,,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))","$1,910.00 ",$0.00 ,UNL student arrested for taking numerous items while employed at the University Bookstore.
9001545,NARCOTICS - POSSESSION,4/23/09 0:05,Cleared by Arrest,4/23/09 0:05,,Kauffman Hall,630 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student contacted for UNLPD warrant.  Search incident to arrest yielded 1.6 grams of Marijuana.  Lodged on warrant.
9001546,TELEPHONE - THREATENING CALLS,4/23/09 0:35,Cleared by Exception,4/22/09 23:31,4/22/09 23:51,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student received five obscene text messages.
9001552,LOST OR STOLEN ITEM,4/23/09 13:54,Cleared by Exception,4/23/09 11:15,4/23/09 11:20,N/A,(UNKNOWN),$20.00 ,$0.00 ,"Person lost their wallet in the area of the QwiKick shop in the stadium Drive Parking Garage, $20.00 lost."
9001556,NARCOTICS - OTHER,4/23/09 15:23,Inactive,4/14/09 12:00,4/14/09 3:00,Pi Beta Phi,426 North 16th St. (OFF CAMPUS/GREEK HOUSING),$100.00 ,$0.00 ,A student reports her prescription pills stolen from a mail room at a Sorority.
9001559,SEX OFFENSE - RAPE,4/23/09 23:23,Inactive,3/14/09 0:00,3/21/09 0:00,The Courtyards,733 North  17th  St. (UNL APARTMENT),$0.00 ,$0.00 ,Belated sexual assault reported by close friend of victim.
9001561,ALCOHOL - MINOR IN POSSESSION,4/24/09 1:47,Cleared by Arrest,4/24/09 1:47,,Lambda Chi Alpha,1345 R St (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,UNL student cited/Detox for MIPC (.215 BAC).
9001562,DISTURBANCE - DOMESTIC,4/24/09 2:19,Inactive,4/24/09 2:19,,N/A,N 16TH ST & S ST (STREET),$0.00 ,$0.00 ,Verbal domestic in front of Neihardt Hall (16th/S).
9001567,LARCENY - FROM MOTOR VEHICLE,4/24/09 8:49,Inactive,4/23/09 9:04,4/23/09 17:00,N/A,1333 Avery Avenue (GOV'T PARKING LOT (UNL)),$275.00 ,$0.00 ,Report of a belated theft from a UNL students vehicle.  Vehicle was parked in the lot west of the 14th and Avery garage.
9001569,LARCENY - MOTOR VEH. ACCESSORIES,4/24/09 9:49,Inactive,4/23/09 7:30,4/23/09 16:30,N/A,331 N. 17th St. (GOV'T PARKING LOT (UNL)),$200.00 ,$0.00 ,UNL student reported an unknown person broke of the passenger sideview mirror from their vehicle.
9001573,LARCENY - FROM BUILDING,4/24/09 14:16,Inactive,,4/24/09 12:00,Kimball Hall,1113 R St (AUDITORIUM/THEATER),$75.00 ,$0.00 ,Three door signs stolen from doors at Kimball Hall.
9001574,VANDALISM - OTHER,4/24/09 16:37,Inactive,4/23/09 0:15,4/24/09 16:30,N/A,1830 Vine St. (GOV'T PARKING LOT (UNL)),$0.00 ,$50.00 ,A students vehicle was vandalized.
9001582,ALCOHOL - MINOR IN POSSESSION,4/24/09 20:19,Cleared by Arrest,4/24/09 20:19,,N/A,17th & Vine (GAS/SERVICE STATION),$0.00 ,$0.00 ,"Student stopped for speeding two students cited for mip, after follow up was concluded a third student was cited for procuring, all cited and released."
9001583,ALCOHOL - BUY/PROCURE FOR MINORS,4/24/09 22:30,Cleared by Arrest,4/24/09 17:00,4/24/09 17:30,N/A,"1601 ""N"" Street (LIQUOR-OFF SALE)",$0.00 ,$0.00 ,One student cited and released for procuring alcohol for a minor.
