Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
12001207,SS - CHECK WELFARE OF PERSON,3/25/12 3:31,Cleared by Exception,3/25/12 3:31,,N/A,7229 Dorchester Court (SINGLE FAMILY _ off campus),$0.00 ,$0.00 ,UNL student posted messages on his Facebook that caused concerns with a friend. He was contacted and determined to be fine.
12001214,BURGLARY,3/25/12 20:08,Cleared by Exception,3/25/12 20:04,3/25/12 20:06,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"Flash alarm at the UNL Computer store at the City Union. Doors found ajar possible person in store, nothing missing at this time."
12001217,VANDALISM - BY GRAFFITI,3/26/12 5:11,Inactive,,,Benton Hall,"1535 U St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$50.00 ,"""MAY"" spray-painted on a side of the building."
12001221,LARCENY - STOLEN BIKE,3/26/12 10:49,Inactive,3/25/12 22:00,3/26/12 10:30,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$220.00 ,$0.00 ,UNL student reported their bike was stolen from the bike racks located on the west side of Able Hall.
12001223,LARCENY - STOLEN BIKE,3/26/12 11:50,Inactive,3/25/12 23:10,3/26/12 11:30,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$215.00 ,$0.00 ,UNL student reported her bike was stolen from the bike racks located on the west side of Abel Hall.
12001224,ACCIDENTS - P.D. NOT REPORTABLE,3/26/12 11:58,Cleared by Exception,3/26/12 11:58,,N/A,N 35TH ST & EAST CAMPUS LOOP (STREET),$0.00 ,$0.00 ,Ofc. dispatched to a possible UNL bus bicycle accident at the intersection of N. 35th and East Campus Loop.  Bicyclist was not injured nor was there any damage to the bus or bicycle.
12001230,OUTSIDE - O.P.S. OTHER,3/26/12 13:30,Inactive,,,N/A,(UNKNOWN),$0.00 ,$0.00 ,"Student received a fraudulent check, this check is from a case which is being worked in Union City CA. a copy of check and envelope were faxed to Union City Police Department."
12001227,DISTURBANCE - OTHER,3/26/12 16:12,Inactive,,,The Courtyards,733 North  17th  Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Several items found missing from common areas in a UNL residence suite. For documentation only.
12001239,FORGERY - CREDIT CARDS,3/27/12 13:17,Inactive,3/9/12 12:00,3/11/12 23:59,N/A,(DEPT/CHAIN STORE),$0.00 ,$0.00 ,Theft and fraudulent use of a UNL student's credit card at various locations in Lincoln.
12001242,ACCIDENTS - P.D. H&R NOT REPORTABLE,3/27/12 15:01,Inactive,3/26/12 19:00,3/27/12 15:00,Smith Hall,1120 North 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,200.00 ","Hit and Run accident which occured in HSS north parking lot, $1200 damage."
12001240,LARCENY - FROM MOTOR VEHICLE,3/27/12 15:30,Inactive,3/27/12 12:30,3/27/12 14:15,Alexander Building,1410 Q St (GOV'T PARKING LOT (UNL)),$163.00 ,$0.00 ,"Items taken from a vehicle parked in the east lot of the Alexander Building, $163 loss."
12001250,SS - CIVIL STANDBY,3/27/12 17:49,Inactive,3/28/12 17:49,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Civil stand by for housing at Sandoz hall, while they talked to a student."
12001249,VANDALISM - OTHER,3/27/12 19:35,Inactive,3/26/12 23:47,3/27/12 7:30,Burr Hall,1701 North 35th St (UNL RESIDENCE HALL),$0.00 ,$10.00 ,"Vandalism done to door and poster board in Burr Hall , $10 damage."
12001254,NARCOTICS - POSSESSION,3/28/12 0:11,Cleared by Arrest,3/28/12 0:11,,N/A,N 10TH ST & Q ST (STREET),$0.00 ,$0.00 ,Traffic stop for no taillights at night. Odor of marijuana was detected and a non-UNL passenger was cited/released for possession of marijuana < 1 oz. (8.4g) and possession of paraphernalia.
12001330,STALKING,3/28/12 12:00,Cleared by Arrest,1/1/12 13:21,3/29/12 13:21,N/A,(UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,A disturbance between two students who used to be in a dating relationship.
12001257,DISTURBANCE - OTHER,3/28/12 14:30,Inactive,2/14/04 17:06,3/28/12 17:06,N/A,6100 O Street (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,Current UNL student reported a belated incident which occurred off campus and prior to entering UNL.
12001259,STALKING,3/28/12 17:22,Cleared by Arrest,3/28/12 20:05,3/28/12 20:05,N/A,"2211 ""B"" Street (DUPLEX _ off campus)",$0.00 ,$0.00 ,UNL student reported email and social website accounts had been hacked into.  Also receiving emails which indicate possible stalking behavior.
12001266,NARCOTICS - POSSESSION,3/29/12 0:05,Cleared by Arrest,3/29/12 0:05,,N/A,1220 N 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Two UNL students contacted in a vehicle in the HSS parking lot reference a narcotics complaint. One student cited/released for Possession of Marijuana < 1 oz. (0.1g) and Possession of Paraphernalia.
12001269,VANDALISM - BY GRAFFITI,3/29/12 7:54,Inactive,,,Andrews Hall,"625 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$10.00 ,Report of a belated vandalism by graffiti to a dumpster by Andrews Hall.
12001271,LARCENY - STOLEN BIKE,3/29/12 11:58,Inactive,3/28/12 18:30,3/28/12 20:30,Avery Hall,1144 T St (SIDEWALK),$100.00 ,$0.00 ,UNL student reported her bicycle was stolen from Avery Hall.
12001280,MEDICAL EMERGENCY,3/29/12 19:22,Cleared by Exception,3/29/12 19:22,,Sheldon Memorial Art Gallery,"451 North 12th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Non-UNL affiliated person experienced dizziness and other sudden complications. Transported to hospital by LFR.
12001285,ALCOHOL - MINOR IN POSSESSION,3/30/12 0:50,Cleared by Arrest,3/30/12 0:50,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped for no head lights at night. Two passengers (one UNL student, one non-student) were cited/released for MIP-C. (BAC; .079, .095)"
12001287,TRESPASSING,3/30/12 3:05,Cleared by Arrest,3/30/12 3:05,,Memorial Stadium,"1100 T Street (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Two UNL students were contacted for trespassing in Memorial Stadium. Both students were cited/released for trespassing and MIP-C. (refused PBT)
12001293,DISTURBANCE - OTHER,3/30/12 12:36,Cleared by Exception,3/29/12 23:44,3/29/12 23:50,Memorial Stadium,"740 Stadium Dr. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Investigation of a photo sent by text messaging. Found to be mistakenly sent to the wrong person. No citations.
12001295,VANDALISM - OTHER,3/30/12 13:48,Inactive,3/30/12 12:00,3/30/12 13:38,Selleck Quad,600 North 15th St (GOV'T PARKING LOT (UNL)),$0.00 ,$100.00 ,University vehicle's window broken with unknown object. No items missing.
12001298,TRAFFIC - SUSPENDED DRIVER,3/30/12 19:12,Cleared by Arrest,3/30/12 19:12,,N/A,HOLDREGE ST & N 35TH ST (STREET),$0.00 ,$0.00 ,Traffic stop for no license plates. Non-student cited/released for Driving Under Suspension.
12001308,ALCOHOL - DRUNK,3/31/12 0:59,Cleared by Exception,3/31/12 0:59,,N/A,N 16TH ST & S ST (SIDEWALK),$0.00 ,$0.00 ,UNL student contacted after she was observed vomiting. She was taken to detox (.196 BAC).
12001302,ALCOHOL - DRUNK,3/31/12 1:49,Cleared by Exception,3/31/12 1:49,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Ofc. observed an intoxicated male in the Andersen Hall parking lot.  Male was placed into protective custody and transported to Detox.  BAC 207.
12001303,ALCOHOL - MINOR IN POSSESSION,3/31/12 2:08,Cleared by Arrest,3/31/12 2:08,,The Village,1055 North 16 St. (SIDEWALK),$0.00 ,$0.00 ,Non-student contacted as he showed signs of intoxication. Cited for MIP-C (.196 BAC) and released to a sober person.
12001304,ALCOHOL - MINOR IN POSSESSION,3/31/12 2:39,Cleared by Arrest,3/31/12 2:39,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two UNL students contacted and cited/released for MIP-C (.209 BAC & .225 BAC).
12001306,ALCOHOL - DWI,3/31/12 2:56,Cleared by Arrest,3/31/12 2:56,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student stopped for speeding. He was cited for DWI (.169 BAC) and taken to detox.
12001307,ALCOHOL - MINOR IN POSSESSION,3/31/12 4:45,Cleared by Arrest,3/31/12 4:45,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Non-student contacted after it appeared he was lost. Cited for MIP-C (.199 BAC) and released.
12001310,MEDICAL EMERGENCY,3/31/12 11:12,Cleared by Exception,3/31/12 11:12,,Hawks Champion Center,1111 Salt Creek Roadway (SIDEWALK),$0.00 ,$0.00 ,"Person fainted while watching football practice, transported to Bryan East for further treatment by LFR."
12001311,TRAFFIC - SUSPENDED DRIVER,3/31/12 16:24,Cleared by Arrest,3/31/12 16:24,3/31/12 16:24,N/A,N 27TH ST & T ST (STREET),$0.00 ,$0.00 ,Traffic stop for non-functioning brake light. Non-student cited for Driving Under Suspension and released.
12001314,TRESPASSING,3/31/12 17:36,Cleared by Arrest,3/31/12 17:36,3/31/12 17:36,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Officer recognized a person previously ban & barred from UNL campus. Cited/released for 1st Degree Trespassing.
12001315,VANDALISM - OTHER,3/31/12 19:46,Cleared by Arrest,3/31/12 17:36,,N/A,745 N. 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Non-student suffering from a mental illness intentionally struck a parked police cruiser then ran from the scene. Party was caught shortly after and admitted into Mental Health Triage. Citation pending for Criminal Mischief > $1500, and Willful Reckless Driving. (Amended report)"
12001316,VANDALISM - OTHER,3/31/12 23:21,Cleared by Arrest,3/31/12 23:21,,The Village,1055 North 16 St. (UNL RESIDENCE HALL),$0.00 ,$150.00 ,Non-student intentionally broke a door in a room. He was cited for Criminal Mischief and taken to detox (.249 BAC).
12001318,ALCOHOL - MINOR IN POSSESSION,4/1/12 1:41,Cleared by Arrest,4/1/12 1:41,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Four UNL students contacted on a traffic stop. One was cited for MIP/Open Container (.156 BAC) & two were cited for MIP-C (.093 & .100 BAC). All were released to the driver.
12001320,TRESPASSING,4/1/12 3:11,Cleared by Exception,4/1/12 3:11,,Canfield Administration Building,503 N 14th (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Ofc. dispatched to the south side of Canfield Administration Building on a non UNL female sleeping.  Female was given a copy of the UNL Trespass Policy Letter and released.
12001319,TRAFFIC - SUSPENDED DRIVER,4/1/12 3:13,Cleared by Arrest,4/1/12 3:13,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,Non-student stopped for improper display of a license plate. Cited/released for Driving Under Suspension.
12001321,ALCOHOL - DRUNK,4/1/12 3:23,Cleared by Exception,4/1/12 3:23,,N/A,N 12TH ST & R ST (SIDEWALK),$0.00 ,$0.00 ,Two non-students contacted after causing a disturbance and taken to detox (.199 & .210 BAC). While at detox another non-student was admitted to detox per his request (.225 BAC).
12001326,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/1/12 14:55,Inactive,,,N/A,(UNKNOWN),$0.00 ,$800.00 ,Report of Hit and Run accident to have occured in the 17th and R Street parking garage. Review of Vicon showed that accident did not happen in garage.
12001336,UNL POLICY VIOLATION - WEAPONS,4/1/12 19:06,Cleared by Exception,4/1/12 19:06,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Report of smell of marijuana in Schramm Hall, no marijuana found but two shot gun shells and an knife were found in room."
12001342,DISTURBANCE - OTHER,4/2/12 0:37,Cleared by Exception,4/2/12 0:37,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Disturbance involving two people who were ending a relationship. An officer stood by while items were exchanged/retrieved.
12001347,LARCENY - STOLEN BIKE,4/2/12 11:44,Inactive,3/27/12 18:15,3/28/12 10:45,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$550.00 ,$0.00 ,UNL student reported the belated theft of his bike from the racks located on the west side of Selleck Hall.
12001351,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/2/12 15:38,Inactive,3/31/12 18:00,4/2/12 15:20,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Belated hit and run accident in the 17th and R Street parking garage.
12001365,OUTSIDE - O.P.S. OTHER,4/3/12 2:03,Cleared by Exception,4/3/12 1:58,,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNLPD assisted in a possible stolen vehicle case worked by LPD.
12001368,LARCENY - STOLEN BIKE,4/3/12 11:02,Inactive,4/3/12 10:50,4/3/12 11:02,Union-City,1400 R St (SIDEWALK),$100.00 ,$0.00 ,UNL student reported their bike was stolen from the bike racks located on the northwest corner of the City Union.
12001369,"MISSING PERSON - JUVENILE,(INCLUDES RUNAWAY)",4/3/12 11:20,Cleared by Exception,4/3/12 10:15,4/3/12 11:27,Union-City,1400 R St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Officers were dispatched to the UNL City Union on two missing 14 year old females that were there on a field trip with there class.  The females were located, turned over to their parents and left the area."
12001372,DISTURBANCE - BETWEEN NEIGHBORS,4/3/12 18:09,Cleared by Exception,4/3/12 18:00,4/3/12 18:15,Sigma Alpha Epsilon,635 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,"Report of loud music coming from the Sigma Alpha Epsilon, the house was have a philanthropy without proper  EPR form."
12001374,ACCIDENTS - P.D. REPORTABLE,4/3/12 19:04,Cleared by Exception,4/3/12 19:04,,Union-East,1705 Arbor Dr (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Two vehicle non injury accident in the East Campus Union lot, $1800 damage."
12001375,LOST OR STOLEN ITEM,4/3/12 19:19,Inactive,4/2/12 14:15,4/2/12 15:30,N/A,"UNL Bus, in transit (STREET)",$5.00 ,$0.00 ,"Person reports losing their wallet on a UNL bus, wallet has not been turned in at this time, $5 loss."
12001379,LOST OR STOLEN ITEM,4/3/12 23:09,Inactive,,,Manter Hall Life Siences,1101 T St (UNL ACADEMIC BUILDING),$17.00 ,$0.00 ,UNL student reports her pink wallet and contents lost or stolen from the 3rd floor of Manter Hall.
12001383,LARCENY - STOLEN BIKE,4/4/12 13:27,Inactive,3/27/12 11:00,4/1/12 12:00,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$305.00 ,$0.00 ,"Person reporting bike taken from rack at Cather Hall, $305 loss."
12001387,ACCIDENTS - INJURY,4/4/12 18:03,Cleared by Arrest,4/4/12 18:03,,University Health Center,1500 U St (GOV'T PARKING LOT (UNL)),$0.00 ,$40.00 ,"Vehicle, bike injury accident occuring the North parking of the Health center. Person taken to Bryan LGH West for treatment."
12001388,DISTURBANCE - OTHER,4/4/12 20:11,Inactive,4/4/12 19:45,4/4/12 20:11,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student reports a male party following her.  Male party contacted/interviewed and released.
12001389,LARCENY - STOLEN BIKE,4/4/12 22:36,Inactive,4/4/12 21:00,4/4/12 22:00,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$886.60 ,$0.00 ,"UNL student reports leaving his bicycle unsecured on the east racks of the building at 2100 hours.  When he returned at 2200 hours the bicycle was stolen.  Description: Gray, 2010, Kona Jake bicycle."
12001390,ALCOHOL - MINOR IN POSSESSION,4/5/12 0:29,Cleared by Arrest,4/5/12 0:29,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Report of an ex-student attempting to gain access into Abel Hall.  Cited/released to parent for MIPC (.151 BrAC).
12001398,SS - CHECK WELFARE OF PERSON,4/5/12 12:23,Inactive,,,Selleck Quad,600 North 15th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Check welfare of a student who was upset while in a meeting.
12001403,LARCENY - STOLEN BIKE,4/5/12 15:46,Inactive,4/4/12 20:00,4/5/12 15:00,N/A,3345 Starr Street #2 (UNL APARTMENT),$120.00 ,$0.00 ,Two unsecured bicycles were stolen from the bike racks near University housing on Starr St.
12001405,LOST OR STOLEN ITEM,4/5/12 16:03,Inactive,4/3/12 11:30,4/5/12 18:00,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$74.00 ,$0.00 ,"Sling bag and contents left unattended and taken. Some contents were turned in to Lost/Found but money, sunglasses, and bag itself were stolen."
12001407,ALCOHOL - MINOR IN POSSESSION,4/5/12 23:24,Cleared by Arrest,4/5/12 23:24,4/5/12 23:24,Robert E. Knoll Residence Center,440 N 17th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL housing staff reported an alcohol violation.  Officers responded and cited/released 18 students and 1 non student for MIP.  Two of the students were also cited for Procuring Alcohol to Minors and False Identification.  One was also transported to Detox where she refused to provide a PBT reading.
12001409,LOST OR STOLEN ITEM,4/6/12 0:07,Inactive,4/5/12 13:45,4/5/12 14:00,Theodore Jorgensen Hall,855 N. 16th St. (UNL ACADEMIC BUILDING),$300.00 ,$0.00 ,UNL student reports losing his Oakley sunglasses between Jorgensen and Abel Hall.
12001410,NARCOTICS - POSSESSION,4/6/12 0:21,Cleared by Arrest,4/6/12 0:21,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Community Service Officer reported the odor of marijuana emanating from a residents room.  Officers contacted a UNL Student who was cited/released for Possession of Marijuana < 1 oz. (9.6 grams) and Possession of Paraphernalia.
12001413,FIRE - FALSE ALARM,4/6/12 2:09,Inactive,4/6/12 2:09,,Phi Gamma Delta,1425 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Fire alarm activated on the 3rd floor.  One UNL student contacted and released.  Referred to Judicial Affairs.
12001415,DISTURBANCE - OTHER,4/6/12 8:03,Inactive,4/5/12 23:59,4/6/12 5:30,C. Y. Thompson Library,1625 North 38th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,be-lated report of a disturbance at CY Thompson. Numerous books from recycling box was strewn about ground.
12001416,ACCIDENTS - P.D. REPORTABLE,4/6/12 10:59,Cleared by Exception,4/6/12 10:59,,Manter Hall Life Siences,1101 T St (GOV'T PARKING LOT (UNL)),$0.00 ,$300.00 ,A UNL vehicle backed into a parked car. No injuries. State Accident report done.
12001417,DISTURBANCE - OTHER,4/6/12 11:12,Cleared by Exception,3/27/12 13:28,4/5/12 18:00,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Report of a disturbance after a student failed a test.
12001420,FIRE - FALSE ALARM,4/6/12 14:15,Inactive,4/6/12 14:14,,Neihardt Residence Center,540 North 16th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"A fire alarm was caused by an unknown person activating a pull station. No fire, smoke, or damage."
12001400,DISTURBANCE - OTHER,4/6/12 15:18,Cleared by Exception,3/28/12 15:00,,College of Dentistry,"3975 Potter St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Patient became upset and caused a disturbance over dental treatment received and has since contacted other Dental College staff. Patient has been dismissed as a client.
12001424,ALCOHOL - MINOR IN POSSESSION,4/7/12 1:02,Cleared by Arrest,4/7/12 1:02,,N/A,N 16TH ST & S ST (SIDEWALK),$0.00 ,$0.00 ,Three Students contacted on a check welfare.  Two cited/released for MIPC (.130 BrAC and refused).  One cited/Detox for MIPC (.205 BrAC on a partial sample).
12001425,ALCOHOL - DWI,4/7/12 2:26,Cleared by Arrest,4/7/12 2:26,,N/A,N 16TH ST & Q ST (STREET),$0.00 ,$0.00 ,"Non student contacted on a traffic stop.  Cited/Detox for DWI > .15 (.221 BrAC), DUS, Fail to Obey a Traffic Sign, Negligent Driving and Fictitious Plates."
12001433,MEDICAL EMERGENCY,4/7/12 21:00,Inactive,4/7/12 18:00,4/7/12 21:00,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student transported to Bryan/LGH West for a possible overdose.
12001434,TRAFFIC - SUSPENDED DRIVER,4/7/12 22:36,Cleared by Arrest,4/7/12 22:36,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Person stopped for no rear license plate found to be suspended, cited for Driving During Revocation and No Valid Registration."
12001435,ALCOHOL - DRUNK,4/7/12 23:13,Cleared by Exception,4/7/12 23:13,,N/A,N 16TH ST & U ST (SIDEWALK),$0.00 ,$0.00 ,Transient contacted and taken to detox (.248 BAC).
12001436,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/7/12 23:14,Cleared by Exception,4/7/12 23:14,,19th/Vine Parking Garage,1830 Vine St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Hit and run in the parking garage caused minimal damage. Suspect vehicle was located (no citation issued).
12001437,LITTERING,4/8/12 2:32,Cleared by Arrest,4/8/12 2:32,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Non-student cited/released for Littering after he was observed urinating in the lot.
12001439,TRAFFIC - OTHER,4/8/12 2:58,Cleared by Arrest,4/8/12 2:58,,N/A,VINE ST & N 22ND ST (STREET),$0.00 ,$0.00 ,Non-student cited/released for speeding.
12001441,LARCENY - FROM MOTOR VEHICLE,4/8/12 20:01,Inactive,4/8/12 12:30,4/8/12 16:30,Haymarket Park,403 Line Drive (GOV'T PARKING LOT (UNL)),$500.00 ,$0.00 ,"Person reported unknow person broke into their vehicle while parked in Haymarket parking lot and removed several items, $500 loss."
12001444,VANDALISM - OTHER,4/9/12 0:17,Cleared by Arrest,4/9/12 0:17,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$25.00 ,UNL student cited for MIP (.223 BAC) and Criminal Mischief and taken to detox. He admitted to vandalizing a glass door that held a fire extinguisher.
12001445,MEDICAL EMERGENCY,4/9/12 1:33,Cleared by Exception,4/9/12 1:33,,The Village,1055 North 16 St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student transported to Bryan/LGH East after having chest pains.
12001446,ALCOHOL - DWI,4/9/12 2:09,Cleared by Arrest,4/9/12 2:09,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non student stopped for speeding 33 mph in a 25 mph zone.  Cited/Detox for DWI >.150 (.195 BrAC)/No Proof of Insurance.  Vehicle towed to Capital Towing.
12001448,LARCENY - FROM MOTOR VEHICLE,4/9/12 10:53,Inactive,4/6/12 13:00,4/9/12 7:30,N/A,N 19TH ST & S ST (GOV'T PARKING LOT (UNL)),$810.00 ,$150.00 ,Victim reported a belated theft from her vehicle.  The vehicle was parked in the UNL parking lot west of 19th and S St.
12001450,LARCENY - FROM MOTOR VEHICLE,4/9/12 13:12,Inactive,4/9/12 3:30,4/9/12 13:00,N/A,1220 N 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$300.00 ,UNL student reported his vehicle was vandalized while it was parked in the UNL parking lot located to the northeast of the HHS complex.
12001453,LOST OR STOLEN ITEM,4/9/12 16:40,Cleared by Exception,4/9/12 16:40,,Union-City,1400 R St (SIDEWALK),$500.00 ,$0.00 ,"Person reported losing their i pod between City Union and Henzlik Hall, $500 loss."
12001455,LARCENY - FROM MOTOR VEHICLE,4/9/12 17:49,Inactive,4/8/12 21:00,4/9/12 15:00,N/A,515 N. 19th Street (GOV'T PARKING LOT (UNL)),$316.00 ,$0.00 ,"Items taken from vehicle while parked in parking lot at 515 N 19th Street, $316 loss."
12001459,MEDICAL EMERGENCY,4/9/12 20:31,Cleared by Exception,4/9/12 20:31,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Person complaining of pain to back at Schramm Hall, LFR transported person the Bryan LGH West for treatment."
12001463,TRAFFIC - SUSPENDED DRIVER,4/9/12 22:51,Cleared by Arrest,4/9/12 22:51,,N/A,N 27TH ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,Vehicle stopped for one working headlight.  Driver found to be suspended with numerous Failure to Appears.  Cited/Lodged for DUS.
12001464,ALCOHOL - MINOR IN POSSESSION,4/9/12 23:31,Cleared by Arrest,4/9/12 23:31,,Burnett Hall,1220 T St (SIDEWALK),$0.00 ,$0.00 ,Intoxicated UNL student contacted after a CSO observed her staggering as she walked and appeared to be lost.  Cited/Detox for MIPC(.165 BrAC)
12001469,ACCIDENTS - P.D. NOT REPORTABLE,4/10/12 9:47,Cleared by Exception,4/10/12 9:47,,19th/Vine Parking Garage,1830 Vine St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,000.00 ",University vehicle scraped a parked vehicle while maneuvering a turn. No injuries and minimal scrapes to both vehicles.
12001468,DISTURBANCE - OTHER,4/10/12 10:18,Inactive,3/28/12 11:00,3/28/12 12:15,Avery Hall,1144 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Professor reported his peace was disturbed because of a comment a UNL student left on his exam.
12001470,ACCIDENTS - P.D. NOT REPORTABLE,4/10/12 12:10,Cleared by Exception,4/10/12 12:10,,19th/Vine Parking Garage,1830 Vine St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,500.00 ",A vehicle struck a parked vehicle while attempting to park in a stall. No injuries and minor damage to both vehicles.
12001472,DISTURBANCE - OTHER,4/10/12 15:20,Inactive,4/10/12 14:20,,H.C. Filley Hall,1625 Arbor Dr (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Person received a disturbing phone call.
12001475,ACCIDENTS - P.D. NOT REPORTABLE,4/10/12 16:21,Cleared by Exception,,,N/A,1875 N. 42nd St. (GOV'T PARKING LOT (UNL)),$0.00 ,$1.00 ,Report of two vehicle plates touching in parking lot.  Reporting party requested incident documented.
12001477,LARCENY - OTHER OR FROM OPEN AREA,4/10/12 17:03,Inactive,4/10/12 16:14,,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$66.00 ,$0.00 ,UNL student reported losing her wallet and contents outside of the garage lobby. CCTV shows a person picking up the item which were later found in a trash receptacle. All items recovered and suspect identification pending.
12001480,LOST OR STOLEN ITEM,4/10/12 21:28,Inactive,4/10/12 18:30,4/10/12 21:00,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$10.00 ,$0.00 ,"UNL student reports a black leather/synthetic wallet and contents lost/stolen from the computer lab beneath the ""Link""."
12001462,FIRE (WORKING) - NO ALARM,4/10/12 22:29,Cleared by Exception,4/9/12 22:25,,Law College,1875 North 42nd St. (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,600.00 ",Report of a vehicle on fire in the north parking lot of building.  LFR arrived and extinguished the fire.
12001483,OUTSIDE - O.P.S. OTHER,4/11/12 2:17,Cleared by Exception,4/11/12 2:17,,N/A,917 Charleston St. (ALLEY),$0.00 ,$0.00 ,Officers assisted Lincoln Police Department with a Robbery call in the area of 9th/Charleston Street.
12001491,UNL POLICY VIOLATION -OTHER,4/11/12 11:28,Cleared by Exception,4/11/12 11:28,4/11/12 11:28,N/A,(UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Received a report of a UNL policy violation.
12001494,DISTURBANCE - OTHER,4/11/12 16:11,Inactive,4/12/12 7:43,4/11/12 16:11,Fedde Hall,1601 North 35th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student reported receiving unwanted messages in reply to his protest against Monsanto company that is coming to UNL East Campus.
