Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
5001039,ALCOHOL - DWI,3/16/05 0:54,,3/16/05 0:54,3/16/05 0:54,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001040,LARCENY - FROM COIN OPERATED MACH.,3/16/05 10:27,,11/9/04 10:00,3/16/05 10:15,Manter Hall Life Siences,1101 T St. (UNL ACADEMIC BUILDING),$10.00 ,$0.00 ,
5001044,SUSPICIOUS PERSON,3/16/05 12:25,,3/15/05 19:30,3/15/05 19:35,Vet Basic Sciences,4150 Fair St (SIDEWALK),$0.00 ,$0.00 ,
5001042,LARCENY - FROM BUILDING,3/16/05 12:28,,3/16/05 7:15,3/16/05 12:10,Selleck Quad,600 N. 15th St. (UNL RESIDENCE HALL),$165.00 ,$0.00 ,
5001047,ALCOHOL - DRUNK,3/16/05 15:07,,3/16/05 15:07,3/16/05 15:07,N/A,CENTENNIAL MALL (PARK/REC AREA),$0.00 ,$0.00 ,
5001048,TRESPASSING,3/16/05 15:21,,3/16/05 15:21,3/16/05 15:21,Union-City,"1400 R Street (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5001053,ALCOHOL - DWI,3/17/05 1:06,,3/17/05 1:06,3/17/05 1:06,N/A,VINE ST & N 23RD ST (STREET),$0.00 ,$0.00 ,
5001055,TRAFFIC - OTHER,3/17/05 5:04,,3/17/05 5:04,,N/A,FAIR ST & N 27TH ST (STREET),$0.00 ,$0.00 ,
5001062,ARSON,3/17/05 16:27,,3/17/05 16:27,3/17/05 16:27,N/A,CENTER ST & N 39TH ST (OTHER LOT/FIELD),$0.00 ,$0.00 ,
5001066,MEDICAL EMERGENCY,3/18/05 0:20,,3/18/05 0:20,3/18/05 0:20,N/A,"Stadium Drive & ""T"" Street (SIDEWALK)",$0.00 ,$0.00 ,
5001068,BURGLARY,3/18/05 9:48,,3/18/05 7:00,3/18/05 9:47,Mabel Lee Hall,840 North 14th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001076,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",3/19/05 14:38,,3/19/05 12:01,3/19/05 12:01,N/A,2501 N. 38th Street (TRANSPORTATION SERVICE),$0.00 ,$500.00 ,
5001080,ALCOHOL - DWI,3/19/05 22:46,,3/19/05 22:46,3/19/05 22:46,N/A,"17th, Vine-Y (STREET)",$0.00 ,$0.00 ,
5001081,ALCOHOL - DWI,3/20/05 0:49,,3/20/05 0:49,3/20/05 0:49,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001084,VANDALISM - OTHER,3/20/05 12:22,,3/18/05 17:00,3/20/05 12:22,N/A,N 146TH ST & N 14TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,$600.00 ,
5001090,BURGLARY,3/21/05 2:38,,3/21/05 2:28,3/21/05 2:38,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$10.00 ,$0.00 ,
5001094,VANDALISM - OTHER,3/21/05 13:44,,3/11/05 17:00,3/14/05 7:30,N/A,1531 S St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$200.00 ,
5001095,ACCIDENTS - P.D. H&R NOT REPORTABLE,3/21/05 14:14,,2/27/05 10:29,3/11/05 15:29,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$700.00 ,
5001104,ALCOHOL - DWI,3/22/05 1:56,,3/22/05 1:56,3/22/05 1:56,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001105,BURGLARY,3/22/05 5:44,,3/22/05 5:29,3/22/05 5:34,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001106,TRESPASSING,3/22/05 6:03,,3/22/05 5:19,3/22/05 6:03,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001109,SUSPICIOUS PERSON,3/22/05 11:38,,3/22/05 11:38,3/22/05 11:38,Love Library North,(LIBRARY),$0.00 ,$0.00 ,
5001111,BURGLARY,3/22/05 12:50,,3/22/05 4:45,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$90.00 ,$0.00 ,
5001112,BURGLARY,3/22/05 18:50,,3/21/05 23:15,3/21/05 23:59,Neihardt Residence Center,540 N. 16th (UNL RESIDENCE HALL),$60.00 ,$0.00 ,
5001114,VANDALISM - OTHER,3/23/05 1:37,,3/23/05 1:37,,N/A,"1545 S St, Kappa Alpha Theta (OFF CAMPUS/GREEK HOUSING)",$0.00 ,$0.00 ,
5001116,LOST OR STOLEN ITEM,3/23/05 8:25,,3/18/05 12:00,3/18/05 15:30,Animal Sciences,3940 Fair St (UNL ACADEMIC BUILDING),$100.00 ,$0.00 ,
5001121,LOST OR STOLEN ITEM,3/23/05 15:31,,3/22/05 12:00,3/22/05 13:00,Stadium Drive Parking Garage,625 Stadium Dr (GOV'T PARKING GARAGE (UNL)),$100.00 ,$0.00 ,
5001122,MISC - OTHER,3/23/05 16:11,,3/22/05 14:00,3/22/05 16:00,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001132,LARCENY - FROM BUILDING,3/24/05 8:39,,3/23/05 17:30,3/23/05 18:00,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$102.00 ,$0.00 ,
5001133,FRAUD - CREDIT CARDS/ATM/BANK CARD,3/24/05 8:39,,3/23/05 18:00,3/24/05 8:39,N/A,(UNKNOWN),$0.00 ,$0.00 ,
5001136,LARCENY - FROM BUILDING,3/24/05 12:29,,3/23/05 18:00,3/24/05 12:00,Home Economics,1650 North 35th St (UNL ACADEMIC BUILDING),$20.00 ,$0.00 ,
5001138,FRAUD - IMPERSONATION,3/24/05 14:46,,,,N/A,(UNKNOWN),$0.00 ,$0.00 ,
5001139,VANDALISM - OTHER,3/24/05 15:10,,3/22/05 11:09,3/24/05 11:09,Burr Hall,1655 North 35th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001141,BURGLARY,3/24/05 16:33,,3/21/05 21:00,3/23/05 18:45,Burnett Hall,1220 T Street (UNL ACADEMIC BUILDING),$700.00 ,$0.00 ,
5001145,MISC - OTHER,3/24/05 16:41,,,3/23/05 14:00,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5001142,TRESPASSING,3/24/05 17:12,,3/21/05 3:30,3/21/05 4:30,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001146,ACCIDENTS - INJURY,3/24/05 18:55,,3/24/05 18:55,3/24/05 18:55,N/A,N 15TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,"$2,505.00 ",
5001147,VANDALISM - OTHER,3/24/05 19:19,,3/24/05 19:00,3/24/05 19:10,Nebraska Union,1400 R St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,
5001149,LARCENY - FROM BUILDING,3/24/05 21:43,,3/24/05 18:00,3/24/05 21:00,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$40.00 ,$0.00 ,
5001151,ALCOHOL - MINOR IN POSSESSION,3/25/05 0:39,,3/25/05 0:39,,Burr Hall,1655 North 35th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001154,LARCENY - FROM BUILDING,3/25/05 9:04,,3/15/05 12:00,,N/A,"3815  (UNL SUPPORT FACILITY (office, service))",$80.00 ,$0.00 ,
5001156,ACCIDENTS - P.D. H&R REPORTABLE,3/25/05 10:30,,3/10/05 23:00,3/25/05 10:25,N/A,City of Lincoln (UNKNOWN),$0.00 ,$800.00 ,
5001160,BURGLARY,3/25/05 17:35,,3/25/05 13:00,3/25/05 17:15,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$10.00 ,$0.00 ,
5001162,NARCOTICS - POSSESSION,3/25/05 20:13,,3/25/05 20:13,3/25/05 20:13,N/A,VINE ST & N 27TH ST (STREET),$0.00 ,$0.00 ,
5001163,ALCOHOL - DRUNK,3/25/05 20:38,,3/25/05 20:38,3/25/05 20:38,N/A,N 14TH ST (SIDEWALK),$0.00 ,$0.00 ,
5001165,ALCOHOL - DRUNK,3/25/05 22:07,,3/25/05 22:07,3/25/05 22:07,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5001167,ALCOHOL - DWI,3/26/05 2:01,,3/26/05 2:01,,N/A,VINE ST & N 16TH ST (STREET),$0.00 ,$0.00 ,
5001168,ALCOHOL - MINOR IN POSSESSION,3/26/05 2:22,,3/26/05 2:22,,N/A,R ST & N 17TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001170,FIRE - FALSE ALARM,3/26/05 3:09,,3/26/05 3:09,3/26/05 3:09,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001172,ACCIDENTS - P.D. H&R REPORTABLE,3/26/05 13:36,,3/25/05 23:59,3/26/05 7:00,N/A,1115 N. 16th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001174,ALCOHOL - DWI,3/27/05 1:18,,3/27/05 1:18,3/27/05 1:18,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001177,ALCOHOL - DRUNK,3/27/05 4:59,,3/27/05 4:59,3/27/05 4:59,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001180,MEDICAL EMERGENCY,3/27/05 17:11,,3/27/05 17:11,3/27/05 17:11,Avery Hall,1144 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001183,DISTURBANCE - OTHER,3/27/05 19:38,,3/27/05 19:38,3/27/05 19:38,N/A,N 14TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001189,BURGLARY,3/28/05 10:01,,3/25/05 17:00,3/27/05 18:30,N/A,1430 Idylwild (OFF CAMPUS/GREEK HOUSING),"$1,648.00 ",$0.00 ,
5001191,ACCIDENTS - P.D. H&R NOT REPORTABLE,3/28/05 11:30,,3/28/05 10:20,,N/A,N 146TH ST & N 14TH ST (STREET),$0.00 ,$500.00 ,
5001195,LARCENY - FROM BUILDING,3/28/05 16:23,,3/28/05 14:45,3/28/05 16:15,The Village,16th/Y (CONSTRUCTION SITE),$500.00 ,$0.00 ,
5001199,MEDICAL EMERGENCY,3/29/05 4:14,,3/29/05 4:14,3/29/05 4:14,The Courtyards,N 17TH ST (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001200,MEDICAL EMERGENCY,3/29/05 7:27,,3/29/05 7:27,,H.S.S. Food Service Bldg.,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5001204,LOST OR STOLEN ITEM,3/29/05 13:20,,3/10/05 15:00,3/10/05 18:00,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001205,VANDALISM - OTHER,3/29/05 13:48,,3/27/05 17:30,3/29/05 12:30,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$250.00 ,
5001208,MEDICAL EMERGENCY,3/29/05 15:59,,3/29/05 15:54,3/29/05 15:58,Military & Naval Science,1360 Vine St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001211,LARCENY - OTHER OR FROM OPEN AREA,3/29/05 17:00,,3/28/05 17:30,3/29/05 7:00,N/A,2300 N. 33rd (COUNTY-CITY BLDG),$100.00 ,$0.00 ,
5001217,VANDALISM - OTHER,3/29/05 21:08,,3/28/05 23:00,3/29/05 18:00,Husker Hall,705 North 23rd St (GOV'T PARKING LOT (UNL)),$0.00 ,$250.00 ,
5001197,ROBBERY,3/29/05 22:39,,2/15/05 0:00,3/11/05 0:00,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$120.00 ,$0.00 ,
5001221,ALCOHOL - DWI,3/30/05 1:18,,3/30/05 1:18,3/30/05 1:18,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001227,STALKING,3/30/05 14:00,,8/30/04 15:04,3/30/05 15:04,N/A,(UNKNOWN),$0.00 ,$0.00 ,
5001229,ACCIDENTS - P.D. REPORTABLE,3/30/05 16:11,,3/30/05 7:30,3/30/05 15:30,N/A,1800 North 33rd NETV (GOV'T PARKING LOT (UNL)),$0.00 ,$700.00 ,
5001236,ALCOHOL - DRUNK,3/31/05 1:25,,3/31/05 1:25,,N/A,M ST (STREET),$0.00 ,$0.00 ,
5001238,OUTSIDE - O.P.S. OTHER,3/31/05 2:27,,3/31/05 2:27,,N/A,"721 K St (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,
5001240,MEDICAL EMERGENCY,3/31/05 8:01,,3/31/05 8:01,,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001242,TRESPASSING,3/31/05 9:50,,3/31/05 9:50,3/31/05 10:15,Union-East,"1705 Arbor Dr (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5001243,TRESPASSING,3/31/05 10:18,,3/31/05 10:18,,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001246,MEDICAL EMERGENCY,3/31/05 14:52,,3/31/05 14:52,3/31/05 14:52,N/A,(SIDEWALK),$0.00 ,$0.00 ,
5001251,MEDICAL EMERGENCY,3/31/05 18:00,,3/31/05 17:55,3/31/05 18:00,Harper Hall,1150 N. 14th (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001255,MISC - OTHER,4/1/05 6:16,,,4/1/05 6:16,N/A,Field South of Andrews (OTHER LOT/FIELD),$0.00 ,$0.00 ,
5001258,,4/1/05 13:42,,4/1/05 13:25,4/1/05 13:35,Morrill Hall,1335 U St ( ),"$2,000.00 ",$0.00 ,
5001259,VANDALISM - OTHER,4/1/05 14:35,,4/1/05 15:14,4/1/05 12:00,Horticulture Greenhouse,3835 Merrill Ave (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001260,LARCENY - OTHER OR FROM OPEN AREA,4/1/05 15:16,,3/18/05 15:16,4/1/05 15:16,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$35.00 ,$0.00 ,
5001261,TELEPHONE - OTHER,4/1/05 15:55,,4/1/05 14:53,4/1/05 15:05,Seaton Hall,"1525 U St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5001265,LARCENY - STOLEN BIKE,4/1/05 16:49,,2/1/05 0:00,3/18/05 0:00,Kauffman Hall,630 N. 14th Street (SIDEWALK),$100.00 ,$0.00 ,
5001266,ALCOHOL - DRUNK,4/1/05 16:55,,4/1/05 16:55,4/1/05 16:55,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001274,MEDICAL EMERGENCY,4/2/05 1:27,,4/2/05 1:27,4/2/05 1:27,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001276,LARCENY - GAS FROM SELF SERVICE PUMP,4/2/05 7:49,,4/1/05 18:00,,Kabredlo's,(CONVENIENCE STORE),$19.98 ,$0.00 ,
5001277,LARCENY - FROM MOTOR VEHICLE,4/2/05 9:52,,4/1/05 20:00,4/2/05 9:00,N/A,(OFF CAMPUS/GREEK HOUSING),$250.00 ,$500.00 ,
5001283,LOST OR STOLEN ITEM,4/2/05 12:45,,4/1/05 23:00,4/1/05 23:30,9th and T ST.,(GOV'T LOT/FIELD (UNL)),$25.00 ,$0.00 ,
5001285,VANDALISM - OTHER,4/2/05 14:20,,4/2/05 3:00,4/2/05 3:00,N/A,1515 R Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$30.00 ,
5001286,MEDICAL EMERGENCY,4/2/05 14:48,,4/2/05 14:30,,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,
5001291,ALCOHOL - DWI,4/3/05 0:39,,4/3/05 0:39,4/3/05 0:39,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001290,ALCOHOL - DRUNK,4/3/05 1:21,,4/3/05 1:21,4/3/05 1:21,N/A,Q ST & N 16TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001292,DISTURBANCE - DOMESTIC,4/3/05 3:10,,4/3/05 3:10,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001293,DISTURBANCE - DOMESTIC,4/3/05 3:14,,4/3/05 3:14,4/3/05 3:14,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001308,VANDALISM - OTHER,4/4/05 0:45,,4/4/05 0:35,4/4/05 0:45,N/A,3601 Apple St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,
5001311,TRESPASSING,4/4/05 3:01,,4/4/05 3:01,4/4/05 3:01,Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,
5001315,LARCENY - OTHER OR FROM OPEN AREA,4/4/05 8:48,,,4/4/05 8:48,Landscape Services,1340 North 17th St (GOV'T LOT/FIELD (UNL)),$500.00 ,$0.00 ,
5001320,FRAUD - CREDIT CARDS/ATM/BANK CARD,4/4/05 13:25,Inactive,2/17/05 14:30,2/17/05 14:30,501 Building,"501 Stadium Dr (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5001325,ACCIDENTS - P.D. REPORTABLE,4/4/05 16:36,,4/4/05 7:58,4/4/05 7:58,N/A,(GOV'T PARKING LOT (UNL)),$0.00 ,"$1,500.00 ",
5001326,LARCENY - FROM BUILDING,4/4/05 17:06,,,4/4/05 17:39,Seaton Hall,"1525 U St. (UNL SUPPORT FACILITY (office, service))",$100.00 ,$0.00 ,
5001334,LARCENY - FROM BUILDING,4/5/05 8:56,Cleared by Exception,4/4/05 10:00,4/5/05 8:00,Animal Sciences,3940 Fair St (UNL ACADEMIC BUILDING),"$2,200.00 ",$0.00 ,
5001335,MEDICAL EMERGENCY,4/5/05 11:00,,4/5/05 11:00,4/5/05 11:00,N/A,14th and Holdrege (SIDEWALK),$0.00 ,$0.00 ,
5001338,ACCIDENTS - P.D. REPORTABLE,4/5/05 14:18,,4/5/05 14:15,4/5/05 14:17,N/A,1931 N. 14th (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,250.00 ",
5001339,DISTURBANCE - OTHER,4/5/05 16:32,,4/1/05 16:10,4/1/05 17:00,Nebraska Hall,900 North 16th St (LIBRARY),$0.00 ,$0.00 ,
5001345,TRESPASSING,4/5/05 22:37,,4/5/05 22:37,,University Health Center,1500 U St (HOSPITAL/CLINIC/ETC),$0.00 ,$0.00 ,
5001353,ACCIDENTS - P.D. REPORTABLE,4/6/05 11:25,,4/6/05 11:20,4/6/05 11:20,N/A,"14th and Vine, Parking lot (SIDEWALK)",$0.00 ,$250.00 ,
5001355,LARCENY - STOLEN BIKE,4/6/05 15:29,,3/13/05 9:30,3/31/05 15:00,Walter Scott Engineering Center,844 North 16th St (UNL ACADEMIC BUILDING),"$1,020.00 ",$0.00 ,
5001360,MEDICAL EMERGENCY,4/7/05 2:14,,4/7/05 2:14,4/7/05 2:14,The Courtyards,(UNL APARTMENT),$0.00 ,$0.00 ,
5001362,LARCENY - FROM BUILDING,4/7/05 8:36,,4/5/05 12:00,4/6/05 10:30,Burnett Hall,1220 T St. (UNL ACADEMIC BUILDING),"$1,912.00 ",$0.00 ,
5001363,NARCOTICS - OTHER,4/7/05 12:19,,,,Beadle Center,1901 Vine Street (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001365,LARCENY - FROM BUILDING,4/7/05 14:12,,11/23/04 12:00,11/29/04 12:00,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$110.00 ,$0.00 ,
5001369,LOST OR STOLEN ITEM,4/7/05 17:40,,4/7/05 16:00,4/7/05 17:00,Love Library North,(LIBRARY),$350.00 ,$0.00 ,
5001375,OUTSIDE - O.P.S. OTHER,4/7/05 22:58,,4/7/05 22:58,,N/A,Q ST & N 9TH ST (STREET),$0.00 ,$0.00 ,
5001376,ALCOHOL - DRUNK,4/7/05 23:35,,4/7/05 23:35,,Kabredlo's,P ST & N 16TH ST (GAS/SERVICE STATION),$0.00 ,$0.00 ,
5001378,NARCOTICS - POSSESSION,4/8/05 0:38,,4/8/05 0:38,4/8/05 0:38,N/A,S ST & N 9TH ST (STREET),$0.00 ,$0.00 ,
5001379,ASSAULT - NON DOMESTIC,4/8/05 1:14,,4/8/05 1:14,,N/A,CENTENNIAL MALL (SIDEWALK),$0.00 ,$0.00 ,
5001381,NARCOTICS - POSSESSION,4/8/05 3:30,,4/8/05 3:30,,Sandoz Hall,820 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001383,ALCOHOL - DRUNK,4/8/05 7:15,,4/8/05 7:15,4/8/05 7:15,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,
5001385,ALCOHOL - DRUNK,4/8/05 9:28,,4/8/05 9:28,4/8/05 9:28,Beadle Center,1901 Vine St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001389,ACCIDENTS - P.D. H&R REPORTABLE,4/8/05 15:52,,4/7/05 19:00,4/8/05 12:00,N/A,1545 S Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,"$1,200.00 ",
5001391,ALCOHOL - CONSUMPTION IN PUBLIC,4/8/05 17:32,,4/8/05 17:32,4/8/05 17:32,N/A,CHARLESTON ST & N 6TH ST (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,
5001392,ALCOHOL - CONSUMPTION IN PUBLIC,4/8/05 17:56,,4/8/05 17:56,4/8/05 17:56,N/A,Y ST & N 6TH ST (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,
5001393,MEDICAL EMERGENCY,4/8/05 18:28,,4/8/05 18:28,4/8/05 18:28,Richards Hall,560 Stadium Drive (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001394,LOST OR STOLEN ITEM,4/8/05 20:49,,4/8/05 18:00,,N/A,(UNKNOWN),$15.00 ,$0.00 ,
5001396,LOST OR STOLEN ITEM,4/8/05 21:42,,4/8/05 20:56,4/8/05 21:42,Walter Scott Engineering Center,844 North 16th St (UNL ACADEMIC BUILDING),$65.00 ,$0.00 ,
5001398,LARCENY - FROM BUILDING,4/8/05 22:09,,4/7/05 22:15,4/7/05 23:30,Abel Hall,860 N. 17th (UNL RESIDENCE HALL),$50.00 ,$0.00 ,
5001399,ALCOHOL - DRUNK,4/8/05 23:07,,4/8/05 23:07,4/8/05 23:07,Union-City,"1400 ""R"" St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5001397,LARCENY - FROM BUILDING,4/8/05 23:11,,4/8/05 21:55,4/8/05 22:10,Nelle Cochrane Woods Art Bldg.,1140 R St (UNL ACADEMIC BUILDING),$158.00 ,$0.00 ,
5001405,SEX OFFENSE - STATUTORY RAPE,4/9/05 12:22,Cleared by Exception,,,Abel Hall,860 N. 17th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001411,OUTSIDE - O.P.S. OTHER,4/10/05 0:17,,4/10/05 0:17,4/10/05 0:17,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001414,ALCOHOL - DWI,4/10/05 1:15,,4/10/05 1:15,4/10/05 1:15,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001413,ALCOHOL - DRUNK,4/10/05 1:25,,4/10/05 1:25,4/10/05 1:25,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001422,MEDICAL EMERGENCY,4/10/05 15:09,,4/10/05 15:09,4/10/05 15:09,University Health Center,1500 U Street (HOSPITAL/CLINIC/ETC),$0.00 ,$0.00 ,
5001420,DISTURBANCE - OTHER,4/10/05 15:19,,4/10/05 14:07,,N/A,635 N 16th Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,
5001427,LARCENY - FROM BUILDING,4/11/05 2:06,,4/8/05 7:00,4/11/05 2:06,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001429,LARCENY - FROM MOTOR VEHICLE,4/11/05 16:06,,4/9/05 14:00,4/11/05 7:00,N/A,2224 U Street (GOV'T PARKING LOT (UNL)),$40.00 ,$0.00 ,
5001433,LARCENY - FROM BUILDING,4/12/05 8:23,,4/9/05 19:00,4/9/05 22:00,Nebraska Union,1400 R St (UNL ACADEMIC BUILDING),$15.00 ,$0.00 ,
5001438,BURGLARY,4/12/05 11:26,,4/11/05 11:52,4/12/05 12:46,Andrews Hall,625 North 14th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001439,ACCIDENTS - P.D. REPORTABLE,4/12/05 15:30,,,4/12/05 15:00,N/A,U ST & N 23RD ST (STREET),$0.00 ,"$3,000.00 ",
5001442,ALCOHOL - DWI,4/13/05 0:08,,4/13/05 0:08,4/13/05 0:08,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5001445,SUSPICIOUS PERSON,4/13/05 2:49,,4/13/05 2:49,4/13/05 2:49,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001449,ACCIDENTS - P.D. REPORTABLE,4/13/05 15:02,,4/13/05 15:00,,N/A,14th and New Hampshire UNL Parking Lot (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,300.00 ",
5001452,TELEPHONE - OTHER,4/13/05 19:55,,4/13/05 18:45,4/13/05 18:50,Sandoz Hall,820 N. 17th (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5001457,NARCOTICS - POSSESSION,4/13/05 22:49,,4/13/05 22:49,,N/A,W ST & N 23RD ST (STREET),$0.00 ,$0.00 ,
5001459,ALCOHOL - MINOR IN POSSESSION,4/13/05 23:19,,4/13/05 23:19,,N/A,R ST & N 19TH ST (STREET),$0.00 ,$0.00 ,
5001463,ALCOHOL - DWI,4/14/05 0:13,,4/14/05 0:13,4/14/05 0:13,N/A,VINE ST & N 33RD ST (STREET),$0.00 ,$0.00 ,
5001466,MEDICAL EMERGENCY,4/14/05 6:19,,4/14/05 6:19,4/14/05 6:19,N/A,1425 R Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,
5001470,LOST OR STOLEN ITEM,4/14/05 10:54,,4/13/05 22:30,4/14/05 10:00,Architecture Hall West,400 Stadium Dr (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001468,LARCENY - FROM MOTOR VEHICLE,4/14/05 12:07,,,4/14/05 12:07,515 N 19th Parking Lot Vine to,N 19TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,$350.00 ,
5001472,MISC - OTHER,4/14/05 12:11,,4/13/05 19:00,4/14/05 7:00,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5001469,WEAPONS - CONCEALED,4/14/05 12:43,,4/14/05 12:43,4/14/05 12:43,N/A,Parking Lot 19th Vine to S street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5001473,MISC - OTHER,4/14/05 12:58,,1/3/05 8:18,4/9/05 11:00,N/A,City of Lincoln (SIDEWALK),$0.00 ,$0.00 ,
5001475,ACCIDENTS - P.D. REPORTABLE,4/14/05 17:38,,4/14/05 17:30,4/14/05 17:35,Abel Hall,860 N. 17th (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
