Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
8000777,NARCOTICS - POSSESSION,2/22/08 2:19,Cleared by Arrest,2/22/08 2:19,,N/A,515 N. 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Field Contact.  UNL student cited/released for Poss of Marijuana < 1oz and Drug Paraphernalia.
8000778,UNL POLICY VIOLATION -OTHER,2/22/08 2:42,Cleared by Exception,2/22/08 2:11,2/22/08 2:24,Delta Upsilon,1548 Vine St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Policy Violation: Female in the house after 2 AM.
8000779,MEDICAL EMERGENCY,2/22/08 5:30,Cleared by Arrest,2/22/08 3:21,,Sigma Phi Epsilon,601 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,"Male fell from 3rd story window of fraternity (approx 27').  Transported to LGHWest, intensive care unit."
8000785,VANDALISM - OTHER,2/22/08 10:51,Inactive,,2/22/08 7:45,Activities,1700 North 34th St (GOV'T PARKING LOT (UNL)),$0.00 ,$250.00 ,Driver's side door scratched or keyed causing $250 damage.
8000786,LOST OR STOLEN ITEM,2/22/08 15:00,Unfounded,,2/22/08 15:00,N/A,(UNL RESIDENCE HALL),$100.00 ,$0.00 ,Item's have been misplaced.
8000790,TRESPASSING,2/22/08 19:11,Cleared by Arrest,2/22/08 19:11,,Union-City,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Banned and Barred transient cited and taken to Detox with a .309 BAC.
8000792,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2/22/08 20:20,Cleared by Exception,2/22/08 20:20,,Temple Building,1201 R St (UNL ACADEMIC BUILDING),$0.00 ,$504.00 ,Water pipe broke.
8000794,LITTERING,2/23/08 1:19,Cleared by Arrest,2/23/08 1:19,,1820 R,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited/released for Urinating in Public (Littering).
8000797,UNL POLICY VIOLATION -OTHER,2/23/08 4:01,Cleared by Exception,2/23/08 2:43,2/23/08 3:04,Sigma Nu,625 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Females in fraternity after 0200 hours.
8000796,UNL POLICY VIOLATION -OTHER,2/23/08 4:02,Cleared by Exception,2/23/08 2:27,2/23/08 2:43,Sigma Alpha Epsilon,635 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Females inside fraternity after 0200 hours.
8000798,UNL POLICY VIOLATION -OTHER,2/23/08 5:07,Cleared by Exception,2/23/08 3:16,2/23/08 3:28,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Females inside a fraternity after 0200 hours.
8000811,VANDALISM - BY GRAFFITI,2/23/08 16:25,Inactive,,2/23/08 16:25,Whittier Building,"2200 Vine St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$50.00 ,"Unknown person(s) spray painted west wall. Only the name ""Ron"" was legible."
8000819,SS - OTHER,2/24/08 0:12,Inactive,2/24/08 0:12,,N/A,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,Open Safe: according to the RD Jara all the money and contents were accounted for.
8000814,ALCOHOL - DWI,2/24/08 0:18,Cleared by Arrest,2/24/08 0:18,,N/A,N 17TH ST & X ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  UNL student cited/admitted into Detox for DWI/MIPC/Violating Stop Sign.
8000816,LITTERING,2/24/08 1:32,Cleared by Arrest,2/24/08 1:32,,N/A,515 N 19th (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited/released for Urinating in Public (Littering).
8000817,LITTERING,2/24/08 2:04,Cleared by Arrest,2/24/08 2:04,,N/A,515 N 19th (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student and non student cited/released for Urinating in Public (Littering).
8000818,ALCOHOL - MINOR IN POSSESSION,2/24/08 3:21,Cleared by Arrest,2/24/08 3:21,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released to sober party for MIPC (.221 BAC). Detox was full.
8000826,LARCENY - STOLEN BIKE,2/24/08 10:50,Inactive,2/22/08 16:00,2/24/08 10:30,Neihardt Residence Center,540 North 16th St (SIDEWALK),$420.00 ,$0.00 ,"Stolen, secured bike and bike lock from the east side of the building."
8000827,LARCENY - FROM MOTOR VEHICLE,2/24/08 15:27,Inactive,2/23/08 17:00,2/24/08 15:00,N/A,4300 Holdrege St  (GOV'T PARKING LOT (UNL)),$4.00 ,$0.00 ,Items removed vehicle parked in area of student housing 4300 Hordrege.
8000828,LARCENY - FROM BUILDING,2/24/08 15:47,Inactive,2/23/08 17:00,2/23/08 17:15,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$99.00 ,$0.00 ,Items taken from a room in Schramm Hall.
8000829,LARCENY - FROM MOTOR VEHICLE,2/24/08 16:00,Inactive,2/23/08 17:00,2/24/08 13:15,N/A,4300 Holdrege (GOV'T PARKING LOT (UNL)),$30.00 ,$0.00 ,Items taken from vehicle parked in the 4300 Holdrege student lot.
8000830,LARCENY - STOLEN BIKE,2/24/08 16:48,Inactive,2/22/08 17:00,2/24/08 16:48,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$220.00 ,$0.00 ,Blue & white Fuji Odessa stolen by unknown person(s) from the east side of Selleck Quadrangle.
8000841,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2/25/08 6:57,Cleared by Arrest,9/8/00 0:00,1/28/08 0:00,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL Operations Analysis reported there may have been fraud/theft by an employee in the Department of Psychology.  Investigation continues.
8000837,ALCOHOL - MINOR IN POSSESSION,2/25/08 22:18,Cleared by Arrest,2/24/08 22:18,,N/A,N ANTELOPE VALLEY PKWY & N 17TH ST (STREET),$0.00 ,$0.00 ,UNL student stopped for a traffic violation & cited for MIP after alcohol was discovered in car.
8000856,NARCOTICS - POSSESSION,2/26/08 0:46,Cleared by Arrest,2/26/08 0:46,,N/A,1150 N 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Two students contacted near the foot bridge near the area 3 HSS Parking lot smoking marijuana. 1 cited for poss. of marijuana <oz, the other for Drug paraphernalia."
8000860,MISC - OTHER,2/26/08 14:36,Cleared by Exception,2/26/08 14:36,2/26/08 14:36,University Health Center,"1500 U St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Computer tower taken from Health Center where pornographic sites were accessed.
8000861,ACCIDENTS - P.D. H&R REPORTABLE,2/26/08 15:01,Inactive,2/22/08 22:00,2/26/08 15:01,N/A,1220 N. 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Hit and Run accident in the area 3 parking HSS.
8000862,LARCENY - FROM MOTOR VEHICLE,2/26/08 15:22,Inactive,2/26/08 11:00,2/26/08 14:30,N/A,(GOV'T PARKING LOT (UNL)),$191.00 ,$0.00 ,Purse and contents taken from vehicle while parked in parking lot at 38th and Fair street East Campus.
8000863,DISTURBANCE - OTHER,2/26/08 20:39,Inactive,2/26/08 20:39,2/26/08 20:39,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Two students involved in a verbal altercation over money being owed to one by the other. The case is being handled by small claims court.
8000865,LOST OR STOLEN ITEM,2/26/08 21:46,Cleared by Exception,2/25/08 18:30,2/25/08 19:00,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$95.00 ,$0.00 ,"A student left his wallet and cell phone at the Stadium after eating, upon his return the items were gone."
8000869,VANDALISM - BY GRAFFITI,2/27/08 3:37,Inactive,2/27/08 3:30,,N/A,(SPORT FACILITIES),$0.00 ,$200.00 ,Vandalism by graffiti to north base of the columns outside the Ed Wier Track gates.
8000870,SS - CHECK WELFARE OF PERSON,2/27/08 7:41,Cleared by Arrest,2/27/08 7:41,,N/A,(GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Two persons contacted inside the 17th & R Street Parking Garage intoxicated. One person cited for Trespassing.
8000873,VANDALISM - OTHER,2/27/08 9:50,Inactive,2/25/08 21:30,2/27/08 9:50,N/A,N 16TH ST & Y ST (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,A student's vehicle's mirror was struck/kicked and damaged while parked in the parking lot.
8000879,FRAUD - CREDIT CARDS/ATM/BANK CARD,2/27/08 14:46,Inactive,,,N/A,(GAS/SERVICE STATION),$0.00 ,$0.00 ,Debit card taken in a theft from auto was used at a gas station in the city of Lincoln.
8000885,LOST OR STOLEN ITEM,2/27/08 21:39,Inactive,2/21/08 19:00,2/22/08 11:30,N/A,(UNKNOWN),$80.00 ,$0.00 ,Loss wallet and its contents.
8000886,FALSE INFORMATION - GIVEN TO OFC.,2/27/08 23:32,Cleared by Arrest,2/27/08 23:32,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,A non-student was cited for false information after giving an Officer a false name.
8000888,TRESPASSING,2/28/08 0:22,Cleared by Arrest,2/28/08 0:22,2/28/08 0:22,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Two transients contacted in a stairwell lobby. One was cited for trespassing and taken to Detox and the other ban and barred from UNL.
8000891,ALCOHOL - MINOR IN POSSESSION,2/28/08 1:16,Cleared by Arrest,2/28/08 1:16,2/28/08 1:16,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited for MIP-Consumption and taken to Detox where she tested a .224 BAC.
8000890,MISC - OTHER,2/28/08 1:32,Cleared by Arrest,2/28/08 1:32,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,"Non student smoking inside a State of Nebraska building, cited for Violation of the Clean Air Act."
8000892,SS - CHECK WELFARE OF PERSON,2/28/08 2:25,Cleared by Exception,2/28/08 2:25,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Officers called to a welfare check where a UNL student tested a .195 BAC. She was left in the care of a sober friend.
8000902,MISC - OTHER,2/28/08 14:40,Inactive,2/27/08 18:07,,Barkley Center,4075 East Camp Loop (INTERNET/CYBERSPACE),$0.00 ,$0.00 ,Person received a threatening email which is a fraudulent money scam.
8000903,ASSAULT - DOMESTIC,2/28/08 14:44,Cleared by Arrest,2/28/08 14:44,2/28/08 14:44,Textron,900 North 21st St. (STREET),$0.00 ,$0.00 ,"Person cited for domestic assault in the area of 21st, and Vine Street."
8000904,ACCIDENTS - INJURY,2/28/08 14:57,Cleared by Exception,2/28/08 14:44,,N/A,22nd/Vine-U (STREET),$0.00 ,$0.00 ,Person's foot was ran over by a vehicle tire.
8000906,TRESPASSING,2/28/08 17:40,Cleared by Arrest,2/28/08 17:40,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Person cited for trespass after being ban and barred from Abel Hall.
8000908,LOST OR STOLEN ITEM,2/28/08 18:15,Inactive,2/28/08 10:45,2/28/08 15:30,N/A,(UNKNOWN),$50.00 ,$0.00 ,Person lost their cell phone between home and city campus.
8000910,LARCENY - FROM BUILDING,2/28/08 19:01,Inactive,2/28/08 16:50,2/28/08 18:30,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Persons driver license taken from his wallet while at the Rec. Center.
8000911,VANDALISM - OTHER,2/28/08 21:22,Inactive,2/28/08 20:30,2/28/08 20:45,N/A,N 18TH ST & STATE FAIR PARK DR (OTHER LOT/FIELD),$9.00 ,$900.00 ,A non student's vehicle was vandalized while parked at State Fair Park during the High School Basketball tournaments.
8000917,ASSAULT - NON DOMESTIC,2/29/08 2:29,Inactive,2/29/08 1:00,2/29/08 1:30,N/A,Unknown (MULTI-DWELLING (7 + UNITS) off campus),$138.00 ,$0.00 ,A student reports being assaulted at an off campus party. Investigation is continuing and alcohol was involved.
8000918,ACCIDENTS - P.D. REPORTABLE,2/29/08 2:42,Cleared by Arrest,2/29/08 2:42,2/29/08 2:42,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,"$3,500.00 ",Two Students involved in a two vehicle injury accident. Medical refused. Both found to be DWI One tested .128 BAC and the other .114 BAC.
8000916,UNL POLICY VIOLATION -OTHER,2/29/08 3:44,Cleared by Exception,2/29/08 2:15,2/29/08 2:27,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,"UNL Housing violation, female found in a fraternity after hours."
8000922,VANDALISM - OTHER,2/29/08 10:37,Inactive,2/29/08 1:55,,Selleck Quad,(UNL RESIDENCE HALL),$0.00 ,$75.00 ,Window pane broken by an unknown object.
8000927,LARCENY - FROM BUILDING,2/29/08 13:12,Inactive,,2/29/08 13:12,Walter Scott Engineering Center,844 North 16th St (UNL ACADEMIC BUILDING),$20.00 ,$0.00 ,Money missing from a petty cash account.
8000928,VANDALISM - BY GRAFFITI,2/29/08 13:33,Inactive,,2/29/08 13:33,C. Y. Thompson Library,1625 North 38th St (LIBRARY),$0.00 ,$50.00 ,Unknown person(s) used a purple marker or similar to write illegible words on window.
8000932,NARCOTICS - POSSESSION,2/29/08 15:19,Cleared by Arrest,2/29/08 15:19,,Cather Hall,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student caught smoking marijuana in Cather Hall's north stairwell. Cited and released.
8000933,VANDALISM - BY GRAFFITI,2/29/08 15:43,Inactive,,2/29/08 17:09,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$30.00 ,Unknown person(s) used spray paint to write illegible words on the Bob Devaney's west wall.
8000935,MISC - OTHER,2/29/08 17:32,Cleared by Arrest,2/29/08 17:32,,N/A,20th-21st/S-R Street (OTHER LOT/FIELD),$0.00 ,$0.00 ,Male transient was observed defecating in an unfinished sewer pipe. Cited and released.
8000940,TRAFFIC - SUSPENDED DRIVER,2/29/08 21:35,Cleared by Arrest,2/29/08 21:35,,N/A,N 17TH ST & K ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  Driver cited/lodged for DUS (X3).
8000943,LARCENY - FROM BUILDING,3/1/08 0:28,Unfounded,3/1/08 0:00,3/1/08 0:15,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$112.00 ,$0.00 ,Victim reports her coat and miscellaneous cards stolen from the Union.
8000945,ALCOHOL - MINOR IN POSSESSION,3/1/08 0:55,Cleared by Arrest,3/1/08 0:55,,The Courtyards,733 North  17th  St. (UNL APARTMENT),$0.00 ,$0.00 ,CSO radioed an alcohol violation in The Courtyards.  Three UNL students and two non students cited/released for MIP.
8000950,UNL POLICY VIOLATION -OTHER,3/1/08 3:31,Cleared by Exception,3/1/08 2:31,3/1/08 2:51,Sigma Chi,1510 Vine St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Policy Violation: Female in Fraternity after 2 AM.
8000951,ALCOHOL - MINOR IN POSSESSION,3/1/08 4:44,Cleared by Arrest,3/1/08 4:44,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"UNL student contacted by CSO sleeping in lobby.  Cited/released for MIPC (.162 BAC).  Detox was full, party released to sober friend."
8000957,ACCIDENTS - P.D. NOT REPORTABLE,3/1/08 12:38,Cleared by Exception,2/18/08 11:00,2/18/08 12:00,Memorial Stadium,740 Stadium Dr. (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,276.89 ",Two vehicle's involved in a non injury accident when one of the vehicle's driver backed out of a parking stall and struck the other.
8000959,LARCENY - STOLEN BIKE,3/1/08 14:38,Inactive,,3/1/08 13:00,Neihardt Residence Center,540 North 16th St (SIDEWALK),$170.00 ,$0.00 ,Unknown person(s) stole victims silver Trek mountain bike.
8000960,TRAFFIC - SUSPENDED DRIVER,3/1/08 14:43,Cleared by Arrest,3/1/08 14:43,,N/A,N 17TH ST & X ST (STREET),$0.00 ,$0.00 ,Driver stopped for speeding. Found to be suspended and revoked. Lodged in jail.
8000963,ALCOHOL - MINOR IN POSSESSION,3/1/08 19:12,Cleared by Arrest,3/1/08 19:12,3/1/08 19:12,N/A,1220 N 14th St  (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student found with alcohol. Cited for MIP and released.
8000942,TRAFFIC - SUSPENDED DRIVER,3/1/08 23:34,Cleared by Arrest,3/1/08 23:34,,N/A,240 N. 17th St (STREET),$0.00 ,$0.00 ,Traffic Stop.  Attempt to locate for LPD (Fail to Pay just occurred 17th/Q).  Driver cited/lodged for DUS (X13).  LPD #A8-018606
8000966,ALCOHOL - MINOR IN POSSESSION,3/1/08 23:41,Cleared by Arrest,3/1/08 23:41,,The Courtyards,733 North  17th  St. #237 (UNL APARTMENT),$0.00 ,$0.00 ,"Three UNL students cited/released for MIP (.067, .080, .035 BAC's)  One non student cited/lodged for MIP (No ties to the community, New York)."
8000970,ALCOHOL - DWI,3/2/08 0:50,Cleared by Arrest,3/2/08 0:50,,N/A,N 17TH ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,Traffic Stop.  Driver cited/Detox for DWI (.117 BAC)/Violate Stop Sign.
8000971,LITTERING,3/2/08 2:28,Cleared by Arrest,3/2/08 2:28,,N/A,515 North 19th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited/released for Littering (Urinating in Public).
8000979,MEDICAL EMERGENCY,3/2/08 16:15,Cleared by Exception,3/2/08 16:15,,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,Event staff sustained a minor leg injury following the basketball game.
8000980,VANDALISM - OTHER,3/2/08 16:30,Inactive,,3/2/08 16:30,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$350.00 ,A Student's drivers side window was shattered while parked behind the 14th and Avery Street Parking Garage.
8000981,TRESPASSING,3/2/08 17:35,Cleared by Arrest,3/2/08 17:35,,Andersen Hall,(UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,A non student who had been ban and barred from UNL Property was cited for trespassing and taken to detox. .244 BAC.
8000990,DISTURBANCE - DOMESTIC,3/3/08 9:02,Cleared by Arrest,3/3/08 8:00,3/3/08 8:20,Selleck Quad,600 North 15th St (SIDEWALK),$0.00 ,$0.00 ,Two students involved in a disturbance following the end of a relationship. One student cited and lodged for Disturbing the Peace.
8000991,LARCENY - STOLEN BIKE,3/3/08 9:21,Inactive,3/2/08 0:00,3/2/08 6:00,Nebraska Union,1400 R St (SIDEWALK),$60.00 ,$0.00 ,Bike taken from bike rack west side City Union.
8000994,MEDICAL EMERGENCY,3/3/08 15:37,Inactive,3/3/08 15:15,3/3/08 16:16,17 & R Parking Garage,"300 North 17th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Person injuried in training.
8000996,LARCENY - FROM BUILDING,3/3/08 20:24,Inactive,2/17/08 22:00,2/24/08 21:00,Phi Gamma Delta,1425 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,A Student's TV was stolen from his Fraternity.
8001008,ACCIDENTS - P.D. NOT REPORTABLE,3/4/08 13:28,Cleared by Exception,3/4/08 13:25,,Facilities Management Complex,1901 Y St (GOV'T PARKING LOT (UNL)),$0.00 ,$50.00 ,State vehicle's driver backed the vehicle into a telephone pole causing minimal damage.
8001007,LOST OR STOLEN ITEM,3/4/08 13:38,Inactive,1/12/08 21:00,1/13/08 8:30,N/A,(UNKNOWN),$0.00 ,$0.00 ,Person lost their passport.
8001013,LARCENY - FROM BUILDING,3/4/08 16:49,Inactive,3/3/08 16:30,3/3/08 18:30,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$520.00 ,$0.00 ,Person's sports bag and contents taken from the Rec. Center.
8001014,LOST OR STOLEN ITEM,3/4/08 19:17,Inactive,2/29/08 17:00,3/4/08 19:17,N/A,(UNKNOWN),$50.00 ,$0.00 ,Pager lost in unknown UNL building.
8001016,ALCOHOL - DWI,3/5/08 0:32,Cleared by Arrest,3/5/08 0:32,3/5/08 0:32,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non Student stopped on traffic violation found to be DWI. .150 BAC.
8001018,LARCENY - FROM BUILDING,3/5/08 11:30,Cleared by Arrest,3/1/08 23:00,3/2/08 20:00,Westbrook Music Building,1104 R St (UNL ACADEMIC BUILDING),$700.00 ,$0.00 ,UNL student arrested and lodged in jail for theft of a bassoon bocal.
8001020,ACCIDENTS - P.D. NOT REPORTABLE,3/5/08 12:40,Inactive,3/5/08 12:40,,N/A,N 37TH ST & FAIR ST (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Oldsmobile and Mazda involved in a non-reportable accident in a parking lot.
8001025,VANDALISM - OTHER,3/5/08 16:08,Inactive,3/1/08 23:30,3/5/08 16:08,N/A,1830 Vine Street (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Person's vehicles tail light broken while parked in the Sandoz parking lot.
8001026,ACCIDENTS - P.D. H&R NOT REPORTABLE,3/5/08 16:45,Inactive,3/4/08 20:00,3/5/08 12:30,N/A,515 N. 19th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$700.00 ,Unknown person(s) struck the victims vehicle and left the scene.
8001030,TRESPASSING,3/5/08 21:22,Inactive,3/5/08 21:22,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Non student given UNL trespass policy after found sleeping in the 6th floor lobby of the 17th a R street Parking garage.
8001031,LARCENY - FROM BUILDING,3/6/08 0:25,Inactive,3/5/08 22:30,3/5/08 23:45,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$125.00 ,$0.00 ,A student had his wallet and contents taken from his sweat pants at campus rec.
8001037,STALKING,3/6/08 15:32,Inactive,2/28/08 9:30,3/6/08 13:40,N/A,N 14TH ST & W ST (STREET),$0.00 ,$0.00 ,person received unwanted attention from another person.
8001039,TRESPASSING,3/6/08 18:02,Cleared by Arrest,3/6/08 18:02,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Ban and Barred person arrested for being in the City Union.
8001041,LARCENY - OTHER OR FROM OPEN AREA,3/6/08 20:25,Inactive,3/6/08 12:00,3/6/08 18:00,N/A,(UNKNOWN),$3.00 ,$0.00 ,Unknown person(s) stole victims license plate in an unknown area in the state Nebraska.
8001044,ACCIDENTS - P.D. REPORTABLE,3/7/08 0:11,Cleared by Arrest,3/7/08 0:11,,N/A,N 27TH ST & Y ST (STREET),$0.00 ,$100.00 ,"Non injury accident involving UNL Cruiser #870.  Cruiser stopped for red light when veh #2 struck it from behind.  Snow, Ice Conditions."
8001045,ALCOHOL - DRUNK,3/7/08 1:36,Inactive,3/7/08 1:36,3/7/08 1:36,Memorial Stadium,740 Stadium Dr. (SIDEWALK),$0.00 ,$0.00 ,Intoxicated student transported to Detox where he was admitted. (.248 BAC)
8001048,LARCENY - OTHER OR FROM OPEN AREA,3/7/08 9:09,Cleared by Arrest,3/6/08 19:30,3/7/08 7:20,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$100.00 ,$0.00 ,Student reports losing his cell phone and a friend receiving a call from a male stating the phone would be returned for $30.  This incident was cleared by arrest.
8001050,MEDICAL EMERGENCY,3/7/08 12:11,Cleared by Exception,3/7/08 12:10,,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,Minor child fell and hurt his hand.
8001051,TRESPASSING,3/7/08 13:11,Cleared by Arrest,3/7/08 13:11,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Transient contacted for a disturbance. He was found to be ban and barred from UNL. Transported to jail and lodged for 1st Degree Trespassing.
8001052,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,3/7/08 13:32,Inactive,3/3/08 0:19,3/4/08 10:12,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Fraud committed over ""facebook.com""."
8001055,PORNOGRAPHY,3/7/08 15:37,Cleared by Exception,3/7/08 15:37,,Love Library North,(LIBRARY),$0.00 ,$0.00 ,"Non UNL student looking at ""Britney Spears"" pornography. Policy letter delivered."
8001059,ALCOHOL - DWI,3/8/08 1:22,Cleared by Arrest,3/8/08 1:22,,N/A,N 17TH ST & P ST (STREET),$0.00 ,$0.00 ,Non student cited/admitted into Detox for DWI/Wrong Way on a One Way.  (.134 BAC)
8001060,ALCOHOL - DWI,3/8/08 1:40,Cleared by Arrest,3/8/08 1:40,,N/A,N 14TH ST & Q ST ( ),$0.00 ,$0.00 ,Traffic Stop.  Non student cited/lodged for (DWI)Refusal to Submit to Chemical Test/Violate Traffic Signal/Refusal to Submit to PBT/Open Container.
8001061,MEDICAL EMERGENCY,3/8/08 2:40,Inactive,3/8/08 2:40,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Non student transported to LGHWest.  Extremely Intoxicated (.210 BAC)
8001062,VANDALISM - OTHER,3/8/08 2:48,Inactive,3/8/08 2:00,3/8/08 2:15,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$200.00 ,Brick thrown through window.
8001064,ALCOHOL - MINOR IN POSSESSION,3/8/08 3:31,Cleared by Arrest,3/8/08 3:31,,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Student cited/released for MIPC and Littering. (.101 BAC)
8001063,DISTURBANCE - OTHER,3/8/08 3:34,Cleared by Exception,3/8/08 3:34,,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL student and non student contacted in Nebraska Hall after hours.
8001065,ALCOHOL - MINOR IN POSSESSION,3/8/08 4:00,Cleared by Arrest,3/8/08 4:00,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Five UNL students cited for MIP.  Two were admitted into Detox (.226/.177 BAC).  Three others were released.
8001074,VANDALISM - OTHER,3/8/08 12:09,Inactive,3/8/08 1:30,3/8/08 11:30,Theta Xi,1535 R St (OFF CAMPUS/GREEK HOUSING),$0.00 ,$300.00 ,Window broken out (by an orange) causing $300 in damage.
80001082,FALSE INFORMATION - GIVEN TO OFC.,3/8/08 19:30,Cleared by Arrest,3/8/08 19:30,,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,UNL student cited/lodged for False Information/MIPC. (.260 BAC)
8001083,ALCOHOL - MINOR IN POSSESSION,3/8/08 21:16,Cleared by Arrest,3/8/08 21:16,,N/A,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two UNL students and two non UNL students cited for MIP. The non students also received false reporting charges.
8001084,TRESPASSING,3/8/08 22:46,Cleared by Arrest,3/8/08 22:46,,N/A,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Transient cited/lodged for Trespassing.  (.297 BAC)
8001081,ALCOHOL - MINOR IN POSSESSION,3/8/08 23:09,Cleared by Arrest,3/8/08 23:09,3/8/08 23:09,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,Non student cited/lodged for MIPC.  Refused PBT.  No ties to community.
8001090,ALCOHOL - MINOR IN POSSESSION,3/9/08 1:30,Cleared by Arrest,3/9/08 1:30,,N/A,N 16TH ST & VINE ST (SIDEWALK),$0.00 ,$0.00 ,UNL student cited/released for MIPC (.087 BAC)
