Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
13001511,MEDICAL EMERGENCY,4/27/13 23:46,Cleared by Exception,4/27/13 23:46,,University Park Apartments,4300 Holdrege St. (UNL APARTMENT),$0.00 ,$0.00 ,UNL student reported suffering from eye pain. Refused transport from LFR
13001513,SUSPICIOUS VEHICLE,4/27/13 23:58,Cleared by Arrest,4/27/13 23:58,,N/A,N 23RD ST & VINE ST (STREET),$0.00 ,$0.00 ,6 Non-UNL students (minors) contacted reference a LPD call. One cited and lodged at YAC for Fail to Comply. One turned over to YAC for violation of probation. One cited and released for possession of paraphernalia. One turned over to LPD reference their call. All others turned over to guardians.
13001516,ALCOHOL - DRUNK,4/28/13 2:23,Cleared by Exception,4/28/13 2:23,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,UNL student contacted sitting between two parked cars.  He was taken to detox (.226 BAC).
13001512,MEDICAL EMERGENCY,4/28/13 5:11,Cleared by Exception,4/28/13 0:31,4/28/13 0:31,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL Student was transported to Bryan West after complaining of stomach pain.
13001518,AUTO THEFT,4/28/13 10:03,Cleared by Exception,4/27/13 12:15,4/28/13 9:00,N/A,N 14TH ST & W ST (GOV'T PARKING LOT (UNL)),"$4,000.00 ",$0.00 ,"Vehicle stolen from 14th and W Street parking lot, $4000 loss."
13001519,DISTURBANCE - OTHER,4/28/13 10:11,Inactive,4/28/13 11:50,,The Courtyards,733 North  17th  St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Disturbance between roommates.  Turned over to Housing.
13001523,LARCENY - STOLEN BIKE,4/28/13 18:25,Inactive,4/28/13 13:00,4/28/13 18:25,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$50.00 ,$0.00 ,"Bike taken from rack on the west side of the City Union, $50 loss."
13001548,MEDICAL EMERGENCY,4/28/13 20:48,Cleared by Exception,4/28/13 20:00,4/28/13 20:30,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"Two UNL students reported injuries from a ride at the carnival north of the City Union,"
13001529,SS - CHECK WELFARE OF PERSON,4/28/13 22:05,Cleared by Exception,4/28/13 22:05,,Sigma Chi,1510 Vine St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,UNL student was located after his friends expressed concern for his well-being.  After he was located and interviewed no action was taken.
13001530,ALCOHOL - MINOR IN POSSESSION,4/28/13 23:48,Cleared by Arrest,4/28/13 23:48,,Robert E. Knoll Residence Center,440 N 17th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Seven UNL students cited/released for MIP after being contacted in a dorm room.
13001531,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",4/29/13 9:14,Inactive,4/23/13 15:00,,N/A,555 S. 10th Street (HOTEL/MOTEL),$0.00 ,$500.00 ,Documentation of an iPad damaged by unknown means.
13001534,VANDALISM - OTHER,4/29/13 11:44,Inactive,,,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,Ofc. was dispatched to Hamilton Hall on a report of belated vandalism to an elevator door.
13001535,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,4/29/13 12:01,Cleared by Exception,,,N/A,(UNKNOWN),$0.00 ,$0.00 ,Report of a belated fraud that occurred five years ago involving student loans. This report is for documentation purposes only.
13001536,ACCIDENTS - INJURY,4/29/13 14:36,Cleared by Arrest,4/29/13 14:33,,N/A,(SIDEWALK),$0.00 ,"$1,400.00 ","Vehicle and Bicycle injury accident by gate 11 Memorial Stadium, medical refused. Vehicle driver cited for failing to yield right of way."
13001550,LARCENY - STOLEN BIKE,4/30/13 19:35,Inactive,1/30/13 0:00,4/30/13 19:35,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$220.00 ,$0.00 ,"Bike taken from rack by Campus Recreation Center, $220 loss."
13001551,ALCOHOL - DWI,5/1/13 0:51,Cleared by Arrest,5/1/13 0:51,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"UNL student cited/detox for DWI (.116), MIP, Open Container and Speeding.  Two UNL students cited/released for MIP and Open Container."
13001552,OUTSIDE - O.P.S. OTHER,5/1/13 2:40,Cleared by Exception,5/1/13 2:40,,N/A,N 13TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,UNLPD officer found two non-students who were involved in an assault downtown.  They were turned over to LPD.
13001556,LARCENY - STOLEN BIKE,5/1/13 16:51,Inactive,2/1/13 0:00,5/1/13 16:51,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$315.00 ,$0.00 ,"Bike taken from SAE house or racks by Hamilton Hall, $315 loss."
13001564,ALCOHOL - MINOR IN POSSESSION,5/2/13 2:04,Cleared by Arrest,5/2/13 2:04,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,UNL student stopped for speeding.  Two kegs of beer observed in the bed of his truck. Cited/released for MIP & Tampering with a Keg ID Number.
13001565,MEDICAL EMERGENCY,5/2/13 10:20,Cleared by Exception,4/30/13 16:17,,Transportation Services,1931 North Antelope Valley Parkway (SIDEWALK),$0.00 ,$0.00 ,Ofc. received a phone call from a victim that reported they crashed their bike on the sidewalk in front of Transportation Services.
13001568,ACCIDENTS - P.D. NOT REPORTABLE,5/2/13 13:35,Cleared by Exception,5/2/13 13:15,,N/A,540 N 16th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$300.00 ,Driver of Malibu collided with unoccupied Volkswagen Van while attempting to park.
13001569,LOST OR STOLEN ITEM,5/2/13 14:46,Inactive,3/25/13 0:00,4/5/13 23:59,Memorial Stadium,"740 Stadium Dr. (UNL SUPPORT FACILITY (office, service))",$185.00 ,$0.00 ,"Report of a book titled, ""Essentials of Statistics for Business and Economics"" (by Anderson, 6th Edition) stolen or lost."
13001571,ACCIDENTS - P.D. NOT REPORTABLE,5/2/13 19:03,Cleared by Exception,5/2/13 18:51,,The Village,1055 North 16 St. (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,200.00 ",Vehicle #1 colliding with parked unoccupied vehicle #2 while attempting to park in an open parking stall.  Damage to vehicle #2 consisted of 48 inch scrape to rear driver's side door and quarter panel.
13001573,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",5/2/13 20:25,Inactive,4/30/13 21:00,5/2/13 20:20,19th/Vine Parking Garage,1830 Vine St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,$200.00 ,"Car door damaged by another car door unknown location, $200 damage."
13001575,ALCOHOL - DWI,5/3/13 0:20,Cleared by Arrest,5/2/13 23:05,5/3/13 0:20,N/A,1033 N. 16th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Vehicle occupants contacted in a parking lot due to a car alarm going off and non student cited and taken to Detox after DUI investigation.
13001576,ALCOHOL - MINOR IN POSSESSION,5/3/13 2:41,Cleared by Arrest,5/3/13 2:41,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Check welfare of an intoxicated and combative student in his room. Medical was called after student fell onto floor. Cited/released to Detox. .167 BAC.
13001578,LOST OR STOLEN ITEM,5/3/13 3:44,Inactive,5/2/13 23:00,5/3/13 3:44,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$25.00 ,$0.00 ,Intoxicated student reported a lost or missing wallet after friends visited his room.
13001580,ALCOHOL - MINOR IN POSSESSION,5/3/13 4:13,Cleared by Arrest,5/3/13 4:13,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student and non-resident of the hall found sleeping in stairwell. Cited for MIP-C and released to Detox. .252 BAC.
13001582,FIRE - FALSE ALARM,5/3/13 11:39,Inactive,5/3/13 11:39,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Responded to activated sprinkler head that appeared to have been struck by a piece of furniture during UNL Housing Move Out.
13001584,MEDICAL EMERGENCY,5/3/13 14:36,Cleared by Exception,5/3/13 14:36,,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Medical units dispatched to a male having chest pains.  Transported to Bryan East for further treatment.
13001585,TELEPHONE - THREATENING CALLS,5/3/13 14:50,Inactive,,,Military & Naval Science,"1360 Vine Street (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Report of harassing telephone calls from ex-fiance.
13001589,ACCIDENTS - P.D. H&R NOT REPORTABLE,5/3/13 22:16,Cleared by Exception,5/3/13 22:16,,Chi Omega,480 North 16th St. (OTHER LOT/FIELD),$0.00 ,$500.00 ,"Hit and Run accident in the lot east of Chi Omega Sorority.  The party responsible was found, but victim did not want criminal charges pressed and they exchanged information."
13001592,ALCOHOL - MINOR IN POSSESSION,5/4/13 1:52,Cleared by Arrest,5/4/13 1:52,,N/A,1018 Y St (SIDEWALK),$0.00 ,$0.00 ,"Non Student was contacted on ""Y"" Street and ran from Officers.  Party was caught, placed into custody and taken to Detox.  Party was Issued a citation for MIP, Fail to Comply, Littering and Possesion of Marijuana < 1 oz"
13001591,DISTURBANCE - WILD PARTY,5/4/13 1:52,Cleared by Arrest,5/4/13 1:47,5/4/13 1:52,N/A,1018 Y St (SINGLE FAMILY _ off campus),$0.00 ,$0.00 ,Two UNL Students cited and released for maintaining a disorderly house after having underage drinking and marijuana at there residence.
13001593,VANDALISM - BY GRAFFITI,5/4/13 5:51,Cleared by Exception,5/4/13 0:00,5/4/13 5:00,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$5.00 ,Report of an anarchy symbol drawn with red marker on the second floor cork board of Selleck 5000.
13001599,ACCIDENTS - P.D. NOT REPORTABLE,5/4/13 16:22,Cleared by Exception,5/4/13 16:00,,N/A,1055 N 16th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$100.00 ,"Two vehicle non injury accident occurring in the lot north of The Village Residence Hall, $300 damage."
13001602,ALCOHOL - MINOR IN POSSESSION,5/4/13 23:37,Cleared by Arrest,5/4/13 23:37,,The Village,1055 North 16 St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,CSO reported an alcohol violation.  One UNL student under the age of 21 was cited/released for Minor in Possession (.088 BAC).  Four over the age of 21 were released.
13001604,ALCOHOL - DWI,5/5/13 0:44,Cleared by Arrest,5/5/13 0:44,,N/A,N 22ND ST & VINE ST (STREET),$0.00 ,$0.00 ,"Traffic Stop.  Non student stopped for Failing to Yield the Right of Way.  Driver was cited/Detox for DUI>.15 (.247 BAC), Negligent Driving, Failure to Yield to Right-Of-Way Left Turn and Open Container."
13001607,ALCOHOL - DRUNK,5/5/13 1:49,Cleared by Exception,5/5/13 1:49,,University Health Center,1500 U St (SIDEWALK),$0.00 ,$0.00 ,UNL student contacted for intoxication (BrAC of .244).  Placed into Civil Protection Custody and transported to Detox.
13001606,ALCOHOL - DWI,5/5/13 2:53,Cleared by Arrest,5/5/13 2:53,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  Vehicle stopped for speeding.  Driver (non student) was cited/Detox for DUI>.15(.173 BAC) and Speeding 6-10 mph over.
13001609,SUSPICIOUS PERSON,5/5/13 12:40,Cleared by Exception,5/5/13 12:40,,Bob Devaney Sports Center,"1600 Court St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Ofc. was dispatched to the Bob Devaney Center on persons loading steel from a construction site dumpster. Persons were contacted and instructed not to remove items from any sites on UNL property.
13001612,TRAFFIC - SUSPENDED DRIVER,5/5/13 21:55,Cleared by Arrest,5/5/13 21:55,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Non-student contacted on a traffic stop after observed to be operating a motor vehicle without headlights after dark.  The party was cited/released for Driving under Suspension, No Headlights and No Proof of Insurance."
13001615,ALCOHOL - DWI,5/6/13 1:47,Cleared by Arrest,5/6/13 1:47,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Non student contacted on traffic stop for Speeding.  Cited for DUI >.15, Refuse PBT, Fail to Comply and Speeding 16-20 mph over.  Left in the care of Detox staff with a hold in place.  Party to be lodged for Refusal of a Chemical Test once sober."
13001614,ALCOHOL - DRUNK,5/6/13 1:52,Cleared by Exception,5/6/13 1:52,,Burnett Hall,1220 T St (SIDEWALK),$0.00 ,$0.00 ,UNL student contacted for intoxication (BrAC of .249).  Placed into Civil Protection Custody and transported to Detox.
13001616,ALCOHOL - DRUNK,5/6/13 4:30,Cleared by Exception,5/6/13 4:30,,Delta Gamma,400 University Terrace (SIDEWALK),$0.00 ,$0.00 ,UNL Student contacted for intoxication (BrAC of .207).  Placed into Civil Protective Custody and transported to Detox.
13001618,SS - CHECK WELFARE OF PERSON,5/6/13 8:34,Cleared by Exception,,,Barkley Center,4075 East Camp Loop (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Ofc. received a phone call from Faculty in regards to a grad student they had welfare concerns about.
13001619,VANDALISM - OTHER,5/6/13 9:12,Inactive,,,N/A,440 N 17th Street (GOV'T LOT/FIELD (UNL)),$0.00 ,$100.00 ,Ofc. was dispatched to the basketball/volleyball rec courts north of the Robert E. Knolls Residence Center on a belated vandalism of an outdoor sign which had been broken.
13001626,TELEPHONE - OTHER,5/7/13 9:02,Inactive,,,Love Library South,1248 R (UNKNOWN),$0.00 ,$0.00 ,Report of a person calling library staff repeatedly and being rude.
13001628,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",5/7/13 16:57,Cleared by Exception,5/6/13 8:30,,Forage Research Labratory,3870 Center Dr (GOV'T LOT/FIELD (UNL)),$0.00 ,$900.00 ,"Property damage to vehicle hitting a cement retaining wall, damage $900."
13001631,FRAUD - CREDIT CARDS/ATM/BANK CARD,5/7/13 18:56,Inactive,5/6/13 0:01,5/6/13 23:59,N/A,(UNKNOWN),$0.00 ,$0.00 ,Victim said unknown person removed $2000 from his Wells Fargo checking account.
13001634,LARCENY - STOLEN BIKE,5/8/13 1:41,Cleared by Arrest,5/8/13 1:41,,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Two parties (non-students) cited for Theft by Unlawful Taking ($0-$200) after stealing bicycles from bicycle racks near Pound Hall.  Both bicycles recovered, estimated combined value of approximately $150.00.  One party lodged at Corrections for unrelated outstanding warrant, other parties released."
13001635,MEDICAL EMERGENCY,5/8/13 9:45,Cleared by Exception,5/8/13 9:45,,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Ofc. and LFR were dispatched to the City Union Bookstore in regards to an injured employee.  The employee was transported to the hospital for further treatment.
13001636,TRESPASSING,5/8/13 11:24,Cleared by Arrest,5/8/13 11:24,,Innovation Campus,1800 State Fair Park Drive (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Person cited for 2nd Degree Criminal trespass as they are ban and barred from UNL property until 07-23-2014.
13001642,ALCOHOL - DWI,5/9/13 2:50,Cleared by Arrest,5/9/13 2:50,,N/A,N 17TH ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,"Student contacted on a traffic stop.  Cited/Detox for DUI (.103 BrAC), Improper Turn and Straddling Lane Lines."
13001645,FIRE - FALSE ALARM,5/9/13 8:09,Cleared by Exception,5/9/13 8:09,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Ofc. and LFR responded to Abel Hall reference a fire alarm sounding.  Unknown cause of why the alarm sounded.
13001646,FIRE - FALSE ALARM,5/9/13 8:19,Cleared by Exception,5/9/13 8:19,,Canfield Administration Building,"503 N 14th (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Ofc. responded to Canfield Administration on a general fire alarm sounding.  It was determined that dust had set off the alarm.
13001650,FIRE - FALSE ALARM,5/9/13 12:00,Cleared by Exception,5/9/13 12:00,,Sigma Nu,625 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,LFR responded to a fire alarm activated on the third floor.  Alarm was caused by a broken hot water line which caused steam throughout the area.
13001651,FIRE - FALSE ALARM,5/9/13 12:23,Cleared by Exception,5/9/13 12:23,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Ofc. responded to Neihardt Hall in regards to a sounding fire alarm. The alarm was set off by a second floor pull station being accidentally activated.
13001652,LARCENY - OTHER OR FROM OPEN AREA,5/9/13 12:53,Inactive,4/29/13 17:00,5/7/13 8:00,N/A,6520 N. 56th St. (STORAGE FACILITIES (INCLUDES RENTAL UNIT)),"$1,042.20 ",$0.00 ,"180 Steel post taken from off campus storage area, $1042 loss."
13001653,VANDALISM - OTHER,5/9/13 13:06,Inactive,5/8/13 17:00,5/8/13 19:45,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Belated report of damage to vehicle while parked in parking lot.  Damage consisted of small dents and scrapes to passenger side door, chipped paint and scratches on hood and rear bumper."
13001654,MEDICAL EMERGENCY,5/9/13 16:27,Cleared by Exception,5/9/13 16:27,,Rogers Memorial Farm,"18600 Adams Street (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"Person fell while trimming a tree at Rogers Farms, complaining of headaches, slurred speech and nausea, driven to St. Elizabeth ER by wife"
13001656,TRAFFIC - SUSPENDED DRIVER,5/9/13 17:47,Cleared by Arrest,5/9/13 17:47,,N/A,N 16TH ST & U ST (STREET),$0.00 ,$0.00 ,Non student cited/lodged for DUS with extensive history of DUS (23) and Fail to Appears (35).
13001658,DISTURBANCE - OTHER,5/9/13 19:45,Inactive,5/9/13 19:45,,N/A,(UNKNOWN),$0.00 ,$0.00 ,Person received disturbing e mail.
13001660,SS - CHECK WELFARE OF PERSON,5/10/13 3:48,Inactive,5/10/13 3:48,,Avery Hall,1144 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Student's behavior disturbing staff members of building. Apologized and left building.
13001664,LOST OR STOLEN ITEM,5/10/13 16:32,Inactive,5/10/13 7:30,,N/A,(UNKNOWN),$0.00 ,$0.00 ,Report of four UNL keys lost or stolen.
13001665,FIRE - FALSE ALARM,5/10/13 17:17,Cleared by Exception,5/10/13 17:17,,Avery Hall,1144 T St (UNL ACADEMIC BUILDING),$0.00 ,$70.00 ,Report of smoke on the west side of the building.  Lincoln Fire & Rescue arrived on scene and determined the smoke was steam from a roof vent.
13001668,ALCOHOL - OPEN CONTAINER,5/11/13 0:01,Cleared by Arrest,5/11/13 0:01,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student contacted on a traffic stop.  Cited/released for Open Container in Vehicle.
13001671,LARCENY - STOLEN BIKE,5/11/13 17:07,Inactive,4/25/13 0:00,5/11/13 17:19,The Courtyards,733 North  17th  St. (UNL RESIDENCE HALL),$210.00 ,$0.00 ,"Report of a stolen bicycle from the north bike racks.  The bike is described as a Red Univega, Range Rover 18 speed mountain bike."
13001674,ALCOHOL - DRUNK,5/12/13 0:48,Cleared by Exception,5/12/13 0:48,,N/A,N 14TH ST & R ST (SIDEWALK),$0.00 ,$0.00 ,Non-student contacted and taken to detox (.229 BAC).
13001673,ALCOHOL - DRUNK,5/12/13 1:54,Cleared by Exception,5/12/13 1:54,,N/A,VINE ST & N 14TH ST (SIDEWALK),$0.00 ,$0.00 ,Non-student contacted for intoxication (BrAC of .227).  Placed into Civil Protective Custody due to inability to take care of self.
13001675,ALCOHOL - DRUNK,5/12/13 2:57,Cleared by Exception,,,N/A,N 10TH ST & Y ST (SIDEWALK),$0.00 ,$0.00 ,"Intoxicated person contacted at 10th and Y Street, taken to Detox where they tested .294 BAC and turned over to Detox staff."
13001677,ACCIDENTS - P.D. REPORTABLE,5/12/13 3:07,Cleared by Exception,5/12/13 3:07,,N/A,N 12TH ST & R ST (STREET),$0.00 ,"$4,300.00 ",UNLPD officer observed an accident where a car veered off the road and damaged UNL property.
13001676,ALCOHOL - DWI,5/12/13 3:07,Cleared by Arrest,5/12/13 3:07,,N/A,N 12TH ST & R ST (STREET),$0.00 ,$0.00 ,Non-student was cited/taken to detox for DWI (.166 BAC) and cited for other traffic offenses after being involved in an accident.
13001681,MEDICAL EMERGENCY,5/12/13 23:26,Cleared by Exception,5/12/13 23:26,,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Ofc. and LFR were dispatched to Burnett Hall on a staff person net feeling well.  This person was transported to the hospital for further treatment.
13001685,LARCENY - FROM BUILDING,5/13/13 8:00,Inactive,5/10/13 17:00,5/13/13 14:17,Nebraska Hall,900 North 16th Street (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Report of missing money from cash drawer.
13001688,ALCOHOL - MINOR IN POSSESSION,5/13/13 23:02,Cleared by Arrest,5/13/13 23:02,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Search warrant obtained after odor of marijuana smelled coming from a room. UNL student cited/released for MIP, Poss. of Marijuana and Drug Paraphernalia."
13001689,ALCOHOL - DRUNK,5/14/13 2:57,Cleared by Exception,5/14/13 2:57,,N/A,STADIUM DR & T ST (SIDEWALK),$0.00 ,$0.00 ,Non-student contacted for showing signs of intoxication.  He was taken to detox (.183 BAC).
13001762,FRAUD - IMPERSONATION,5/14/13 10:40,Inactive,5/20/05 10:40,5/20/13 10:40,Canfield Administration Building,"503 N 14th (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Suspicious activity involving numerous inquiries into a former student.
13001696,ALCOHOL - DWI,5/15/13 1:09,Cleared by Arrest,5/15/13 1:09,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student stopped for speeding. Taken to detox and cited for DWI (.172 BAC).
13001697,ALCOHOL - DWI,5/15/13 2:19,Cleared by Arrest,5/15/13 2:19,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,Non-student stopped for speeding.  He was intoxicated and had three prior DWI convictions. Lodged in jail for felony DWI (.161 BAC).
13001698,ALCOHOL - DRUNK,5/15/13 2:37,Cleared by Exception,5/15/13 2:37,,N/A,N 16TH ST & U ST (SIDEWALK),$0.00 ,$0.00 ,Non-student was contacted and taken to detox (.143 BAC).
13001699,VANDALISM - BY GRAFFITI,5/15/13 10:30,Inactive,5/14/13 11:00,5/15/13 10:30,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$1.00 ,Report of a vandalism to a poster.
13001701,OUTSIDE - O.P.S. OTHER,5/15/13 12:49,Cleared by Exception,5/15/13 12:49,,Bob Devaney Sports Center,"1600 Court St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,A Found wallet was located at Devaney Center.
13001703,LARCENY - STOLEN BIKE,5/15/13 17:33,Inactive,4/29/13 0:00,5/12/13 21:00,Richards Hall,560 Stadium Dr (UNL ACADEMIC BUILDING),$85.00 ,$0.00 ,"Bike and cable taken from rack on north side of Richards Hall, $85 loss."
13001706,MEDICAL EMERGENCY,5/15/13 21:33,Inactive,5/15/13 21:33,,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Report of a non student dislocating a shoulder while playing badminton.  Transported to Bryan LGH West for further treatment.
13001710,ALCOHOL - DWI,5/16/13 1:38,Cleared by Arrest,5/16/13 1:38,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,Student contacted on a traffic stop.  Cited/released for DUI (.152 BrAC) and Speeding.
13001713,FIRE (WORKING) - NO ALARM,5/16/13 8:57,Inactive,5/15/13 20:15,5/16/13 6:45,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,"$6,180.00 ",Report of a belated fire that had occurred the previous night in a construction area.
13001714,ACCIDENTS - P.D. NOT REPORTABLE,5/16/13 12:40,Cleared by Exception,5/16/13 8:00,,N/A,3720 Merrill (GOV'T PARKING LOT (UNL)),$0.00 ,$825.00 ,Accident involving two university vehicles.
13001715,DISTURBANCE - OTHER,5/16/13 13:43,Cleared by Exception,5/16/13 13:00,,Innovation Campus,"1800 State Fair Park Drive (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"Person reported being receiving threats from another person, while at the Lincoln Race Track."
13001719,TRAFFIC - SUSPENDED DRIVER,5/17/13 0:22,Cleared by Arrest,5/17/13 0:22,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Juvenile contacted on a traffic stop.  Cited/released to parent for DUS and Speeding.
13001721,ALCOHOL - DWI,5/17/13 2:36,Cleared by Arrest,5/17/13 2:36,,N/A,N 17TH ST & X ST (STREET),$0.00 ,$0.00 ,Student contacted on a traffic stop.  Cited/Detox for DUI (.106 BrAC) and Speeding.
13001725,ANIMAL - DOG RUNNING LOOSE,5/17/13 12:48,Cleared by Exception,5/17/13 12:48,,N/A,1520 North 20th (SIDEWALK),$0.00 ,$0.00 ,Belated report of a dog running at large.
13001728,DISTURBANCE - OTHER,5/17/13 18:59,Cleared by Exception,5/17/13 18:59,,Sheldon Memorial Art Gallery,451 North 12th St (SIDEWALK),$0.00 ,$0.00 ,Skateboarders contacted for trespassing.  Issued Policy Letters.
13001731,TRAFFIC - SUSPENDED DRIVER,5/18/13 1:22,Cleared by Arrest,5/18/13 1:22,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student contacted on a traffic stop.  Cited/released for DUS and Speeding.
13001733,LOST OR STOLEN ITEM,5/18/13 14:22,Inactive,5/18/13 13:00,5/18/13 14:22,N/A,(UNKNOWN),$40.00 ,$0.00 ,Student reports loss of wallet in unknown location.
13001742,ALCOHOL - DWI,5/19/13 2:13,Cleared by Arrest,5/19/13 2:13,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student contacted on a traffic stop.  Cited/Detox for DUI (.160 BrAC) and No Headlights after Dark.
13001744,ALCOHOL - MINOR IN POSSESSION,5/19/13 3:13,Cleared by Arrest,5/19/13 3:00,5/19/13 3:13,N/A,N 14TH ST & T ST (SIDEWALK),$0.00 ,$0.00 ,Student contacted on a check welfare.  Student was Lodged for Obstructing a Police Officer and was cited for MIP and Failure to Sign a Citation.
13001751,LARCENY - MOTOR VEH. ACCESSORIES,5/19/13 12:28,Inactive,5/18/13 13:00,5/18/13 20:00,Innovation Campus,1800 State Fair Park Drive (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,License plate taken from a vehicle while parked on Innovation Campus.
13001756,ALCOHOL - DWI,5/20/13 0:07,Cleared by Arrest,5/20/13 0:07,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Non-student contacted on a traffic stop.  Was cited and released for DWI 2nd, Refusal of Chemical Test, Refusal of PBT, Improper Registration, and No Proof of Financial Responsibility"
13001757,MEDICAL EMERGENCY,5/20/13 1:27,Cleared by Exception,5/20/13 1:27,,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Two non-students reported a medical emergency after colliding heads while playing sports inside the Cook Pavilion.  Both parties were transported to the hospital for further treatment.
13001758,TRAFFIC - SUSPENDED DRIVER,5/20/13 2:01,Cleared by Arrest,5/20/13 2:01,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,"Non-student was contacted on a traffic stop.  Driver was lodged in jail for DUS and cited for No proof Ownership, No Valid Registration, No proof of Financial Responsibility, and No Headlights after Dark."
